Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Damon Jones\jonesda01,PG,25,DET,10,0,181,16,42,.381,8,27,.296,8,15,.533,.476,3,4,.750,1,20,21,25,5,0,6,14,43
82,Shawn Kemp\kempsh01,PF,32,POR,3,0,35,2,7,.286,0,0,,2,7,.286,.286,7,10,.700,2,6,8,0,1,0,2,8,11
83,Steve Kerr\kerrst01,PG,36,POR,3,0,39,6,14,.429,2,8,.250,4,6,.667,.500,5,5,1.000,0,4,4,5,1,0,1,6,19
84,Jason Kidd\kiddja01,PG,28,NJN,20,20,803,147,354,.415,17,90,.189,130,264,.492,.439,80,99,.808,42,122,164,182,34,8,67,40,391
85,Andrei Kirilenko\kirilan01,SF,20,UTA,4,4,122,11,28,.393,0,4,.000,11,24,.458,.393,13,16,.813,4,11,15,4,7,10,6,10,35
86,Kerry Kittles\kittlke01,SG,27,NJN,20,20,580,94,216,.435,18,68,.265,76,148,.514,.477,35,45,.778,19,44,63,45,32,9,17,37,241
87,Raef LaFrentz\lafrera01,C,25,DAL,8,8,245,39,78,.500,6,18,.333,33,60,.550,.538,6,11,.545,18,43,61,5,2,22,6,39,90
88,Rusty LaRue\larueru01,PG,28,UTA,4,0,53,6,16,.375,2,5,.400,4,11,.364,.438,6,10,.600,0,6,6,6,1,0,4,6,20
89,Quincy Lewis\lewisqu01,SG,24,UTA,4,0,56,8,23,.348,1,5,.200,7,18,.389,.370,0,4,.000,1,2,3,2,2,1,3,10,17
90,Rashard Lewis\lewisra02,SF,22,SEA,3,2,79,12,32,.375,1,6,.167,11,26,.423,.391,13,13,1.000,4,7,11,2,1,0,2,10,38
91,Randy Livingston\livinra01,PG,26,SEA,5,0,80,7,17,.412,1,3,.333,6,14,.429,.441,5,5,1.000,1,5,6,10,2,0,1,7,20
92,Felipe Lopez\lopezfe01,SG,27,MIN,3,0,30,1,4,.250,1,2,.500,0,2,.000,.375,1,2,.500,1,0,1,1,1,0,1,6,4
93,George Lynch\lynchge01,SF,31,CHH,9,7,286,29,59,.492,2,6,.333,27,53,.509,.508,9,13,.692,32,44,76,14,10,6,10,26,69
94,Todd MacCulloch\maccuto01,C,26,NJN,20,20,384,52,106,.491,0,0,,52,106,.491,.491,19,31,.613,44,60,104,14,5,27,23,51,123
95,Mark Madsen\madsema01,PF,26,LAL,7,0,10,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,2,2,0,0,0,1,1,0
96,Jamaal Magloire\magloja01,C,23,CHH,8,0,168,22,40,.550,0,0,,22,40,.550,.550,54,71,.761,17,28,45,5,0,15,17,30,98
97,Karl Malone*\malonka01,PF,38,UTA,4,4,163,30,73,.411,0,1,.000,30,72,.417,.411,20,28,.714,3,27,30,18,5,3,11,11,80
98,Donny Marshall\marshdo02,SF,29,NJN,7,0,14,1,5,.200,0,4,.000,1,1,1.000,.200,1,1,1.000,0,0,0,0,0,0,0,1,3
99,Donyell Marshall\marshdo01,SF,28,UTA,4,0,124,21,50,.420,3,6,.500,18,44,.409,.450,12,16,.750,14,17,31,11,3,6,5,5,57
100,Kenyon Martin\martike01,PF,24,NJN,20,20,749,129,304,.424,2,9,.222,127,295,.431,.428,76,110,.691,30,86,116,57,24,25,52,86,336
101,Jamal Mashburn\mashbja01,SF,29,CHH,1,1,10,0,6,.000,0,1,.000,0,5,.000,.000,0,0,,0,1,1,1,0,0,0,0,0
102,Desmond Mason\masonde01,SF,24,SEA,5,5,205,24,57,.421,1,3,.333,23,54,.426,.430,10,17,.588,5,26,31,9,4,2,5,11,59
103,Walter McCarty\mccarwa01,PF,27,BOS,14,0,194,17,38,.447,3,18,.167,14,20,.700,.487,7,9,.778,8,26,34,4,4,0,4,19,44
104,Tracy McGrady\mcgratr01,SG,22,ORL,4,4,178,42,91,.462,5,16,.313,37,75,.493,.489,34,46,.739,6,19,25,22,2,7,13,11,123
105,Derrick McKey\mckeyde01,SF,35,PHI,4,0,40,4,8,.500,0,0,,4,8,.500,.500,0,0,,3,3,6,1,1,2,1,5,8
106,Aaron McKie\mckieaa01,SG,29,PHI,5,0,146,20,46,.435,6,16,.375,14,30,.467,.500,7,10,.700,2,16,18,12,10,0,10,12,53
107,Stanislav Medvedenko\medvest01,C,22,LAL,7,0,21,3,5,.600,0,0,,3,5,.600,.600,0,0,,1,3,4,0,0,0,1,8,6
108,Ron Mercer\mercero01,SG,25,IND,5,0,117,18,36,.500,0,0,,18,36,.500,.500,3,4,.750,0,10,10,4,1,1,3,9,39
109,Brad Miller\millebr01,C,25,IND,5,5,180,20,44,.455,0,0,,20,44,.455,.455,16,20,.800,17,32,49,7,4,2,7,16,56
110,Mike Miller\millemi01,SF,21,ORL,4,1,72,7,21,.333,1,8,.125,6,13,.462,.357,4,4,1.000,0,5,5,5,4,0,4,8,19
111,Reggie Miller*\millere01,SG,36,IND,5,5,198,42,83,.506,13,31,.419,29,52,.558,.584,21,24,.875,0,16,16,14,8,1,14,10,118
112,Sam Mitchell\mitchsa01,SF,38,MIN,3,2,34,3,9,.333,0,0,,3,9,.333,.333,2,2,1.000,0,2,2,3,1,1,0,5,8
113,Dikembe Mutombo*\mutomdi01,C,35,PHI,5,5,173,14,31,.452,0,0,,14,31,.452,.452,16,26,.615,14,39,53,3,2,9,11,16,44
114,Lee Nailon\nailole01,SF,26,CHH,9,1,160,27,59,.458,0,1,.000,27,58,.466,.458,15,19,.789,10,14,24,6,3,0,7,17,69
115,Eduardo Najera\najered01,PF,25,DAL,8,4,122,16,23,.696,0,0,,16,23,.696,.696,5,8,.625,3,10,13,1,3,0,2,22,37
116,Steve Nash\nashst01,PG,27,DAL,8,8,323,51,118,.432,20,45,.444,31,73,.425,.517,34,35,.971,7,25,32,70,4,0,30,20,156
117,Rasho Nesterovic\nestera01,C,25,MIN,3,3,92,15,31,.484,0,0,,15,31,.484,.484,4,9,.444,6,14,20,3,1,0,4,10,34
118,Johnny Newman\newmajo01,SF,38,DAL,3,2,22,1,7,.143,1,6,.167,0,1,.000,.214,0,0,,0,0,0,2,0,0,0,5,3
119,Dirk Nowitzki\nowitdi01,C,23,DAL,8,8,357,73,164,.445,16,28,.571,57,136,.419,.494,65,74,.878,17,88,105,18,16,6,22,27,227
120,Jermaine O'Neal\onealje01,PF,23,IND,5,5,192,34,76,.447,0,1,.000,34,75,.453,.447,18,24,.750,6,32,38,5,4,8,14,24,86
121,Shaquille O'Neal*\onealsh01,C,29,LAL,19,19,776,203,384,.529,0,0,,203,384,.529,.529,135,208,.649,67,172,239,54,10,48,62,62,541
122,Hakeem Olajuwon*\olajuha01,C,39,TOR,5,0,86,12,22,.545,0,0,,12,22,.545,.545,4,6,.667,9,10,19,2,7,4,6,9,28
123,Kevin Ollie\ollieke01,PG,29,IND,5,0,118,11,26,.423,1,2,.500,10,24,.417,.442,6,6,1.000,0,12,12,23,3,0,5,6,29
124,Greg Ostertag\ostergr01,C,28,UTA,4,0,87,13,21,.619,0,0,,13,21,.619,.619,1,10,.100,19,15,34,2,2,6,6,14,27
125,Olumide Oyedeji\oyedeol01,C,20,SEA,3,0,17,4,5,.800,0,0,,4,5,.800,.800,1,5,.200,4,2,6,1,0,0,1,2,9
126,Robert Pack\packro01,PG,32,MIN,3,0,10,1,5,.200,0,1,.000,1,4,.250,.200,1,1,1.000,0,0,0,0,0,0,1,5,3
127,Scott Padgett\padgesc01,PF,25,UTA,4,0,47,6,13,.462,0,3,.000,6,10,.600,.462,4,5,.800,7,7,14,2,1,1,5,6,16
128,Tony Parker\parketo01,PG,19,SAS,10,10,341,62,136,.456,10,27,.370,52,109,.477,.493,21,28,.750,5,24,29,40,9,1,22,22,155
129,Cherokee Parks\parksch02,C,29,SAS,5,0,43,4,14,.286,0,0,,4,14,.286,.286,0,1,.000,3,8,11,0,0,2,2,6,8
130,Ruben Patterson\patteru01,SF,26,POR,3,0,65,5,15,.333,0,1,.000,5,14,.357,.333,6,8,.750,2,5,7,1,3,1,3,7,16
131,Gary Payton*\paytoga01,PG,33,SEA,5,5,207,45,106,.425,4,15,.267,41,91,.451,.443,17,29,.586,10,33,43,29,3,2,13,12,111
132,Anthony Peeler\peelean01,SG,32,MIN,3,0,67,9,20,.450,5,9,.556,4,11,.364,.575,4,6,.667,1,12,13,2,4,0,6,5,27
133,Morris Peterson\petermo01,SF,24,TOR,5,5,154,18,49,.367,2,17,.118,16,32,.500,.388,8,10,.800,3,11,14,11,5,3,7,17,46
134,Paul Pierce\piercpa01,SG,24,BOS,16,16,672,122,303,.403,30,104,.288,92,199,.462,.452,120,157,.764,27,110,137,66,27,20,61,52,394
135,Scottie Pippen*\pippesc01,SF,36,POR,3,3,99,18,39,.462,6,11,.545,12,28,.429,.538,7,8,.875,8,20,28,17,4,2,10,14,49
136,Scot Pollard\pollasc01,C,26,SAC,15,0,193,21,40,.525,0,0,,21,40,.525,.525,8,12,.667,29,24,53,3,7,5,3,36,50
137,Terry Porter\portete01,PG,38,SAS,10,0,131,13,35,.371,5,17,.294,8,18,.444,.443,2,4,.500,1,8,9,8,4,0,5,10,33
138,Vladimir Radmanovic\radmavl01,PF,21,SEA,5,2,113,14,32,.438,7,13,.538,7,19,.368,.547,3,3,1.000,6,12,18,5,1,1,5,11,38
139,Zach Randolph\randoza01,PF,20,POR,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
140,Zeljko Rebraca\rebraze01,C,29,DET,5,0,69,5,11,.455,0,0,,5,11,.455,.455,11,14,.786,4,6,10,0,1,1,4,14,21
141,Don Reid\reiddo01,PF,28,ORL,4,0,38,4,6,.667,0,0,,4,6,.667,.667,1,2,.500,3,3,6,0,1,2,0,15,9
142,Mitch Richmond*\richmmi01,SG,36,LAL,2,0,4,1,1,1.000,0,0,,1,1,1.000,1.000,1,2,.500,0,1,1,0,0,0,1,0,3
143,Clifford Robinson\robincl02,PF,35,DET,10,10,409,45,124,.363,18,53,.340,27,71,.380,.435,24,30,.800,5,25,30,29,18,19,21,28,132
144,David Robinson*\robinda01,C,36,SAS,4,4,81,9,19,.474,0,0,,9,19,.474,.474,0,4,.000,6,17,23,5,3,3,2,14,18
145,Rodney Rogers\rogerro01,SF,30,BOS,16,0,394,46,108,.426,19,52,.365,27,56,.482,.514,31,35,.886,28,60,88,34,16,7,22,42,142
146,Malik Rose\rosema01,PF,27,SAS,10,3,292,46,96,.479,0,1,.000,46,95,.484,.479,37,50,.740,27,52,79,14,10,5,12,31,129
147,Bryon Russell\russebr01,SG,31,UTA,4,4,120,9,36,.250,6,15,.400,3,21,.143,.333,4,4,1.000,6,11,17,7,4,0,9,15,28
148,Brian Scalabrine\scalabr01,PF,23,NJN,6,0,14,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,1,2,3,0,0,1,1,0,2
149,Ansu Sesay\sesayan01,SF,25,SEA,4,0,60,3,8,.375,0,0,,3,8,.375,.375,1,1,1.000,2,12,14,4,0,4,2,8,7
150,Brian Shaw\shawbr01,PG,35,LAL,19,0,238,21,63,.333,9,32,.281,12,31,.387,.405,4,4,1.000,9,26,35,30,5,6,8,16,55
151,Charles Smith\smithch04,SG,26,SAS,4,0,19,2,3,.667,0,0,,2,3,.667,.667,1,2,.500,2,1,3,2,2,1,3,5,5
152,Joe Smith\smithjo02,C,26,MIN,3,1,43,3,7,.429,0,0,,3,7,.429,.429,7,8,.875,4,7,11,0,0,1,1,8,13
153,Steve Smith\smithst01,SG,32,SAS,10,10,298,32,87,.368,10,38,.263,22,49,.449,.425,29,30,.967,14,20,34,17,8,1,7,20,103
154,Eric Snow\snower01,PG,28,PHI,5,5,171,18,56,.321,1,6,.167,17,50,.340,.330,17,22,.773,3,19,22,27,6,0,15,13,54
155,Jerry Stackhouse\stackje01,SF,27,DET,10,10,361,53,165,.321,18,53,.340,35,112,.313,.376,52,63,.825,9,34,43,43,6,6,27,26,176
156,Michael Stewart\stewami01,C,26,TOR,1,0,8,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,3,3,0,0,1,1,2,4
157,John Stockton*\stockjo01,PG,39,UTA,4,4,141,18,40,.450,2,7,.286,16,33,.485,.475,12,13,.923,3,13,16,40,11,1,8,16,50
158,Peja Stojakovic\stojape01,SF,24,SAC,10,7,338,50,133,.376,13,48,.271,37,85,.435,.425,35,39,.897,16,47,63,10,5,0,19,22,148
159,Damon Stoudamire\stoudda01,PG,28,POR,3,3,99,5,22,.227,3,4,.750,2,18,.111,.295,2,3,.667,1,6,7,10,2,0,4,5,15
160,Erick Strickland\stricer01,PG,28,BOS,12,0,118,11,39,.282,4,20,.200,7,19,.368,.333,9,9,1.000,2,11,13,17,5,1,9,15,35
161,Bruno Sundov\sundobr01,C,21,IND,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
162,Wally Szczerbiak\szczewa02,SF,24,MIN,3,3,131,21,44,.477,2,9,.222,19,35,.543,.500,16,18,.889,9,12,21,6,2,0,8,8,60
163,Jamaal Tinsley\tinslja01,PG,23,IND,5,5,88,8,19,.421,0,1,.000,8,18,.444,.421,2,3,.667,2,8,10,25,2,0,12,12,18
164,Robert Traylor\traylro01,PF,24,CHH,8,0,62,7,20,.350,0,1,.000,7,19,.368,.350,4,6,.667,4,12,16,3,2,2,4,15,18
165,Gary Trent\trentga01,PF,27,MIN,3,0,48,8,16,.500,0,0,,8,16,.500,.500,3,6,.500,5,4,9,1,0,0,3,8,19
166,Hedo Turkoglu\turkohe01,SF,22,SAC,16,8,443,55,137,.401,12,34,.353,43,103,.417,.445,16,31,.516,17,66,83,23,6,9,23,49,138
167,Nick Van Exel\vanexni01,SG,30,DAL,8,1,264,37,101,.366,7,34,.206,30,67,.448,.401,8,12,.667,7,17,24,31,8,0,12,26,89
168,Keith Van Horn\vanhoke01,SF,26,NJN,20,20,643,97,241,.402,37,84,.440,60,157,.382,.479,35,49,.714,32,101,133,41,19,9,35,56,266
169,Antoine Walker\walkean02,PF,25,BOS,16,16,703,131,319,.411,42,109,.385,89,210,.424,.476,50,64,.781,23,115,138,52,24,6,55,56,354
170,Samaki Walker\walkesa01,PF,25,LAL,19,5,240,24,52,.462,1,1,1.000,23,51,.451,.471,13,17,.765,32,46,78,4,2,6,12,42,62
171,Ben Wallace\wallabe01,C,27,DET,10,10,408,28,59,.475,0,0,,28,59,.475,.475,17,39,.436,48,113,161,12,19,26,19,24,73
172,Gerald Wallace\wallage01,SF,19,SAC,5,0,14,0,1,.000,0,0,,0,1,.000,.000,4,4,1.000,1,0,1,1,0,1,2,3,4
173,Rasheed Wallace\wallara01,PF,27,POR,3,3,125,28,69,.406,7,17,.412,21,52,.404,.457,13,16,.813,10,27,37,5,2,2,2,12,76
174,Chris Webber\webbech01,PF,28,SAC,16,16,667,160,319,.502,0,4,.000,160,315,.508,.502,59,99,.596,49,124,173,75,14,25,46,64,379
175,Bonzi Wells\wellsbo01,SG,25,POR,3,3,106,14,38,.368,0,7,.000,14,31,.452,.368,9,13,.692,4,8,12,13,6,1,11,11,37
