Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Kareem Abdul-Jabbar*\abdulka01,C,29,LAL,11,,467,147,242,.607,,,,147,242,.607,.607,87,120,.725,51,144,195,45,19,38,,42,381
2,Tom Abernethy\abernto01,SF,22,LAL,11,,214,21,50,.420,,,,21,50,.420,.420,22,27,.815,12,28,40,22,7,2,,16,64
3,Lucius Allen\allenlu01,PG,29,LAL,7,,186,32,82,.390,,,,32,82,.390,.390,13,19,.684,7,25,32,24,11,3,,18,77
4,Rick Barry*\barryri01,SF,32,GSW,10,,415,122,262,.466,,,,122,262,.466,.466,40,44,.909,25,34,59,47,17,7,,32,284
5,Byron Beck\beckby01,PF,32,DEN,5,,29,3,9,.333,,,,3,9,.333,.333,2,2,1.000,2,4,6,1,0,0,,5,8
6,Henry Bibby\bibbyhe01,PG,27,PHI,19,,691,83,197,.421,,,,83,197,.421,.421,45,59,.763,28,43,71,75,24,2,,59,211
7,Dave Bing*\bingda01,SG,33,WSB,8,,55,14,32,.438,,,,14,32,.438,.438,4,4,1.000,3,3,6,5,0,1,,5,32
8,Tom Boerwinkle\boerwto01,C,31,CHI,3,,17,1,5,.200,,,,1,5,.200,.200,0,0,,2,8,10,7,0,1,,1,2
9,Tom Boswell\bosweto01,PF,23,BOS,9,,81,8,18,.444,,,,8,18,.444,.444,4,6,.667,10,10,20,7,1,0,,18,20
10,Jim Brewer\breweji01,PF,25,CLE,3,,113,11,27,.407,,,,11,27,.407,.407,1,1,1.000,11,25,36,5,4,4,,11,23
11,Allan Bristow\bristal01,SF,25,SAS,2,,28,3,9,.333,,,,3,9,.333,.333,2,9,.222,3,1,4,7,2,0,,6,8
12,Gary Brokaw\brokaga01,SG,23,CLE,3,,44,9,19,.474,,,,9,19,.474,.474,2,6,.333,3,1,4,12,2,1,,7,20
13,Roger Brown\brownro02,C,26,DET,2,,5,0,1,.000,,,,0,1,.000,.000,0,0,,0,0,0,0,0,1,,0,0
14,Joe Bryant\bryanjo01,PF,22,PHI,10,,74,12,31,.387,,,,12,31,.387,.387,5,8,.625,2,13,15,7,6,2,,13,29
15,Corky Calhoun\calhoco01,SF,26,POR,12,,94,13,25,.520,,,,13,25,.520,.520,2,3,.667,6,8,14,4,4,2,,16,28
16,Mack Calvin\calvima01,PG,29,DEN,6,,112,19,40,.475,,,,19,40,.475,.475,24,29,.828,1,8,9,13,1,0,,13,62
17,Austin Carr\carrau01,SG,28,CLE,3,,83,11,39,.282,,,,11,39,.282,.282,1,3,.333,4,6,10,10,2,1,,13,23
