Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
35,Wah Wah Jones\joneswa01,PF,25,INO,1,,8,1,3,.333,,,,1,3,.333,.333,0,0,,,,0,0,,,,2,2
36,Noble Jorgensen\jorgeno01,C,26,SYR,7,,150,19,52,.365,,,,19,52,.365,.365,23,31,.742,,,27,5,,,,30,61
37,George Kaftan\kaftage01,SF,23,NYK,13,,232,26,66,.394,,,,26,66,.394,.394,28,42,.667,,,30,22,,,,41,80
38,Jack Kerris\kerrija01,PF,27,FTW,2,,63,7,20,.350,,,,7,20,.350,.350,11,20,.550,,,18,9,,,,11,25
39,Jack Kiley\kileyja01,SG,23,FTW,1,,2,1,3,.333,,,,1,3,.333,.333,0,0,,,,0,1,,,,0,2
40,George King\kingge01,PG,23,SYR,6,,207,19,54,.352,,,,19,54,.352,.352,19,28,.679,,,29,21,,,,17,57
41,Bob Lavoy\lavoybo01,PF,25,INO,2,,78,9,27,.333,,,,9,27,.333,.333,6,8,.750,,,20,4,,,,8,24
42,Don Lofgran\lofgrdo01,SF,23,INO,2,,10,0,3,.000,,,,0,3,.000,.000,0,0,,,,0,0,,,,3,0
43,Ray Lumpp\lumppra01,SG,28,NYK,12,,194,13,53,.245,,,,13,53,.245,.245,23,25,.920,,,19,15,,,,35,49
44,Ed Macauley*\macaued01,C,23,BOS,3,,129,27,49,.551,,,,27,49,.551,.551,16,19,.842,,,33,11,,,,11,70
45,John Mahnken\mahnkjo01,C,29,BOS,3,,50,2,7,.286,,,,2,7,.286,.286,3,6,.500,,,10,3,,,,11,7
46,Slater Martin*\martisl01,PG,26,MNL,13,,523,38,110,.345,,,,38,110,.345,.345,41,56,.732,,,37,56,,,,64,117
47,Alfred McGuire*\mcguial01,PG,23,NYK,13,,208,20,51,.392,,,,20,51,.392,.392,20,27,.741,,,17,14,,,,34,60
48,Dick McGuire*\mcguidi01,PG,26,NYK,14,,546,48,107,.449,,,,48,107,.449,.449,49,86,.570,,,71,90,,,,46,145
49,Bones McKinney\mckinbo01,SF,33,BOS,3,,20,2,9,.222,,,,2,9,.222,.222,0,0,,,,6,2,,,,9,4
50,Ed Mikan\mikaned01,C,26,PHW,3,,74,7,22,.318,,,,7,22,.318,.318,6,7,.857,,,20,2,,,,15,20
51,George Mikan*\mikange01,C,27,MNL,13,,553,99,261,.379,,,,99,261,.379,.379,109,138,.790,,,207,36,,,,63,307
52,Vern Mikkelsen*\mikkeve01,PF,23,MNL,13,,495,60,139,.432,,,,60,139,.432,.432,53,64,.828,,,110,20,,,,66,173
53,Ralph O'Brien\obriera01,SG,23,INO,2,,49,5,11,.455,,,,5,11,.455,.455,5,5,1.000,,,3,3,,,,1,15
54,Wally Osterkorn\osterwa01,SF,23,SYR,7,,249,23,67,.343,,,,23,67,.343,.343,28,47,.596,,,57,20,,,,32,74
55,Mel Payton\paytome01,SF,25,PHW,3,,18,1,2,.500,,,,1,2,.500,.500,2,2,1.000,,,3,1,,,,6,4
56,Andy Phillip*\phillan01,SG,29,PHW,3,,122,8,19,.421,,,,8,19,.421,.421,19,24,.792,,,14,22,,,,16,35
57,Jim Pollard*\pollaji01,SF,29,MNL,11,,469,70,173,.405,,,,70,173,.405,.405,37,50,.740,,,71,33,,,,34,177
58,Ray Ragelis\ragelra01,SF,23,ROC,3,,7,0,1,.000,,,,0,1,.000,.000,0,0,,,,1,1,,,,0,0
59,George Ratkovicz\ratkoge01,PF,29,SYR,6,,59,5,15,.333,,,,5,15,.333,.333,8,20,.400,,,22,3,,,,16,18
60,Arnie Risen*\risenar01,C,27,ROC,6,,229,33,81,.407,,,,33,81,.407,.407,28,40,.700,,,75,9,,,,24,94
61,Red Rocha\rochare01,C,28,SYR,7,,276,41,95,.432,,,,41,95,.432,.432,37,51,.725,,,48,10,,,,36,119
62,Pep Saul\saulpe01,SG,27,MNL,13,,530,56,121,.463,,,,56,121,.463,.463,35,48,.729,,,36,45,,,,42,147
63,Fred Schaus\schaufr01,SF,26,FTW,2,,90,12,35,.343,,,,12,35,.343,.343,7,8,.875,,,15,14,,,,9,31
64,Dolph Schayes*\schaydo01,PF,23,SYR,7,,248,41,91,.451,,,,41,91,.451,.451,60,78,.769,,,90,15,,,,34,142
65,Howie Schultz\schulho01,PF,29,MNL,12,,99,6,18,.333,,,,6,18,.333,.333,6,10,.600,,,19,5,,,,18,18
66,George Senesky\senesge01,PG,29,PHW,3,,120,18,33,.545,,,,18,33,.545,.545,7,11,.636,,,12,11,,,,9,43
67,Paul Seymour\seymopa01,SG,24,SYR,7,,270,25,60,.417,,,,25,60,.417,.417,35,43,.814,,,26,25,,,,33,85
68,Chuck Share\sharech01,C,24,FTW,2,,35,8,11,.727,,,,8,11,.727,.727,3,5,.600,,,10,3,,,,8,19
69,Bill Sharman*\sharmbi01,SG,25,BOS,1,,27,7,12,.583,,,,7,12,.583,.583,1,1,1.000,,,3,7,,,,4,15
70,Connie Simmons\simmoco01,C,26,NYK,14,,427,77,166,.464,,,,77,166,.464,.464,68,89,.764,,,108,12,,,,55,222
71,Odie Spears\spearod01,SF,26,ROC,6,,123,10,33,.303,,,,10,33,.303,.303,9,16,.563,,,21,9,,,,18,29
72,Bill Tosheff\toshebi01,PG,25,INO,2,,68,2,18,.111,,,,2,18,.111,.111,3,3,1.000,,,6,7,,,,9,7
73,Ernie Vandeweghe\vandeer01,SF,23,NYK,14,,414,51,118,.432,,,,51,118,.432,.432,49,60,.817,,,69,27,,,,58,151
74,Paul Walther\walthpa01,SG,24,INO,2,,85,8,16,.500,,,,8,16,.500,.500,16,18,.889,,,7,6,,,,8,32
75,Bobby Wanzer*\wanzebo01,SG,30,ROC,6,,249,33,77,.429,,,,33,77,.429,.429,47,49,.959,,,38,19,,,,23,113
76,Max Zaslofsky\zasloma01,SG,26,NYK,14,,506,69,185,.373,,,,69,185,.373,.373,89,110,.809,,,44,23,,,,51,227
