Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jay Arnette\arnetja01,SG,26,CIN,1,,2,0,1,.000,,,,0,1,.000,.000,0,0,,,,0,1,,,,1,0
2,Dick Barnett\barnedi01,SG,28,LAL,10,,287,72,150,.480,,,,72,150,.480,.480,31,39,.795,,,30,33,,,,25,175
3,John Barnhill\barnhjo01,SG,26,STL,4,,36,2,11,.182,,,,2,11,.182,.182,2,4,.500,,,7,2,,,,3,6
4,Elgin Baylor*\bayloel01,SF,30,LAL,1,,5,0,2,.000,,,,0,2,.000,.000,0,0,,,,0,1,,,,0,0
5,Zelmo Beaty*\beatyze01,C,25,STL,4,,154,29,59,.492,,,,29,59,.492,.492,19,25,.760,,,55,1,,,,19,77
6,Walt Bellamy*\bellawa01,C,25,BAL,10,,427,74,158,.468,,,,74,158,.468,.468,61,92,.663,,,151,34,,,,38,209
7,Al Bianchi\biancal01,PG,32,PHI,11,,308,45,118,.381,,,,45,118,.381,.381,14,21,.667,,,16,30,,,,45,104
8,Ron Bonham\bonharo01,SF,22,BOS,4,,13,5,12,.417,,,,5,12,.417,.417,4,5,.800,,,1,0,,,,1,14
9,Gary Bradds\braddga01,SF,22,BAL,1,,5,2,3,.667,,,,2,3,.667,.667,2,2,1.000,,,2,0,,,,0,6
10,Bill Bridges\bridgbi01,PF,25,STL,4,,145,21,59,.356,,,,21,59,.356,.356,10,15,.667,,,67,9,,,,19,52
11,Wilt Chamberlain*\chambwi01,C,28,PHI,11,,536,123,232,.530,,,,123,232,.530,.530,76,136,.559,,,299,48,,,,29,322
12,Larry Costello\costela01,PG,33,PHI,10,,207,22,53,.415,,,,22,53,.415,.415,11,16,.688,,,12,20,,,,43,55
13,Mel Counts\countme01,C,23,BOS,4,,30,4,15,.267,,,,4,15,.267,.267,1,1,1.000,,,11,1,,,,10,9
14,Leroy Ellis\ellisle01,C,24,LAL,11,,405,57,145,.393,,,,57,145,.393,.393,44,65,.677,,,133,7,,,,37,158
15,Wayne Embry*\embrywa01,C,27,CIN,4,,123,21,48,.438,,,,21,48,.438,.438,9,11,.818,,,25,8,,,,20,51
16,Mike Farmer\farmemi01,SF,28,STL,1,,7,2,4,.500,,,,2,4,.500,.500,0,0,,,,1,0,,,,1,4
17,Bob Ferry\ferrybo01,PF,27,BAL,10,,67,7,16,.438,,,,7,16,.438,.438,2,9,.222,,,19,8,,,,8,16
18,Dave Gambee\gambeda01,SF,27,PHI,10,,132,16,48,.333,,,,16,48,.333,.333,30,34,.882,,,23,6,,,,31,62
19,Si Green\greensi01,PG,31,BAL,9,,65,7,16,.438,,,,7,16,.438,.438,4,5,.800,,,7,15,,,,13,18
20,Hal Greer*\greerha01,SG,28,PHI,11,,505,101,222,.455,,,,101,222,.455,.455,69,87,.793,,,81,55,,,,45,271
21,Richie Guerin*\gueriri01,SG,32,STL,4,,125,25,65,.385,,,,25,65,.385,.385,19,25,.760,,,8,21,,,,14,69
22,Cliff Hagan*\hagancl01,SF,33,STL,4,,123,34,75,.453,,,,34,75,.453,.453,6,12,.500,,,26,7,,,,14,74
23,Happy Hairston\hairsha01,PF,22,CIN,3,,39,5,18,.278,,,,5,18,.278,.278,2,3,.667,,,20,3,,,,2,12
24,Charlie Hardnett\hardnch01,PF,26,BAL,5,,22,4,10,.400,,,,4,10,.400,.400,2,5,.400,,,6,2,,,,2,10
25,John Havlicek*\havlijo01,SG,24,BOS,12,,405,88,250,.352,,,,88,250,.352,.352,46,55,.836,,,88,29,,,,44,222
26,Tom Hawkins\hawkito01,SF,28,CIN,4,,95,17,33,.515,,,,17,33,.515,.515,4,5,.800,,,28,1,,,,13,38
27,Walt Hazzard\abdulma01,SG,22,LAL,7,,118,19,57,.333,,,,19,57,.333,.333,15,20,.750,,,18,30,,,,18,53
28,Tom Heinsohn*\heinsto01,SF,30,BOS,12,,276,66,181,.365,,,,66,181,.365,.365,20,32,.625,,,84,23,,,,46,152
29,Wayne Hightower\hightwa01,PF,25,BAL,10,,196,27,64,.422,,,,27,64,.422,.422,14,22,.636,,,57,8,,,,25,68
30,Bailey Howell*\howelba01,PF,28,BAL,9,,350,67,130,.515,,,,67,130,.515,.515,53,70,.757,,,105,19,,,,38,187
31,Darrall Imhoff\imhofda01,C,26,LAL,11,,151,13,24,.542,,,,13,24,.542,.542,7,12,.583,,,43,13,,,,26,33
32,Luke Jackson\jackslu01,PF,23,PHI,11,,321,44,130,.338,,,,44,130,.338,.338,25,32,.781,,,79,24,,,,31,113
33,Gus Johnson*\johnsgu01,SF,26,BAL,10,,377,62,173,.358,,,,62,173,.358,.358,34,46,.739,,,111,34,,,,38,158
34,K.C. Jones*\joneskc01,PG,32,BOS,12,,396,43,104,.413,,,,43,104,.413,.413,35,45,.778,,,39,74,,,,49,121
35,Larry Jones\jonesla01,SG,22,PHI,5,,25,5,12,.417,,,,5,12,.417,.417,7,11,.636,,,4,2,,,,5,17
36,Sam Jones*\jonessa01,SG,31,BOS,12,,495,135,294,.459,,,,135,294,.459,.459,73,84,.869,,,55,30,,,,39,343
37,Wali Jones\joneswa02,SG,22,BAL,10,,162,29,63,.460,,,,29,63,.460,.460,15,20,.750,,,20,18,,,,28,73
38,Red Kerr\kerrre01,C,32,PHI,11,,181,24,67,.358,,,,24,67,.358,.358,15,21,.714,,,38,28,,,,20,63
39,Jim King\kingji01,PG,23,LAL,11,,184,28,63,.444,,,,28,63,.444,.444,15,17,.882,,,36,24,,,,29,71
40,Rudy LaRusso\larusru01,PF,27,LAL,11,,395,56,137,.409,,,,56,137,.409,.409,53,74,.716,,,89,29,,,,52,165
41,Kevin Loughery\loughke01,PG,24,BAL,10,,297,53,137,.387,,,,53,137,.387,.387,34,38,.895,,,34,30,,,,36,140
42,Jerry Lucas*\lucasje01,PF,24,CIN,4,,195,38,75,.507,,,,38,75,.507,.507,17,22,.773,,,84,9,,,,12,93
43,Bill McGill\mcgilbi01,C,25,LAL,5,,34,5,9,.556,,,,5,9,.556,.556,1,1,1.000,,,9,2,,,,9,11
44,Jeff Mullins\mullije01,SG,22,STL,2,,11,4,8,.500,,,,4,8,.500,.500,0,0,,,,6,1,,,,0,8
45,Willie Naulls\naullwi01,SF,30,BOS,12,,180,39,95,.411,,,,39,95,.411,.411,10,15,.667,,,51,9,,,,27,88
46,Don Nelson*\nelsodo01,SF,24,LAL,11,,212,24,53,.453,,,,24,53,.453,.453,19,25,.760,,,59,19,,,,31,67
47,Don Ohl\ohldo01,SG,28,BAL,10,,432,100,208,.481,,,,100,208,.481,.481,61,78,.782,,,64,27,,,,46,261
48,Bud Olsen\olsenbu01,PF,24,CIN,4,,39,7,17,.412,,,,7,17,.412,.412,3,5,.600,,,9,1,,,,8,17
49,Bob Pettit*\pettibo01,PF,32,STL,4,,95,15,41,.366,,,,15,41,.366,.366,16,20,.800,,,24,8,,,,10,46
50,Oscar Robertson*\roberos01,PG,26,CIN,4,,195,38,89,.427,,,,38,89,.427,.427,36,39,.923,,,19,48,,,,14,112
51,Bill Russell*\russebi01,C,30,BOS,12,,561,79,150,.527,,,,79,150,.527,.527,40,76,.526,,,302,76,,,,43,198
52,Tom Sanders*\sandeto01,PF,26,BOS,12,,365,64,152,.421,,,,64,152,.421,.421,31,43,.721,,,102,19,,,,58,159
53,Larry Siegfried\siegfla01,SG,25,BOS,12,,163,30,79,.380,,,,30,79,.380,.380,24,28,.857,,,25,21,,,,25,84
54,Paul Silas\silaspa01,PF,21,STL,4,,42,4,10,.400,,,,4,10,.400,.400,3,4,.750,,,18,1,,,,6,11
55,Adrian Smith\smithad01,SG,28,CIN,4,,150,18,48,.375,,,,18,48,.375,.375,21,22,.955,,,11,21,,,,11,57
56,Tom Thacker\thackto01,PG,25,CIN,4,,47,5,13,.385,,,,5,13,.385,.385,3,4,.750,,,12,3,,,,8,13
57,John Thompson*\thompjo01,PF,23,BOS,3,,21,2,7,.286,,,,2,7,.286,.286,7,7,1.000,,,12,1,,,,2,11
58,Jack Twyman*\twymaja01,SF,30,CIN,4,,97,19,48,.396,,,,19,48,.396,.396,11,11,1.000,,,17,3,,,,16,49
59,Chico Vaughn\vaughch01,SG,24,STL,4,,75,9,29,.310,,,,9,29,.310,.310,7,8,.875,,,6,10,,,,14,25
60,Chet Walker*\walkech01,SF,24,PHI,11,,469,83,173,.480,,,,83,173,.480,.480,57,75,.760,,,79,18,,,,38,223
61,Ben Warley\warlebe01,SF,28,PHI,2,,6,0,1,.000,,,,0,1,.000,.000,0,0,,,,1,1,,,,1,0
62,Jerry West*\westje01,PG,26,LAL,11,,470,155,351,.442,,,,155,351,.442,.442,137,154,.890,,,63,58,,,,37,447
63,Gene Wiley\wileyge01,C,27,LAL,11,,379,33,59,.559,,,,33,59,.559,.559,11,19,.579,,,158,23,,,,41,77
64,Lenny Wilkens*\wilkele01,PG,27,STL,4,,147,20,57,.351,,,,20,57,.351,.351,24,29,.828,,,12,15,,,,14,64
65,George Wilson\wilsoge01,C,22,CIN,2,,3,1,1,1.000,,,,1,1,1.000,1.000,0,0,,,,2,1,,,,1,2
