Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
75,Danny Green\greenda02,SG,23,SAS,4,0,7,2,6,.333,1,4,.250,1,2,.500,.417,0,0,,0,1,1,2,1,1,1,1,5
76,Jeff Green\greenje02,SF,24,BOS,9,0,173,23,53,.434,7,16,.438,16,37,.432,.500,13,18,.722,6,18,24,2,5,4,12,20,66
77,Willie Green\greenwi01,SG,29,NOH,6,0,84,14,36,.389,2,9,.222,12,27,.444,.417,4,7,.571,1,4,5,4,2,0,3,14,34
78,Hamed Haddadi\haddaha01,C,25,MEM,9,0,31,3,10,.300,0,1,.000,3,9,.333,.300,5,6,.833,3,5,8,0,0,5,2,7,11
79,Tyler Hansbrough\hansbty01,PF,25,IND,5,5,164,20,60,.333,0,0,,20,60,.333,.333,16,18,.889,13,14,27,5,6,0,9,13,56
80,James Harden\hardeja01,SG,21,OKC,17,0,537,66,139,.475,23,76,.303,43,63,.683,.558,66,80,.825,10,81,91,61,21,13,28,48,221
81,Al Harrington\harrial01,PF,30,DEN,5,0,70,10,22,.455,5,10,.500,5,12,.417,.568,3,4,.750,1,6,7,5,3,0,4,7,28
82,Udonis Haslem\hasleud01,PF,30,MIA,12,0,290,27,68,.397,0,0,,27,68,.397,.397,9,10,.900,13,41,54,9,6,4,11,31,63
83,Spencer Hawes\hawessp01,C,22,PHI,5,5,98,12,33,.364,0,1,.000,12,32,.375,.364,2,4,.500,5,14,19,9,0,2,2,11,26
84,Brendan Haywood\haywobr01,C,31,DAL,18,0,275,18,31,.581,0,0,,18,31,.581,.581,20,43,.465,34,39,73,4,2,18,13,48,56
85,Roy Hibbert\hibbero01,C,24,IND,5,5,132,20,45,.444,0,0,,20,45,.444,.444,12,17,.706,15,19,34,3,2,9,13,21,52
86,Nene Hilario\hilarne01,C,28,DEN,5,5,162,22,46,.478,0,0,,22,46,.478,.478,27,48,.563,14,31,45,8,5,4,8,17,71
87,George Hill\hillge01,PG,24,SAS,6,1,189,20,50,.400,4,15,.267,16,35,.457,.440,26,30,.867,5,25,30,14,9,2,8,15,70
88,Kirk Hinrich\hinriki01,PG,30,ATL,6,6,173,26,52,.500,8,19,.421,18,33,.545,.577,1,1,1.000,1,13,14,16,7,2,4,21,61
89,Jrue Holiday\holidjr01,PG,20,PHI,5,5,188,24,58,.414,11,21,.524,13,37,.351,.509,12,15,.800,3,16,19,28,10,2,11,10,71
90,Al Horford\horfoal01,C,24,ATL,12,12,468,58,137,.423,0,2,.000,58,135,.430,.423,20,26,.769,25,90,115,42,5,12,17,33,136
91,Eddie House\houseed01,SG,32,MIA,7,0,48,4,17,.235,3,10,.300,1,7,.143,.324,0,0,,1,4,5,1,4,0,4,6,11
92,Dwight Howard\howardw01,C,25,ORL,6,6,258,51,81,.630,0,1,.000,51,80,.638,.630,60,88,.682,27,66,93,3,4,11,33,25,162
93,Juwan Howard\howarju01,PF,37,MIA,11,0,60,4,9,.444,0,0,,4,9,.444,.444,9,13,.692,3,7,10,1,0,0,2,8,17
94,Serge Ibaka\ibakase01,PF,21,OKC,17,17,490,67,145,.462,0,1,.000,67,144,.465,.462,33,40,.825,47,77,124,3,4,52,21,64,167
95,Andre Iguodala\iguodan01,SF,27,PHI,5,5,182,22,52,.423,3,14,.214,19,38,.500,.452,10,14,.714,7,28,35,34,5,2,14,16,57
96,Zydrunas Ilgauskas\ilgauzy01,C,35,MIA,9,8,104,14,30,.467,0,0,,14,30,.467,.467,4,6,.667,15,17,32,3,0,3,9,16,32
97,Didier Ilunga-Mbenga\mbengdj01,C,30,NOH,5,0,26,2,2,1.000,0,0,,2,2,1.000,1.000,1,2,.500,2,3,5,1,2,3,1,7,5
98,Royal Ivey\iveyro01,SG,29,OKC,2,0,6,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,,0,1,1,1,0,0,0,0,6
99,Jarrett Jack\jackja01,SG,27,NOH,6,0,111,12,34,.353,0,5,.000,12,29,.414,.353,11,16,.688,1,14,15,13,1,1,8,4,35
100,LeBron James\jamesle01,SF,26,MIA,21,21,922,174,373,.466,30,85,.353,144,288,.500,.507,119,156,.763,34,142,176,123,35,25,66,56,497
101,Richard Jefferson\jefferi01,SF,30,SAS,6,6,176,12,31,.387,6,17,.353,6,14,.429,.484,9,11,.818,2,23,25,5,3,3,6,13,39
102,Jared Jeffries\jeffrja01,PF,29,NYK,4,0,85,11,23,.478,0,0,,11,23,.478,.478,3,4,.750,13,7,20,1,3,7,3,7,25
103,Armon Johnson\johnsar02,PG,21,POR,2,0,0,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
104,Chris Johnson\johnsch03,C,25,POR,4,0,19,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,0,5,5,0,0,2,0,3,4
105,Joe Johnson\johnsjo02,SG,29,ATL,12,12,497,87,198,.439,18,42,.429,69,156,.442,.485,34,42,.810,18,37,55,40,13,1,31,19,226
106,Trey Johnson\johnstr01,SG,26,LAL,3,0,12,1,5,.200,0,1,.000,1,4,.250,.200,1,2,.500,1,3,4,1,0,0,0,2,3
107,Dahntay Jones\jonesda02,SG,30,IND,3,0,50,9,20,.450,0,3,.000,9,17,.529,.450,8,9,.889,2,0,2,2,1,0,3,7,26
108,James Jones\jonesja02,SF,30,MIA,12,0,272,24,51,.471,17,37,.459,7,14,.500,.637,13,13,1.000,3,27,30,2,6,2,4,24,78
109,Jason Kidd\kiddja01,PG,37,DAL,21,21,744,64,161,.398,43,115,.374,21,46,.457,.531,24,30,.800,11,84,95,153,40,10,56,36,195
110,Kyle Korver\korveky01,SG,29,CHI,16,0,276,38,98,.388,22,52,.423,16,46,.348,.500,7,7,1.000,1,18,19,17,8,3,16,35,105
111,Kosta Koufos\koufoko01,C,21,DEN,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
112,Nenad Krstic\krstine01,C,27,BOS,7,0,56,5,8,.625,0,0,,5,8,.625,.625,2,3,.667,5,7,12,2,0,4,3,8,12
113,Carl Landry\landrca01,PF,27,NOH,6,6,213,31,68,.456,0,0,,31,68,.456,.456,33,36,.917,11,19,30,6,4,3,12,25,95
114,Ty Lawson\lawsoty01,PG,23,DEN,5,5,167,26,52,.500,5,11,.455,21,41,.512,.548,21,23,.913,7,10,17,19,5,1,6,9,78
115,Jamaal Magloire\magloja01,C,32,MIA,3,0,18,2,5,.400,0,0,,2,5,.400,.400,0,0,,1,4,5,2,1,0,1,4,4
116,Ian Mahinmi\mahinia01,C,24,DAL,6,0,33,3,5,.600,0,0,,3,5,.600,.600,5,9,.556,3,3,6,0,1,0,0,16,11
117,Shawn Marion\mariosh01,SF,32,DAL,21,21,690,105,225,.467,0,5,.000,105,220,.477,.467,40,47,.851,46,87,133,45,21,19,36,53,250
118,Kenyon Martin\martike01,PF,33,DEN,5,5,148,24,50,.480,0,0,,24,50,.480,.480,11,18,.611,6,33,39,8,2,2,7,18,59
119,Roger Mason\masonro01,SG,30,NYK,3,0,55,7,18,.389,5,13,.385,2,5,.400,.528,0,0,,3,1,4,3,1,0,1,6,19
120,Wesley Matthews\matthwe02,SG,24,POR,6,6,202,27,57,.474,8,21,.381,19,36,.528,.544,16,19,.842,2,5,7,6,4,1,7,15,78
121,Eric Maynor\maynoer01,PG,23,OKC,17,0,220,29,77,.377,9,25,.360,20,52,.385,.435,15,19,.789,5,17,22,37,9,0,16,16,82
122,O.J. Mayo\mayooj01,SG,23,MEM,13,2,362,52,134,.388,20,49,.408,32,85,.376,.463,23,29,.793,10,31,41,31,11,4,17,42,147
123,Antonio McDyess\mcdyean01,PF,36,SAS,6,6,145,15,36,.417,0,0,,15,36,.417,.417,4,7,.571,10,20,30,8,2,5,7,21,34
124,Josh McRoberts\mcrobjo01,PF,23,IND,5,0,79,8,24,.333,0,1,.000,8,23,.348,.333,9,11,.818,8,10,18,6,4,1,5,17,25
125,Jodie Meeks\meeksjo01,SG,23,PHI,5,5,125,13,31,.419,8,18,.444,5,13,.385,.548,5,6,.833,2,8,10,4,3,0,2,6,39
126,Andre Miller\millean02,PG,34,POR,6,6,194,33,67,.493,4,10,.400,29,57,.509,.522,19,24,.792,5,14,19,33,2,0,13,17,89
127,Mike Miller\millemi01,SG,30,MIA,18,0,215,18,53,.340,11,37,.297,7,16,.438,.443,0,0,,9,40,49,13,7,1,8,26,47
128,Patrick Mills\millspa02,PG,22,POR,2,0,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,0,0
129,Nazr Mohammed\mohamna01,C,33,OKC,14,0,148,14,34,.412,0,0,,14,34,.412,.412,4,10,.400,9,23,32,0,4,6,6,27,32
130,Troy Murphy\murphtr01,PF,30,BOS,1,0,3,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,0,0,0
131,Gary Neal\nealga01,SG,26,SAS,6,0,111,17,46,.370,5,19,.263,12,27,.444,.424,7,7,1.000,2,16,18,5,1,1,2,11,46
132,Jameer Nelson\nelsoja01,PG,28,ORL,6,6,216,31,82,.378,6,26,.231,25,56,.446,.415,11,14,.786,7,18,25,30,12,0,8,14,79
133,Joakim Noah\noahjo01,C,25,CHI,16,16,529,51,124,.411,0,0,,51,124,.411,.411,37,51,.725,68,95,163,40,16,33,19,63,139
134,Andres Nocioni\nocioan01,SF,31,PHI,1,0,10,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,2,2,0,0,0,1,1,0
135,Steve Novak\novakst01,SF,27,SAS,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
136,Dirk Nowitzki\nowitdi01,PF,32,DAL,21,21,826,192,396,.485,23,50,.460,169,346,.488,.514,175,186,.941,12,159,171,53,12,13,65,46,582
137,Jermaine O'Neal\onealje01,C,32,BOS,9,9,197,21,43,.488,0,0,,21,43,.488,.488,10,11,.909,15,23,38,8,2,16,8,34,52
138,Shaquille O'Neal*\onealsh01,C,38,BOS,2,0,12,1,2,.500,0,0,,1,2,.500,.500,0,2,.000,0,0,0,1,1,0,0,4,2
139,Lamar Odom\odomla01,PF,31,LAL,10,1,286,45,98,.459,4,20,.200,41,78,.526,.480,27,38,.711,13,52,65,21,2,4,15,25,121
140,Emeka Okafor\okafoem01,C,28,NOH,6,6,188,20,31,.645,0,0,,20,31,.645,.645,4,11,.364,17,16,33,0,6,6,12,28,44
141,Zaza Pachulia\pachuza01,C,26,ATL,11,0,195,11,23,.478,0,0,,11,23,.478,.478,17,22,.773,17,37,54,13,2,1,9,37,39
142,Tony Parker\parketo01,PG,28,SAS,6,6,221,43,93,.462,1,8,.125,42,85,.494,.468,31,41,.756,1,15,16,31,8,2,20,10,118
143,Chris Paul\paulch01,PG,25,NOH,6,6,250,42,77,.545,9,19,.474,33,58,.569,.604,39,49,.796,3,37,40,69,11,0,22,11,132
144,Kendrick Perkins\perkike01,C,26,OKC,17,17,479,29,64,.453,0,0,,29,64,.453,.453,19,33,.576,37,66,103,13,4,13,27,57,77
145,Paul Pierce\piercpa01,SF,33,BOS,9,9,343,68,148,.459,21,47,.447,47,101,.465,.530,30,34,.882,5,40,45,25,12,4,24,30,187
146,Quincy Pondexter\pondequ01,SF,22,NOH,3,0,9,1,6,.167,0,3,.000,1,3,.333,.167,0,0,,0,1,1,1,0,0,0,1,2
147,Leon Powe\powele01,C,27,MEM,4,0,14,2,8,.250,0,0,,2,8,.250,.250,3,4,.750,2,2,4,0,0,0,0,0,7
148,Josh Powell\poweljo01,PF,28,ATL,9,0,48,5,9,.556,0,0,,5,9,.556,.556,0,0,,3,6,9,1,0,0,2,8,10
149,A.J. Price\priceaj01,PG,24,IND,5,0,80,13,35,.371,7,16,.438,6,19,.316,.471,9,10,.900,2,5,7,6,3,0,7,5,42
150,Zach Randolph\randoza01,PF,29,MEM,13,13,515,100,224,.446,2,8,.250,98,216,.454,.451,87,106,.821,43,98,141,31,14,10,27,45,289
151,Theo Ratliff\ratlith01,C,37,LAL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
152,J.J. Redick\redicjj01,SG,26,ORL,6,0,120,15,42,.357,1,15,.067,14,27,.519,.369,9,12,.750,0,11,11,6,1,1,7,8,40
153,Jason Richardson\richaja01,SG,30,ORL,5,5,153,17,51,.333,8,25,.320,9,26,.346,.412,8,8,1.000,5,15,20,6,3,2,3,16,50
154,Quentin Richardson\richaqu01,SF,30,ORL,6,1,98,8,15,.533,5,10,.500,3,5,.600,.700,2,2,1.000,3,12,15,2,1,1,2,9,23
155,Nate Robinson\robinna01,PG,26,OKC,3,0,12,2,7,.286,2,6,.333,0,1,.000,.429,2,2,1.000,0,0,0,1,0,0,0,1,8
156,Rajon Rondo\rondora01,PG,24,BOS,9,9,345,51,107,.477,0,3,.000,51,104,.490,.477,24,38,.632,11,38,49,86,10,0,33,16,126
157,Derrick Rose\rosede01,PG,22,CHI,16,16,649,149,376,.396,25,101,.248,124,275,.451,.430,111,134,.828,20,49,69,123,22,11,59,33,434
158,Brandon Roy\roybr01,SG,26,POR,6,0,138,22,44,.500,4,14,.286,18,30,.600,.545,8,13,.615,2,11,13,17,1,0,4,13,56
159,Brandon Rush\rushbr01,SG,25,IND,5,0,55,6,13,.462,3,4,.750,3,9,.333,.577,1,2,.500,0,7,7,3,1,1,1,5,16
160,Thabo Sefolosha\sefolth01,SG,26,OKC,17,17,344,31,67,.463,4,26,.154,27,41,.659,.493,13,13,1.000,12,41,53,12,16,5,15,24,79
161,Ish Smith\smithis01,PG,22,MEM,5,0,10,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,2,2,2,1,0,1,1,4
162,J.R. Smith\smithjr01,SF,25,DEN,5,0,76,16,45,.356,9,21,.429,7,24,.292,.456,8,11,.727,1,9,10,5,2,0,8,8,49
163,Jason Smith\smithja02,C,24,NOH,6,0,58,7,15,.467,0,0,,7,15,.467,.467,0,0,,1,6,7,1,2,0,0,11,14
164,Joe Smith\smithjo02,PF,35,LAL,5,0,11,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,1,0
165,Josh Smith\smithjo03,PF,25,ATL,12,12,438,69,171,.404,3,24,.125,66,147,.449,.412,40,67,.597,18,84,102,35,13,25,26,39,181
166,Marreese Speights\speigma01,C,23,PHI,2,0,21,2,12,.167,0,0,,2,12,.167,.167,0,0,,1,5,6,1,0,1,0,4,4
167,Tiago Splitter\splitti01,C,26,SAS,3,0,50,10,16,.625,0,0,,10,16,.625,.625,0,3,.000,7,7,14,1,3,1,2,4,20
168,DeShawn Stevenson\stevede01,SG,29,DAL,21,18,332,29,83,.349,27,68,.397,2,15,.133,.512,9,12,.750,1,18,19,12,11,2,10,40,94
169,Peja Stojakovic\stojape01,SF,33,DAL,19,0,350,49,120,.408,29,77,.377,20,43,.465,.529,7,9,.778,3,29,32,7,12,2,9,21,134
170,Amar'e Stoudemire\stoudam01,C,28,NYK,4,4,134,21,55,.382,0,0,,21,55,.382,.382,16,24,.667,11,20,31,7,1,3,12,10,58
171,Pape Sy\sypa01,SF,22,ATL,4,0,11,2,3,.667,0,0,,2,3,.667,.667,2,4,.500,1,0,1,3,1,0,1,1,6
172,Jeff Teague\teaguje01,PG,22,ATL,8,6,238,37,72,.514,1,7,.143,36,65,.554,.521,19,23,.826,0,17,17,28,6,3,8,10,94
173,Jason Terry\terryja01,SG,33,DAL,21,0,684,128,268,.478,42,95,.442,86,173,.497,.556,70,83,.843,6,34,40,67,26,3,32,44,368
174,Etan Thomas\thomaet01,C,32,ATL,1,0,7,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,1,0
175,Kurt Thomas\thomaku01,PF,38,CHI,7,0,74,10,18,.556,0,2,.000,10,16,.625,.556,0,0,,9,10,19,3,1,3,3,12,20
