Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,Archie Clark\clarkar01,PG,29,PHI,7,,295,66,139,.475,,,,66,139,.475,.475,33,45,.733,,,29,34,,,,21,165
16,Jimmy Collins\colliji01,SG,24,CHI,2,,8,0,1,.000,,,,0,1,.000,.000,3,3,1.000,,,1,0,,,,1,3
17,Freddie Crawford\crawffr01,SG,29,PHI,1,,9,2,4,.500,,,,2,4,.500,.500,3,4,.750,,,0,1,,,,1,7
18,Billy Cunningham*\cunnibi01,SF,27,PHI,7,,301,67,142,.472,,,,67,142,.472,.472,47,67,.701,,,108,40,,,,28,181
19,Dick Cunningham\cunnidi01,C,24,MIL,14,,89,9,21,.429,,,,9,21,.429,.429,6,9,.667,,,24,1,,,,10,24
20,Bob Dandridge\dandrbo01,SF,23,MIL,14,,535,113,244,.463,,,,113,244,.463,.463,43,55,.782,,,134,48,,,,45,269
21,Jim Davis\davisji01,C,29,ATL,5,,119,17,36,.472,,,,17,36,.472,.472,22,27,.815,,,22,4,,,,17,56
22,Dave DeBusschere*\debusda01,PF,30,NYK,12,,488,84,202,.416,,,,84,202,.416,.416,29,44,.659,,,156,22,,,,40,197
23,Joe Ellis\ellisjo01,SF,26,SFW,5,,91,13,42,.310,,,,13,42,.310,.310,2,3,.667,,,21,0,,,,8,28
24,Keith Erickson\erickke01,SF,26,LAL,8,,313,54,99,.545,,,,54,99,.545,.545,17,22,.773,,,45,22,,,,34,125
25,Greg Fillmore\fillmgr01,C,23,NYK,8,,24,0,4,.000,,,,0,4,.000,.000,0,0,,,,8,1,,,,9,0
26,Levi Fontaine\fontale01,SG,22,SFW,2,,9,2,3,.667,,,,2,3,.667,.667,1,3,.333,,,0,0,,,,2,5
27,Fred Foster\fostefr01,SF,24,PHI,5,,49,8,19,.421,,,,8,19,.421,.421,2,2,1.000,,,12,5,,,,6,18
28,Jim Fox\foxji01,C,27,CHI,7,,167,33,76,.434,,,,33,76,.434,.434,13,19,.684,,,66,17,,,,17,79
29,Walt Frazier*\fraziwa01,PG,25,NYK,12,,501,108,204,.529,,,,108,204,.529,.529,55,75,.733,,,70,54,,,,45,271
30,Gail Goodrich*\goodrga01,SG,27,LAL,12,,518,105,247,.425,,,,105,247,.425,.425,95,113,.841,,,38,91,,,,38,305
31,Bob Greacen\greacbo01,SF,23,MIL,7,,16,4,11,.364,,,,4,11,.364,.364,4,4,1.000,,,5,0,,,,4,12
32,Hal Greer*\greerha01,SG,34,PHI,7,,265,49,112,.438,,,,49,112,.438,.438,27,36,.750,,,25,33,,,,35,125
33,Matt Guokas\guokama02,SG,26,CHI,6,,83,8,14,.571,,,,8,14,.571,.571,4,5,.800,,,8,12,,,,8,20
34,Happy Hairston\hairsha01,PF,28,LAL,12,,471,83,164,.506,,,,83,164,.506,.506,38,50,.760,,,109,34,,,,41,204
35,Walt Hazzard\abdulma01,PG,28,ATL,5,,202,25,76,.329,,,,25,76,.329,.329,20,25,.800,,,25,27,,,,22,70
36,Fred Hetzel\hetzefr01,SF,28,LAL,7,,38,5,15,.333,,,,5,15,.333,.333,2,2,1.000,,,7,2,,,,5,12
37,Bailey Howell*\howelba01,PF,34,PHI,7,,122,19,45,.422,,,,19,45,.422,.422,9,18,.500,,,31,4,,,,25,47
38,Lou Hudson\hudsolo01,SF,26,ATL,5,,213,49,108,.454,,,,49,108,.454,.454,29,39,.744,,,35,15,,,,19,127
39,Luke Jackson\jackslu01,C,29,PHI,7,,160,16,38,.421,,,,16,38,.421,.421,7,10,.700,,,61,11,,,,17,39
40,Phil Jackson*\jacksph01,PF,25,NYK,5,,30,4,14,.286,,,,4,14,.286,.286,1,1,1.000,,,10,2,,,,8,9
41,George Johnson\johnsge01,C,23,BAL,11,,35,7,13,.538,,,,7,13,.538,.538,1,2,.500,,,11,2,,,,9,15
42,Gus Johnson*\johnsgu01,PF,32,BAL,11,,365,54,128,.422,,,,54,128,.422,.422,35,47,.745,,,114,30,,,,34,143
43,Nick Jones\jonesni01,SG,25,SFW,5,,77,7,26,.269,,,,7,26,.269,.269,15,18,.833,,,5,5,,,,9,29
44,Wali Jones\joneswa02,SG,28,PHI,7,,115,19,52,.365,,,,19,52,.365,.365,10,13,.769,,,12,11,,,,22,48
45,Earnie Killum\killuea01,G,22,LAL,2,,4,1,1,1.000,,,,1,1,1.000,1.000,2,3,.667,,,0,0,,,,1,4
46,Jim King\kingji01,PG,29,CHI,7,,147,19,45,.422,,,,19,45,.422,.422,8,12,.667,,,21,27,,,,25,46
47,Clyde Lee\leecl01,C,26,SFW,5,,93,10,24,.417,,,,10,24,.417,.417,4,8,.500,,,37,2,,,,13,24
48,Kevin Loughery\loughke01,SG,30,BAL,17,,500,84,212,.396,,,,84,212,.396,.396,64,85,.753,,,38,52,,,,57,232
49,Bob Love\lovebo01,PF,28,CHI,7,,330,79,161,.491,,,,79,161,.491,.491,29,36,.806,,,51,10,,,,26,187
50,Jerry Lucas*\lucasje01,PF,30,SFW,5,,171,39,77,.506,,,,39,77,.506,.506,11,16,.688,,,50,16,,,,14,89
51,Pete Maravich*\maravpe01,SG,23,ATL,5,,199,46,122,.377,,,,46,122,.377,.377,18,26,.692,,,26,24,,,,14,110
52,Jack Marin\marinja01,SF,26,BAL,18,,750,147,319,.461,,,,147,319,.461,.461,76,93,.817,,,145,56,,,,54,370
53,Eddie Mast\masted01,PF,22,NYK,3,,11,2,5,.400,,,,2,5,.400,.400,0,0,,,,3,0,,,,2,4
54,Willie McCarter\mccarwi01,SG,24,LAL,12,,232,27,76,.355,,,,27,76,.355,.355,1,6,.167,,,26,17,,,,30,55
55,Jon McGlocklin\mcglojo01,SG,27,MIL,14,,491,90,168,.536,,,,90,168,.536,.536,28,33,.848,,,31,34,,,,36,208
56,McCoy McLemore\mclemmc01,SF,28,MIL,10,,52,3,12,.250,,,,3,12,.250,.250,1,2,.500,,,16,8,,,,8,7
57,Jim McMillian\mcmilji01,SF,22,LAL,12,,522,79,181,.436,,,,79,181,.436,.436,23,34,.676,,,65,22,,,,27,181
58,Earl Monroe*\monroea01,PG,26,BAL,18,,671,145,356,.407,,,,145,356,.407,.407,107,135,.793,,,64,74,,,,56,397
59,Jeff Mullins\mullije01,SG,28,SFW,5,,205,30,85,.353,,,,30,85,.353,.353,22,25,.880,,,32,24,,,,13,82
60,Dorie Murrey\murredo01,PF,27,BAL,16,,92,13,27,.481,,,,13,27,.481,.481,7,11,.636,,,33,1,,,,6,33
61,Bud Ogden\ogdenbu01,SF,24,PHI,1,,4,0,2,.000,,,,0,2,.000,.000,0,0,,,,2,0,,,,1,0
62,Ralph Ogden\ogdenra01,F,23,SFW,2,,15,1,5,.200,,,,1,5,.200,.200,4,4,1.000,,,4,1,,,,0,6
63,Bob Portman\portmbo01,SG,23,SFW,5,,110,20,39,.513,,,,20,39,.513,.513,6,9,.667,,,20,2,,,,9,46
64,Mike Price\pricemi01,SG,22,NYK,8,,26,4,11,.364,,,,4,11,.364,.364,4,6,.667,,,5,5,,,,11,12
65,Willis Reed*\reedwi01,C,28,NYK,12,,504,81,196,.413,,,,81,196,.413,.413,26,39,.667,,,144,27,,,,41,188
66,Pat Riley*\rileypa01,SG,25,LAL,7,,135,29,69,.420,,,,29,69,.420,.420,8,11,.727,,,15,14,,,,12,66
67,Mike Riordan\riordmi01,SF,25,NYK,12,,168,20,52,.385,,,,20,52,.385,.385,6,8,.750,,,30,9,,,,26,46
68,Rick Roberson\roberri01,C,23,LAL,9,,93,10,29,.345,,,,10,29,.345,.345,4,7,.571,,,26,4,,,,14,24
69,Oscar Robertson*\roberos01,PG,32,MIL,14,,520,102,210,.486,,,,102,210,.486,.486,52,69,.754,,,70,124,,,,39,256
70,Paul Ruffner\ruffnpa01,C,22,CHI,1,,3,0,5,.000,,,,0,5,.000,.000,0,0,,,,2,0,,,,0,0
71,Cazzie Russell\russeca01,SF,26,NYK,11,,120,25,64,.391,,,,25,64,.391,.391,12,12,1.000,,,22,8,,,,14,62
72,Jerry Sloan*\sloanje01,SG,28,CHI,7,,284,51,117,.436,,,,51,117,.436,.436,17,23,.739,,,63,17,,,,25,119
73,Greg Smith\smithgr01,PF,24,MIL,14,,454,70,128,.547,,,,70,128,.547,.547,22,40,.550,,,120,36,,,,45,162
74,Dave Stallworth\stallda01,SF,29,NYK,12,,185,18,68,.265,,,,18,68,.265,.265,28,39,.718,,,42,10,,,,27,64
75,Nate Thurmond*\thurmna01,C,29,SFW,5,,192,36,97,.371,,,,36,97,.371,.371,16,20,.800,,,51,15,,,,20,88
76,John Tresvant\tresvjo01,PF,31,BAL,18,,484,56,137,.409,,,,56,137,.409,.409,38,57,.667,,,134,19,,,,64,150
77,Bill Turner\turnebi01,SF,26,SFW,2,,18,1,5,.200,,,,1,5,.200,.200,4,6,.667,,,3,1,,,,2,6
78,Wes Unseld*\unselwe01,C,24,BAL,18,,759,96,208,.462,,,,96,208,.462,.462,46,81,.568,,,339,69,,,,60,238
79,Chet Walker*\walkech01,SF,30,CHI,7,,234,44,100,.440,,,,44,100,.440,.440,17,24,.708,,,50,22,,,,20,105
80,Jim Washington\washiji01,PF,27,PHI,7,,216,27,61,.443,,,,27,61,.443,.443,26,36,.722,,,48,10,,,,24,80
81,Jeff Webb\webbje01,SG,22,MIL,9,,23,4,7,.571,,,,4,7,.571,.571,3,3,1.000,,,1,2,,,,2,11
82,Bob Weiss\weissbo01,PG,28,CHI,7,,250,42,92,.457,,,,42,92,.457,.457,26,30,.867,,,18,57,,,,19,110
83,Ron Williams\williro01,PG,26,SFW,5,,172,24,63,.381,,,,24,63,.381,.381,17,19,.895,,,17,29,,,,19,65
84,Marv Winkler\winklma01,G,22,MIL,5,,8,0,4,.000,,,,0,4,.000,.000,0,0,,,,0,1,,,,3,0
85,Gary Zeller\zellega01,SG,23,BAL,15,,67,12,35,.343,,,,12,35,.343,.343,2,7,.286,,,13,4,,,,15,26
