Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,D.J. Augustin\augusdj01,PG,22,CHA,4,0,73,5,17,.294,2,6,.333,3,11,.273,.353,5,6,.833,1,3,4,7,1,1,4,4,17
13,Jeff Ayres\pendeje02,C,22,POR,3,0,17,2,4,.500,0,0,,2,4,.500,.500,3,4,.750,2,0,2,0,2,3,1,1,7
14,Leandro Barbosa\barbole01,PG,27,PHO,16,0,250,43,103,.417,12,35,.343,31,68,.456,.476,17,24,.708,2,19,21,20,5,2,15,33,115
15,J.J. Barea\bareajo01,PG,25,DAL,6,0,105,15,37,.405,4,10,.400,11,27,.407,.459,1,3,.333,4,8,12,15,2,1,10,13,35
16,Matt Barnes\barnema02,SF,29,ORL,14,14,326,30,75,.400,12,32,.375,18,43,.419,.480,17,20,.850,16,50,66,19,10,3,10,28,89
17,Brandon Bass\bassbr01,PF,24,ORL,7,0,42,7,13,.538,0,0,,7,13,.538,.538,5,6,.833,2,6,8,1,0,0,1,2,19
18,Nicolas Batum\batumni01,SF,21,POR,6,6,139,17,37,.459,9,21,.429,8,16,.500,.581,6,8,.750,4,15,19,5,2,0,4,13,49
19,Jerryd Bayless\bayleje01,SG,21,POR,6,2,166,28,65,.431,6,15,.400,22,50,.440,.477,19,24,.792,4,12,16,23,2,0,8,21,81
20,Michael Beasley\beaslmi01,PF,21,MIA,5,5,135,22,49,.449,1,2,.500,21,47,.447,.459,7,9,.778,10,19,29,3,4,0,13,10,52
21,Rodrigue Beaubois\beaubro01,PG,21,DAL,4,0,31,9,19,.474,2,6,.333,7,13,.538,.526,1,3,.333,2,4,6,4,0,0,3,5,21
22,Charlie Bell\bellch01,SG,30,MIL,3,0,8,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,2,0
23,Mike Bibby\bibbymi01,PG,31,ATL,11,11,292,36,80,.450,14,34,.412,22,46,.478,.538,7,10,.700,5,23,28,28,9,0,12,26,93
24,Chauncey Billups\billuch01,PG,33,DEN,6,6,207,37,83,.446,11,31,.355,26,52,.500,.512,37,42,.881,1,13,14,38,6,3,18,24,122
25,DeJuan Blair\blairde01,PF,20,SAS,10,0,91,16,32,.500,0,0,,16,32,.500,.500,5,9,.556,19,20,39,5,5,4,2,18,37
26,Keith Bogans\boganke01,SF,29,SAS,8,0,55,2,10,.200,1,6,.167,1,4,.250,.250,0,0,,1,5,6,2,2,1,2,9,5
27,Matt Bonner\bonnema01,PF,29,SAS,10,0,173,19,44,.432,10,27,.370,9,17,.529,.545,2,2,1.000,7,25,32,4,1,3,7,22,50
28,Carlos Boozer\boozeca01,PF,28,UTA,10,10,402,89,168,.530,0,0,,89,168,.530,.530,19,35,.543,33,99,132,30,4,7,24,38,197
29,Primoz Brezec\brezepr01,C,30,MIL,4,0,25,4,7,.571,0,0,,4,7,.571,.571,1,2,.500,1,2,3,0,1,0,0,5,9
30,Derrick Brown\brownde04,SF,22,CHA,2,0,1,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
31,Devin Brown\brownde02,SG,31,CHI,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,1,.000,0,1,1,0,0,0,0,0,2
32,Shannon Brown\brownsh01,SG,24,LAL,23,0,324,42,107,.393,9,32,.281,33,75,.440,.435,20,28,.714,7,22,29,20,10,7,13,37,113
33,Kobe Bryant\bryanko01,SG,31,LAL,23,23,923,234,511,.458,49,131,.374,185,380,.487,.506,154,183,.842,26,112,138,126,31,16,79,75,671
34,Caron Butler\butleca01,SG,29,DAL,6,6,202,43,99,.434,7,23,.304,36,76,.474,.470,25,27,.926,3,32,35,8,9,5,15,16,118
35,Andrew Bynum\bynuman01,C,22,LAL,23,23,561,80,149,.537,0,0,,80,149,.537,.537,38,56,.679,59,100,159,12,6,36,21,61,198
36,Marcus Camby\cambyma01,C,35,POR,6,6,178,16,38,.421,0,1,.000,16,37,.432,.421,3,6,.500,16,44,60,14,4,7,3,18,35
37,Matt Carroll\carroma01,SG,29,DAL,1,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,0,2
38,Anthony Carter\cartean01,PG,34,DEN,1,0,7,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,3,0,0,0,0,0
39,Vince Carter\cartevi01,SG,33,ORL,14,14,480,74,184,.402,12,51,.235,62,133,.466,.435,57,69,.826,9,50,59,32,12,3,22,50,217
40,Mario Chalmers\chalmma01,PG,23,MIA,5,0,131,18,40,.450,7,20,.350,11,20,.550,.538,11,13,.846,1,8,9,13,3,0,12,18,54
41,Tyson Chandler\chandty01,C,27,CHA,4,0,60,6,11,.545,0,0,,6,11,.545,.545,2,3,.667,3,7,10,2,2,3,4,16,14
42,Earl Clark\clarkea01,PF,22,PHO,3,0,13,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,0,2,2,1,1,0,2,1,4
43,Jarron Collins\collija03,C,31,PHO,11,10,115,5,15,.333,0,0,,5,15,.333,.333,2,2,1.000,9,8,17,0,1,1,3,22,12
44,Jason Collins\collija04,C,31,ATL,3,0,10,3,5,.600,0,0,,3,5,.600,.600,0,0,,3,2,5,0,0,0,1,7,6
45,Nick Collison\collini01,C,29,OKC,6,0,129,8,24,.333,0,1,.000,8,23,.348,.333,3,7,.429,12,16,28,2,5,1,4,20,19
46,Jamal Crawford\crawfja01,SG,29,ATL,11,0,351,56,154,.364,18,50,.360,38,104,.365,.422,49,58,.845,1,29,30,30,9,1,20,26,179
47,Dante Cunningham\cunnida01,PF,22,POR,5,0,42,9,15,.600,0,1,.000,9,14,.643,.600,5,6,.833,5,8,13,0,5,0,3,10,23
48,Erick Dampier\dampier01,C,34,DAL,5,4,118,0,8,.000,0,0,,0,8,.000,.000,5,12,.417,18,15,33,3,1,5,6,19,5
49,Marquis Daniels\daniema01,SF,29,BOS,11,0,37,5,13,.385,1,2,.500,4,11,.364,.423,6,6,1.000,5,5,10,1,0,0,3,4,17
50,Glen Davis\davisgl01,PF,24,BOS,24,1,483,59,124,.476,0,3,.000,59,121,.488,.476,57,79,.722,39,70,109,10,19,9,22,54,175
51,Carlos Delfino\delfica01,SF,27,MIL,7,7,226,26,73,.356,15,37,.405,11,36,.306,.459,3,4,.750,3,25,28,18,5,2,12,14,70
52,Luol Deng\denglu01,SF,24,CHI,5,5,203,37,80,.463,1,12,.083,36,68,.529,.469,19,26,.731,8,17,25,7,6,4,3,15,94
53,Boris Diaw\diawbo01,PF,27,CHA,4,4,152,14,28,.500,1,9,.111,13,19,.684,.518,1,2,.500,7,13,20,16,1,3,12,11,30
54,Travis Diener\dienetr01,PG,27,POR,2,0,7,0,0,,0,0,,0,0,,,0,0,,0,0,0,2,0,0,0,0,0
55,Goran Dragic\dragigo01,PG,23,PHO,16,0,237,43,100,.430,13,40,.325,30,60,.500,.495,23,31,.742,10,19,29,36,4,1,16,18,122
56,Jared Dudley\dudleja01,SF,24,PHO,16,0,377,40,86,.465,25,59,.424,15,27,.556,.610,17,28,.607,15,45,60,28,18,6,9,37,122
57,Tim Duncan\duncati01,C,33,SAS,10,10,373,78,150,.520,1,2,.500,77,148,.520,.523,33,69,.478,30,69,99,26,8,17,24,27,190
58,Kevin Durant\duranke01,SF,21,OKC,6,6,231,43,123,.350,10,35,.286,33,88,.375,.390,54,62,.871,8,38,46,14,3,8,22,17,150
59,Maurice Evans\evansma01,SF,31,ATL,11,0,148,11,37,.297,3,10,.300,8,27,.296,.338,0,0,,4,9,13,2,9,0,5,19,25
60,Jordan Farmar\farmajo01,PG,23,LAL,23,0,301,38,94,.404,20,50,.400,18,44,.409,.511,9,13,.692,1,26,27,32,17,0,20,30,105
61,Raymond Felton\feltora01,PG,25,CHA,4,4,130,17,42,.405,4,13,.308,13,29,.448,.452,9,12,.750,3,7,10,20,2,0,6,8,47
62,Rudy Fernandez\fernaru01,SG,24,POR,6,3,119,12,27,.444,11,23,.478,1,4,.250,.648,6,8,.750,2,8,10,8,1,0,5,7,41
63,Kyrylo Fesenko\fesenky01,C,23,UTA,10,9,181,13,30,.433,0,0,,13,30,.433,.433,7,21,.333,8,31,39,12,0,5,14,30,33
64,Michael Finley\finlemi01,SF,36,BOS,18,0,108,5,20,.250,3,11,.273,2,9,.222,.325,2,2,1.000,1,10,11,4,4,0,0,4,15
65,Derek Fisher\fishede01,PG,35,LAL,23,23,754,82,183,.448,27,75,.360,55,108,.509,.522,46,56,.821,9,49,58,64,28,1,36,83,237
66,Channing Frye\fryech01,C,26,PHO,16,0,435,43,118,.364,30,86,.349,13,32,.406,.492,15,16,.938,10,80,90,15,12,9,8,50,131
67,Dan Gadzuric\gadzuda01,C,31,MIL,7,0,76,9,17,.529,0,0,,9,17,.529,.529,1,4,.250,10,14,24,1,1,5,6,15,19
68,Sundiata Gaines\gainesu01,PG,23,UTA,5,0,7,5,6,.833,1,1,1.000,4,5,.800,.917,0,2,.000,1,1,2,0,0,0,0,1,11
69,Kevin Garnett\garneke01,PF,33,BOS,23,23,766,149,301,.495,0,2,.000,149,299,.498,.495,47,56,.839,32,138,170,58,26,20,31,74,345
70,Pau Gasol\gasolpa01,C,29,LAL,23,23,913,165,306,.539,0,3,.000,165,303,.545,.539,120,158,.759,92,163,255,81,9,48,44,63,450
71,Daniel Gibson\gibsoda01,PG,23,CLE,5,0,23,2,7,.286,1,4,.250,1,3,.333,.357,2,2,1.000,0,3,3,1,0,0,2,3,7
72,Taj Gibson\gibsota01,PF,24,CHI,5,5,145,16,38,.421,0,0,,16,38,.421,.421,6,11,.545,9,26,35,3,1,3,2,17,38
73,Manu Ginobili\ginobma01,SG,32,SAS,10,10,352,58,140,.414,20,60,.333,38,80,.475,.486,58,67,.866,4,33,37,60,26,2,30,30,194
74,Marcin Gortat\gortama01,C,25,ORL,14,0,212,17,26,.654,0,0,,17,26,.654,.654,8,11,.727,24,38,62,9,3,4,3,29,42
75,Joey Graham\grahajo01,SF,27,DEN,4,0,29,10,17,.588,1,3,.333,9,14,.643,.618,3,5,.600,4,6,10,0,2,1,1,6,24
76,Stephen Graham\grahast01,SG,27,CHA,2,0,5,0,4,.000,0,1,.000,0,3,.000,.000,0,0,,0,0,0,1,1,0,1,1,0
77,Jeff Green\greenje02,PF,23,OKC,6,6,224,23,70,.329,8,27,.296,15,43,.349,.386,17,20,.850,6,22,28,10,4,3,6,16,71
78,James Harden\hardeja01,SG,20,OKC,6,0,120,12,31,.387,6,16,.375,6,15,.400,.484,16,19,.842,1,14,15,11,6,1,3,14,46
79,Udonis Haslem\hasleud01,PF,29,MIA,5,0,142,13,37,.351,0,0,,13,37,.351,.351,4,6,.667,9,28,37,4,1,1,5,18,30
80,Brendan Haywood\haywobr01,C,30,DAL,6,2,139,12,21,.571,0,0,,12,21,.571,.571,12,20,.600,18,19,37,3,7,10,3,14,36
81,J.J. Hickson\hicksjj01,PF,21,CLE,11,0,79,14,22,.636,0,0,,14,22,.636,.636,11,16,.688,1,8,9,1,0,0,6,9,39
82,Nene Hilario\hilarne01,C,27,DEN,5,5,169,18,29,.621,0,0,,18,29,.621,.621,21,36,.583,8,21,29,11,6,1,4,17,57
83,George Hill\hillge01,PG,23,SAS,10,8,344,46,102,.451,11,29,.379,35,73,.479,.505,31,37,.838,5,26,31,7,10,2,8,21,134
84,Grant Hill\hillgr01,SF,37,PHO,16,16,452,59,123,.480,3,16,.188,56,107,.523,.492,33,38,.868,12,81,93,36,13,10,19,46,154
85,Kirk Hinrich\hinriki01,SG,29,CHI,5,5,196,22,52,.423,8,16,.500,14,36,.389,.500,10,14,.714,1,21,22,20,7,0,2,14,62
86,Al Horford\horfoal01,C,23,ATL,11,11,388,67,128,.523,1,1,1.000,66,127,.520,.527,26,31,.839,28,71,99,20,8,19,15,35,161
87,Dwight Howard\howardw01,C,24,ORL,14,14,497,86,140,.614,0,0,,86,140,.614,.614,82,158,.519,38,117,155,19,11,49,51,59,254
88,Juwan Howard\howarju01,C,36,POR,6,0,87,10,19,.526,0,0,,10,19,.526,.526,0,0,,8,8,16,4,1,1,3,20,20
89,Larry Hughes\hughela01,SG,31,CHA,4,0,58,8,17,.471,4,10,.400,4,7,.571,.588,4,7,.571,1,12,13,6,0,0,3,8,24
90,Serge Ibaka\ibakase01,PF,20,OKC,6,0,153,20,35,.571,0,0,,20,35,.571,.571,7,10,.700,13,26,39,2,2,12,6,19,47
91,Zydrunas Ilgauskas\ilgauzy01,C,34,CLE,7,0,69,5,13,.385,0,0,,5,13,.385,.385,2,3,.667,7,4,11,3,0,7,1,10,12
92,Didier Ilunga-Mbenga\mbengdj01,C,29,LAL,3,0,12,2,6,.333,0,0,,2,6,.333,.333,1,1,1.000,0,5,5,1,0,0,0,2,5
93,Ersan Ilyasova\ilyaser01,PF,22,MIL,7,0,157,24,50,.480,5,14,.357,19,36,.528,.530,15,18,.833,21,32,53,3,5,1,10,14,68
94,Royal Ivey\iveyro01,SG,28,MIL,3,0,11,2,6,.333,0,2,.000,2,4,.500,.333,0,0,,0,0,0,2,0,1,1,1,4
95,Stephen Jackson\jacksst02,SG,31,CHA,4,4,156,24,67,.358,3,18,.167,21,49,.429,.381,21,26,.808,6,14,20,15,5,1,17,13,72
96,LeBron James\jamesle01,SF,25,CLE,11,11,460,106,211,.502,20,50,.400,86,161,.534,.550,88,120,.733,15,87,102,84,19,20,42,23,320
97,Antawn Jamison\jamisan01,PF,33,CLE,11,11,375,64,137,.467,10,39,.256,54,98,.551,.504,30,41,.732,16,65,81,14,7,11,18,38,168
98,Othyus Jeffers\jeffeot01,SG,24,UTA,6,0,10,1,6,.167,0,0,,1,6,.167,.167,0,1,.000,1,0,1,0,0,0,1,0,2
99,Richard Jefferson\jefferi01,SF,29,SAS,10,10,334,34,70,.486,1,5,.200,33,65,.508,.493,25,33,.758,8,45,53,18,6,6,15,20,94
100,Brandon Jennings\jennibr01,PG,20,MIL,7,7,249,49,120,.408,12,41,.293,37,79,.468,.458,21,26,.808,5,16,21,25,8,4,8,19,131
101,Anthony Johnson\johnsan02,PG,35,ORL,1,0,5,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,2,0,0,0,0,2
102,James Johnson\johnsja01,PF,22,CHI,4,0,20,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,0,1,1,0,0,2,11,0
103,Joe Johnson\johnsjo02,SG,28,ATL,11,11,440,77,199,.387,9,41,.220,68,158,.430,.410,34,42,.810,20,36,56,55,10,3,25,22,197
104,Dwayne Jones\jonesdw02,PF,26,PHO,2,0,10,1,2,.500,0,0,,1,2,.500,.500,3,4,.750,1,4,5,0,0,0,1,0,5
105,James Jones\jonesja02,SF,29,MIA,1,0,9,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,0,0,0,0,0,1,1,2
106,Jason Kidd\kiddja01,PG,36,DAL,6,6,243,14,46,.304,9,28,.321,5,18,.278,.402,11,12,.917,6,35,41,42,14,1,9,15,48
107,Andrei Kirilenko\kirilan01,SF,28,UTA,2,0,30,5,10,.500,0,1,.000,5,9,.556,.500,1,1,1.000,3,3,6,0,1,1,0,2,11
108,Kyle Korver\korveky01,SG,28,UTA,10,0,210,32,61,.525,11,23,.478,21,38,.553,.615,8,9,.889,0,11,11,13,5,0,7,22,83
109,Kosta Koufos\koufoko01,C,20,UTA,9,0,31,4,10,.400,0,0,,4,10,.400,.400,0,0,,4,5,9,0,0,1,2,2,8
110,Nenad Krstic\krstine01,C,26,OKC,6,6,129,15,37,.405,0,0,,15,37,.405,.405,13,14,.929,15,20,35,4,3,4,5,15,43
111,Ty Lawson\lawsoty01,PG,22,DEN,6,0,118,15,35,.429,4,10,.400,11,25,.440,.486,13,19,.684,4,4,8,16,6,0,8,18,47
112,Rashard Lewis\lewisra02,PF,30,ORL,14,14,512,66,143,.462,28,75,.373,38,68,.559,.559,20,25,.800,15,64,79,32,15,10,25,38,180
113,Robin Lopez\lopezro01,C,21,PHO,6,6,104,19,35,.543,0,0,,19,35,.543,.543,9,9,1.000,12,12,24,0,2,1,3,11,47
114,Jamaal Magloire\magloja01,C,31,MIA,1,0,5,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,1,1,0,0,0,1,1,0
115,Ian Mahinmi\mahinia01,C,23,SAS,2,0,19,3,6,.500,0,0,,3,6,.500,.500,3,4,.750,0,2,2,0,0,1,2,3,9
116,Shawn Marion\mariosh01,SF,31,DAL,6,6,148,24,59,.407,0,4,.000,24,55,.436,.407,4,5,.800,7,18,25,6,1,3,8,12,52
117,Kenyon Martin\martike01,PF,32,DEN,6,6,205,24,50,.480,0,1,.000,24,49,.490,.480,12,19,.632,14,36,50,8,9,7,11,27,60
118,Roger Mason\masonro01,SG,29,SAS,6,0,61,1,12,.083,1,7,.143,0,5,.000,.125,0,0,,0,4,4,2,1,0,2,12,3
119,Wesley Matthews\matthwe02,SG,23,UTA,10,10,371,39,101,.386,15,42,.357,24,59,.407,.460,39,48,.813,10,34,44,17,18,5,15,34,132
120,Eric Maynor\maynoer01,PG,22,OKC,6,0,76,6,20,.300,1,6,.167,5,14,.357,.325,9,11,.818,1,8,9,9,1,1,5,5,22
121,Luc Mbah a Moute\mbahalu01,PF,23,MIL,7,7,178,26,50,.520,0,2,.000,26,48,.542,.520,12,20,.600,14,25,39,5,2,0,7,15,64
122,Antonio McDyess\mcdyean01,PF,35,SAS,10,10,247,33,62,.532,0,0,,33,62,.532,.532,2,2,1.000,18,50,68,12,2,7,9,27,68
123,C.J. Miles\milescj01,SF,22,UTA,10,10,337,47,106,.443,15,46,.326,32,60,.533,.514,35,39,.897,5,20,25,28,6,6,19,48,144
124,Andre Miller\millean02,PG,33,POR,6,6,210,30,74,.405,3,7,.429,27,67,.403,.426,31,40,.775,5,14,19,36,7,1,19,12,94
125,Brad Miller\millebr01,C,33,CHI,5,0,93,10,27,.370,0,4,.000,10,23,.435,.370,7,7,1.000,3,15,18,4,0,1,7,16,27
126,Patrick Mills\millspa02,PG,21,POR,3,0,12,2,4,.500,1,1,1.000,1,3,.333,.625,1,1,1.000,0,0,0,3,0,0,1,1,6
127,Paul Millsap\millspa01,PF,24,UTA,10,0,323,70,122,.574,0,2,.000,70,120,.583,.574,40,58,.690,34,54,88,22,11,14,13,36,180
128,Nazr Mohammed\mohamna01,C,32,CHA,4,0,48,11,19,.579,0,0,,11,19,.579,.579,2,3,.667,5,3,8,2,1,2,1,13,24
129,Jamario Moon\moonja01,SF,29,CLE,11,0,113,14,24,.583,8,16,.500,6,8,.750,.750,2,3,.667,2,14,16,5,4,5,0,8,38
130,Randolph Morris\morrira01,PF,24,ATL,3,0,10,1,2,.500,0,0,,1,2,.500,.500,1,1,1.000,1,1,2,0,0,0,0,3,3
131,Adam Morrison\morriad01,SF,25,LAL,2,0,13,4,9,.444,0,2,.000,4,7,.571,.444,0,0,,2,3,5,1,0,0,0,2,8
132,Byron Mullens\mulleby01,PF,20,OKC,1,0,4,0,2,.000,0,0,,0,2,.000,.000,1,2,.500,0,0,0,0,0,0,0,0,1
133,Ronald Murray\murraro01,SG,30,CHI,5,0,97,15,37,.405,4,12,.333,11,25,.440,.459,8,8,1.000,4,9,13,10,2,0,1,3,42
134,Eduardo Najera\najered01,PF,33,DAL,5,0,36,2,8,.250,0,5,.000,2,3,.667,.250,0,0,,5,4,9,0,2,0,1,8,4
135,Steve Nash\nashst01,PG,35,PHO,16,16,539,99,191,.518,19,50,.380,80,141,.567,.568,67,75,.893,6,46,52,161,4,1,60,20,284
136,Jameer Nelson\nelsoja01,PG,27,ORL,14,14,479,91,190,.479,33,84,.393,58,106,.547,.566,51,62,.823,9,41,50,67,14,0,35,38,266
137,Joakim Noah\noahjo01,C,24,CHI,5,5,188,28,53,.528,0,0,,28,53,.528,.528,18,19,.947,20,45,65,13,9,7,15,20,74
138,Dirk Nowitzki\nowitdi01,PF,31,DAL,6,6,233,58,106,.547,4,7,.571,54,99,.545,.566,40,42,.952,7,42,49,18,5,4,10,15,160
139,Jermaine O'Neal\onealje01,C,31,MIA,5,5,117,9,44,.205,0,0,,9,44,.205,.205,3,7,.429,10,18,28,5,4,10,7,13,21
140,Shaquille O'Neal*\onealsh01,C,37,CLE,11,11,243,48,93,.516,0,0,,48,93,.516,.516,31,47,.660,21,40,61,15,2,13,24,41,127
141,Lamar Odom\odomla01,PF,30,LAL,23,0,667,91,194,.469,10,41,.244,81,153,.529,.495,30,50,.600,60,138,198,46,15,21,28,84,222
142,Mehmet Okur\okurme01,C,30,UTA,1,1,11,2,2,1.000,1,1,1.000,1,1,1.000,1.250,2,2,1.000,1,1,2,0,0,0,1,0,7
143,Kevin Ollie\ollieke01,PG,37,OKC,1,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
144,Zaza Pachulia\pachuza01,C,25,ATL,11,0,161,18,35,.514,0,0,,18,35,.514,.514,15,24,.625,19,19,38,3,2,7,9,34,51
145,Jannero Pargo\pargoja01,PG,30,CHI,2,0,8,1,5,.200,1,2,.500,0,3,.000,.300,0,0,,0,0,0,1,0,0,0,0,3
146,Anthony Parker\parkean01,SG,34,CLE,11,11,331,30,64,.469,20,44,.455,10,20,.500,.625,11,15,.733,1,25,26,14,9,3,11,16,91
147,Tony Parker\parketo01,PG,27,SAS,10,2,335,73,154,.474,2,3,.667,71,151,.470,.481,25,42,.595,9,29,38,54,6,0,22,20,173
148,Kendrick Perkins\perkike01,C,25,BOS,23,23,575,49,96,.510,0,1,.000,49,95,.516,.510,33,55,.600,41,102,143,22,9,32,43,79,131
149,Johan Petro\petrojo01,C,24,DEN,6,1,45,6,11,.545,0,0,,6,11,.545,.545,1,2,.500,2,9,11,1,1,3,3,13,13
150,Paul Pierce\piercpa01,SF,32,BOS,24,24,930,147,336,.438,40,102,.392,107,234,.457,.497,117,142,.824,20,123,143,82,24,14,64,80,451
151,Mickael Pietrus\pietrmi01,SF,27,ORL,14,0,282,35,80,.438,28,61,.459,7,19,.368,.613,20,30,.667,2,18,20,10,9,6,6,27,118
152,Leon Powe\powele01,SF,26,CLE,3,0,9,1,4,.250,0,0,,1,4,.250,.250,3,4,.750,1,1,2,0,0,0,1,3,5
153,Josh Powell\poweljo01,PF,27,LAL,13,0,40,3,8,.375,0,1,.000,3,7,.429,.375,3,4,.750,2,4,6,1,0,0,1,9,9
154,Ronnie Price\pricero01,PG,26,UTA,10,0,90,7,24,.292,2,7,.286,5,17,.294,.333,4,8,.500,5,5,10,14,4,1,2,20,20
155,Theo Ratliff\ratlith01,C,36,CHA,4,4,47,3,8,.375,0,0,,3,8,.375,.375,1,2,.500,0,3,3,1,2,0,2,15,7
156,J.J. Redick\redicjj01,SG,25,ORL,14,0,269,30,71,.423,15,35,.429,15,36,.417,.528,30,35,.857,4,20,24,19,10,0,20,22,105
157,Chris Richard\richach01,PF,25,CHI,2,0,5,0,0,,0,0,,0,0,,,0,0,,1,2,3,0,0,0,0,0,0
158,Jason Richardson\richaja01,SG,29,PHO,16,16,533,112,223,.502,48,101,.475,64,122,.525,.610,44,58,.759,18,69,87,17,17,4,10,35,316
159,Quentin Richardson\richaqu01,SF,29,MIA,5,5,149,18,45,.400,9,22,.409,9,23,.391,.500,4,5,.800,1,18,19,8,8,1,5,16,49
160,Luke Ridnour\ridnolu01,PG,28,MIL,7,0,121,21,45,.467,5,14,.357,16,31,.516,.522,10,12,.833,4,9,13,13,4,1,10,13,57
161,Nate Robinson\robinna01,PG,25,BOS,17,0,128,24,64,.375,11,33,.333,13,31,.419,.461,12,15,.800,4,10,14,18,6,1,7,16,71
162,Rajon Rondo\rondora01,PG,23,BOS,24,24,975,151,326,.463,9,24,.375,142,302,.470,.477,68,114,.596,38,96,134,223,46,3,72,57,379
163,Derrick Rose\rosede01,PG,21,CHI,5,5,212,57,125,.456,2,6,.333,55,119,.462,.464,18,22,.818,4,13,17,36,4,0,13,8,134
164,Brandon Roy\roybr01,SG,25,POR,3,1,83,10,33,.303,2,12,.167,8,21,.381,.333,7,9,.778,2,5,7,5,0,0,3,7,29
165,John Salmons\salmojo01,SG,30,MIL,7,7,285,44,109,.404,4,23,.174,40,86,.465,.422,27,28,.964,7,19,26,28,10,4,12,19,119
166,Brian Scalabrine\scalabr01,PF,31,BOS,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
167,Thabo Sefolosha\sefolth01,SG,25,OKC,6,6,127,8,27,.296,3,13,.231,5,14,.357,.352,8,9,.889,3,15,18,7,5,6,2,15,27
168,J.R. Smith\smithjr01,SG,24,DEN,6,0,159,21,57,.368,11,31,.355,10,26,.385,.465,14,16,.875,5,18,23,10,4,2,6,17,67
169,Joe Smith\smithjo02,PF,34,ATL,5,0,24,0,3,.000,0,0,,0,3,.000,.000,0,0,,1,1,2,0,0,1,1,1,0
170,Josh Smith\smithjo03,PF,24,ATL,11,11,392,62,129,.481,2,6,.333,60,123,.488,.488,29,44,.659,37,62,99,29,13,19,17,30,155
171,Jerry Stackhouse\stackje01,SG,35,MIL,7,0,144,14,43,.326,5,15,.333,9,28,.321,.384,18,20,.900,1,11,12,8,5,1,5,4,51
172,DeShawn Stevenson\stevede01,SG,28,DAL,2,0,6,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,2,0
173,Amar'e Stoudemire\stoudam01,PF,27,PHO,16,16,584,124,239,.519,0,4,.000,124,235,.528,.519,107,142,.754,46,60,106,18,11,24,40,54,355
174,Jeff Teague\teaguje01,PG,21,ATL,9,0,59,7,21,.333,2,5,.400,5,16,.313,.381,0,0,,0,2,2,4,3,1,4,3,16
