Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
55,McCoy McLemore\mclemmc01,SF,24,CHI,3,,45,12,30,.400,,,,12,30,.400,.400,13,15,.867,,,9,4,,,,5,37
56,Bill Melchionni\melchbi01,PG,22,PHI,1,,5,0,2,.000,,,,0,2,.000,.000,0,2,.000,,,3,1,,,,0,0
57,Tom Meschery\meschto01,PF,28,SFW,15,,408,79,175,.451,,,,79,175,.451,.451,35,46,.761,,,119,25,,,,68,193
58,Wayne Molis\moliswa01,C,23,NYK,1,,10,0,2,.000,,,,0,2,.000,.000,0,0,,,,1,1,,,,1,0
59,Erwin Mueller\mueller01,C,22,CHI,3,,84,8,26,.308,,,,8,26,.308,.308,10,14,.714,,,14,9,,,,7,26
60,Jeff Mullins\mullije01,SG,24,SFW,15,,498,109,242,.450,,,,109,242,.450,.450,47,59,.797,,,91,58,,,,53,265
61,Don Nelson*\nelsodo01,SF,26,BOS,9,,142,27,59,.458,,,,27,59,.458,.458,10,17,.588,,,42,9,,,,12,64
62,Paul Neumann\neumapa01,PG,29,SFW,15,,254,29,88,.330,,,,29,88,.330,.330,35,47,.745,,,17,34,,,,50,93
63,Bud Olsen\olsenbu01,PF,26,SFW,4,,14,4,13,.308,,,,4,13,.308,.308,0,2,.000,,,9,1,,,,2,8
64,Willis Reed*\reedwi01,PF,24,NYK,4,,148,43,80,.538,,,,43,80,.538,.538,24,25,.960,,,55,7,,,,19,110
65,Oscar Robertson*\roberos01,PG,28,CIN,4,,183,33,64,.516,,,,33,64,.516,.516,33,37,.892,,,16,45,,,,9,99
66,Flynn Robinson\robinfl01,PG,25,CIN,4,,72,24,47,.511,,,,24,47,.511,.511,2,4,.500,,,7,8,,,,8,50
67,Guy Rodgers*\rodgegu01,PG,31,CHI,3,,97,15,40,.375,,,,15,40,.375,.375,4,5,.800,,,6,18,,,,11,34
68,Bill Russell*\russebi01,C,32,BOS,9,,390,31,86,.360,,,,31,86,.360,.360,33,52,.635,,,198,50,,,,32,95
69,Cazzie Russell\russeca01,SF,22,NYK,4,,89,26,66,.394,,,,26,66,.394,.394,10,13,.769,,,19,11,,,,16,62
70,Tom Sanders*\sandeto01,SF,28,BOS,9,,144,21,61,.344,,,,21,61,.344,.344,2,5,.400,,,43,5,,,,31,44
71,Dave Schellhase\schelda01,PG,22,CHI,2,,3,0,2,.000,,,,0,2,.000,.000,1,2,.500,,,1,0,,,,0,1
72,Larry Siegfried\siegfla01,PG,27,BOS,9,,260,38,102,.373,,,,38,102,.373,.373,35,43,.814,,,40,44,,,,33,111
73,Paul Silas\silaspa01,PF,23,STL,8,,122,9,36,.250,,,,9,36,.250,.250,11,18,.611,,,52,6,,,,17,29
74,Jerry Sloan*\sloanje01,SG,24,CHI,3,,71,12,31,.387,,,,12,31,.387,.387,6,9,.667,,,10,1,,,,7,30
75,Adrian Smith\smithad01,SG,30,CIN,4,,120,18,48,.375,,,,18,48,.375,.375,9,12,.750,,,8,11,,,,8,45
76,Dick Snyder\snydedi01,SG,22,STL,1,,2,0,0,,,,,0,0,,,0,0,,,,0,0,,,,0,0
77,Rod Thorn\thornro01,PG,25,STL,9,,156,33,77,.429,,,,33,77,.429,.429,25,27,.926,,,28,11,,,,13,91
78,Nate Thurmond*\thurmna01,C,25,SFW,15,,690,93,215,.433,,,,93,215,.433,.433,52,91,.571,,,346,47,,,,52,238
79,Gene Tormohlen\tormobu01,C,29,STL,6,,52,11,21,.524,,,,11,21,.524,.524,2,5,.400,,,22,2,,,,11,24
80,Dick Van Arsdale\vanardi01,SG,23,NYK,4,,153,15,47,.319,,,,15,47,.319,.319,16,22,.727,,,25,14,,,,16,46
81,Chet Walker*\walkech01,SF,26,PHI,15,,551,115,246,.467,,,,115,246,.467,.467,96,119,.807,,,114,32,,,,44,326
82,Gerry Ward\wardge01,SG,25,CHI,3,,58,6,16,.375,,,,6,16,.375,.375,2,4,.500,,,5,8,,,,11,14
83,Jim Ware\wareji01,PF,22,CIN,3,,13,5,13,.385,,,,5,13,.385,.385,0,0,,,,2,0,,,,1,10
84,Bob Warlick\warlibo01,SG,25,SFW,2,,8,0,2,.000,,,,0,2,.000,.000,0,0,,,,0,1,,,,0,0
85,Jim Washington\washiji01,PF,23,CHI,3,,38,10,22,.455,,,,10,22,.455,.455,4,5,.800,,,10,2,,,,8,24
86,Ron Watts\wattsro01,F,23,BOS,1,,5,1,6,.167,,,,1,6,.167,.167,1,2,.500,,,2,0,,,,3,3
87,Bob Weiss\weissbo01,PG,24,PHI,1,,4,2,3,.667,,,,2,3,.667,.667,0,0,,,,2,2,,,,1,4
88,Walt Wesley\weslewa01,C,22,CIN,3,,23,2,10,.200,,,,2,10,.200,.200,0,0,,,,9,0,,,,7,4
89,Jerry West*\westje01,PG,28,LAL,1,,1,0,0,,,,,0,0,,,0,0,,,,1,0,,,,0,0
90,Lenny Wilkens*\wilkele01,PG,29,STL,9,,378,58,145,.400,,,,58,145,.400,.400,77,90,.856,,,68,65,,,,34,193
91,George Wilson\wilsoge01,C,24,CHI,2,,27,2,9,.222,,,,2,9,.222,.222,3,6,.500,,,9,0,,,,5,7
