Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Bob Harrison\harribo02,SG,30,SYR,3,,43,4,16,.250,,,,4,16,.250,.250,2,3,.667,,,7,5,,,,6,10
19,Tom Heinsohn*\heinsto01,PF,23,BOS,11,,349,68,194,.351,,,,68,194,.351,.351,56,72,.778,,,119,18,,,,52,192
20,Joe Holup\holupjo01,SF,23,DET,7,,134,15,43,.349,,,,15,43,.349,.349,12,16,.750,,,36,3,,,,20,42
21,Bob Hopkins\hopkibo01,PF,23,SYR,3,,39,4,16,.250,,,,4,16,.250,.250,4,6,.667,,,14,0,,,,7,12
22,Neil Johnston*\johnsne01,C,28,PHW,8,,189,30,78,.385,,,,30,78,.385,.385,27,33,.818,,,69,14,,,,18,87
23,Sam Jones*\jonessa01,SG,24,BOS,8,,75,10,22,.455,,,,10,22,.455,.455,11,16,.688,,,24,4,,,,7,31
24,Phil Jordon\jordoph01,C,24,DET,6,,62,12,30,.400,,,,12,30,.400,.400,15,20,.750,,,12,2,,,,15,39
25,Billy Kenville\kenvibi01,SG,27,DET,7,,99,18,44,.409,,,,18,44,.409,.409,10,18,.556,,,19,5,,,,12,46
26,Red Kerr\kerrre01,C,25,SYR,3,,116,18,55,.327,,,,18,55,.327,.327,14,18,.778,,,61,3,,,,5,50
27,George King\kingge01,PG,29,CIN,2,,79,7,28,.250,,,,7,28,.250,.250,4,6,.667,,,5,7,,,,5,18
28,Earl Lloyd*\lloydea01,SF,29,SYR,3,,32,5,14,.357,,,,5,14,.357,.357,0,0,,,,8,0,,,,8,10
29,Clyde Lovellette*\lovelcl01,C,28,CIN,2,,72,12,31,.387,,,,12,31,.387,.387,9,14,.643,,,21,1,,,,9,33
30,Ed Macauley*\macaued01,C,29,STL,11,,227,36,89,.404,,,,36,89,.404,.404,36,50,.720,,,62,18,,,,23,108
31,Tom Marshall\marshto01,SF,27,CIN,2,,33,7,17,.412,,,,7,17,.412,.412,4,5,.800,,,16,2,,,,1,18
32,Slater Martin*\martisl01,PG,32,STL,11,,416,44,137,.321,,,,44,137,.321,.321,39,63,.619,,,48,40,,,,40,127
33,Dick McGuire*\mcguidi01,PG,32,DET,7,,236,25,60,.417,,,,25,60,.417,.417,17,24,.708,,,33,40,,,,13,67
34,Jack McMahon\mcmahja01,SG,29,STL,11,,332,36,88,.409,,,,36,88,.409,.409,14,26,.538,,,37,51,,,,36,86
35,Monk Meineke\meinemo01,PF,27,CIN,2,,32,1,11,.091,,,,1,11,.091,.091,6,8,.750,,,11,1,,,,3,8
36,Jack Nichols\nichoja01,PF,31,BOS,11,,148,23,66,.348,,,,23,66,.348,.348,7,10,.700,,,45,8,,,,21,53
37,Chuck Noble\noblech01,SG,26,DET,7,,72,8,38,.211,,,,8,38,.211,.211,4,8,.500,,,13,6,,,,9,20
38,Togo Palazzi\palazto01,SF,25,SYR,3,,25,3,14,.214,,,,3,14,.214,.214,3,6,.500,,,4,0,,,,4,9
39,Med Park\parkme01,SG,24,STL,10,,147,17,42,.405,,,,17,42,.405,.405,13,22,.591,,,24,12,,,,24,47
40,Jim Paxson\paxsoji01,SG,25,CIN,2,,30,3,20,.150,,,,3,20,.150,.150,6,8,.750,,,8,5,,,,7,12
41,Bob Pettit*\pettibo01,PF,25,STL,11,,430,90,230,.391,,,,90,230,.391,.391,86,118,.729,,,181,20,,,,31,266
42,Andy Phillip*\phillan01,PG,35,BOS,10,,91,5,21,.238,,,,5,21,.238,.238,7,9,.778,,,14,7,,,,20,17
43,Dave Piontek\piontda01,SF,23,CIN,2,,27,4,10,.400,,,,4,10,.400,.400,2,5,.400,,,10,0,,,,7,10
44,Frank Ramsey*\ramsefr01,SG,26,BOS,11,,352,74,174,.425,,,,74,174,.425,.425,54,59,.915,,,90,16,,,,50,202
45,Richie Regan\reganri01,SG,27,CIN,2,,63,12,26,.462,,,,12,26,.462,.462,0,1,.000,,,9,3,,,,5,24
46,Dick Ricketts\rickedi01,PF,24,CIN,2,,31,5,15,.333,,,,5,15,.333,.333,5,5,1.000,,,10,2,,,,9,15
47,Arnie Risen*\risenar01,C,33,BOS,10,,168,12,52,.231,,,,12,52,.231,.231,22,33,.667,,,62,9,,,,32,46
48,Lennie Rosenbluth\rosenle01,SF,25,PHW,4,,11,3,9,.333,,,,3,9,.333,.333,2,3,.667,,,3,0,,,,0,8
49,Bill Russell*\russebi01,C,23,BOS,9,,355,48,133,.361,,,,48,133,.361,.361,40,66,.606,,,221,24,,,,24,136
50,Woody Sauldsberry\sauldwo01,PF,23,PHW,8,,290,45,131,.344,,,,45,131,.344,.344,13,23,.565,,,87,6,,,,27,103
51,Dolph Schayes*\schaydo01,PF,29,SYR,3,,131,25,64,.391,,,,25,64,.391,.391,30,36,.833,,,45,6,,,,10,80
52,Paul Seymour\seymopa01,PG,30,SYR,3,,50,8,23,.348,,,,8,23,.348,.348,2,3,.667,,,4,4,,,,5,18
53,Chuck Share\sharech01,C,30,STL,11,,199,24,61,.393,,,,24,61,.393,.393,25,38,.658,,,68,11,,,,49,73
54,Bill Sharman*\sharmbi01,SG,31,BOS,11,,406,90,221,.407,,,,90,221,.407,.407,52,56,.929,,,54,25,,,,28,232
55,Gene Shue\shuege01,SG,26,DET,7,,281,45,123,.366,,,,45,123,.366,.366,40,43,.930,,,46,33,,,,15,130
56,Maurice Stokes*\stokema01,PF,24,CIN,1,,39,3,12,.250,,,,3,12,.250,.250,6,7,.857,,,15,2,,,,3,12
57,Lou Tsioropoulos\tsiorlo01,SF,27,BOS,11,,239,25,85,.294,,,,25,85,.294,.294,19,29,.655,,,64,14,,,,40,69
58,Jack Twyman*\twymaja01,SF,23,CIN,2,,74,15,45,.333,,,,15,45,.333,.333,7,12,.583,,,22,1,,,,6,37
59,Win Wilfong\wilfowi01,PG,24,STL,11,,162,19,69,.275,,,,19,69,.275,.275,23,33,.697,,,41,25,,,,24,61
60,George Yardley*\yardlge01,SF,29,DET,7,,254,52,127,.409,,,,52,127,.409,.409,60,67,.896,,,72,17,,,,26,164
