Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
23,Joe Graboski\grabojo01,C,23,INO,2,,76,14,28,.500,,,,14,28,.500,.500,6,8,.750,,,16,0,,,,5,34
24,Alex Hannum*\hannual01,PF,29,ROC,3,,52,4,10,.400,,,,4,10,.400,.400,3,8,.375,,,4,2,,,,16,11
25,Bob Harris\harribo01,SF,25,BOS,6,,193,16,35,.457,,,,16,35,.457,.457,18,24,.750,,,56,12,,,,28,50
26,Bob Harrison\harribo02,SG,25,MNL,12,,204,25,65,.385,,,,25,65,.385,.385,10,20,.500,,,22,14,,,,32,60
27,Don Henriksen\henrido01,C,23,BLB,2,,94,10,15,.667,,,,10,15,.667,.667,5,9,.556,,,24,8,,,,11,25
28,Lew Hitch\hitchle01,PF,23,MNL,12,,189,16,46,.348,,,,16,46,.348,.348,17,32,.531,,,64,11,,,,32,49
29,Paul Hoffman\hoffmpa01,SG,27,BLB,2,,81,5,28,.179,,,,5,28,.179,.179,7,12,.583,,,7,11,,,,10,17
30,Jim Holstein\holstji01,SF,22,MNL,12,,192,20,42,.476,,,,20,42,.476,.476,12,23,.522,,,30,11,,,,30,52
31,Red Holzman*\holzmre01,PG,32,ROC,2,,14,1,5,.200,,,,1,5,.200,.200,1,4,.250,,,1,1,,,,4,3
32,Arnie Johnson\johnsar01,SF,32,ROC,3,,87,4,14,.286,,,,4,14,.286,.286,16,21,.762,,,18,6,,,,15,24
33,Noble Jorgensen\jorgeno01,C,27,SYR,2,,44,5,9,.556,,,,5,9,.556,.556,4,6,.667,,,10,3,,,,11,14
34,Jack Kerris\kerrija01,PF,28,BLB,2,,31,2,10,.200,,,,2,10,.200,.200,3,3,1.000,,,2,0,,,,4,7
35,George King\kingge01,PG,24,SYR,2,,67,6,13,.462,,,,6,13,.462,.462,10,12,.833,,,5,9,,,,12,22
36,Bob Lavoy\lavoybo01,PF,26,INO,2,,47,4,16,.250,,,,4,16,.250,.250,2,5,.400,,,10,2,,,,10,10
37,Earl Lloyd*\lloydea01,SF,24,SYR,2,,73,4,17,.235,,,,4,17,.235,.235,7,10,.700,,,9,5,,,,10,15
38,Bob Lochmueller\lochmbo01,SF,25,SYR,2,,21,2,10,.200,,,,2,10,.200,.200,1,4,.250,,,5,2,,,,12,5
39,Ray Lumpp\lumppra01,PG,29,BLB,2,,75,7,33,.212,,,,7,33,.212,.212,7,10,.700,,,8,5,,,,8,21
40,Ed Macauley*\macaued01,C,24,BOS,6,,278,31,71,.437,,,,31,71,.437,.437,39,54,.722,,,58,21,,,,23,101
41,John Mahnken\mahnkjo01,C,30,BOS,6,,72,0,10,.000,,,,0,10,.000,.000,5,5,1.000,,,19,6,,,,16,5
42,Mo Mahoney\mahonmo01,F,25,BOS,4,,45,3,14,.214,,,,3,14,.214,.214,3,5,.600,,,7,2,,,,14,9
43,Slater Martin*\martisl01,PG,27,MNL,12,,453,41,103,.398,,,,41,103,.398,.398,39,51,.765,,,31,43,,,,49,121
44,Alfred McGuire*\mcguial01,PG,24,NYK,7,,62,3,14,.214,,,,3,14,.214,.214,0,7,.000,,,7,9,,,,11,6
45,Dick McGuire*\mcguidi01,PG,27,NYK,11,,360,24,59,.407,,,,24,59,.407,.407,35,55,.636,,,63,70,,,,25,83
46,Jack McMahon\mcmahja01,PG,24,ROC,3,,66,8,20,.400,,,,8,20,.400,.400,10,14,.714,,,5,6,,,,14,26
47,Monk Meineke\meinemo01,PF,22,FTW,8,,227,15,40,.375,,,,15,40,.375,.375,30,44,.682,,,26,10,,,,37,60
48,Ed Mikan\mikaned01,C,27,INO,2,,32,2,10,.200,,,,2,10,.200,.200,3,3,1.000,,,7,0,,,,1,7
49,George Mikan*\mikange01,C,28,MNL,12,,463,78,213,.366,,,,78,213,.366,.366,82,112,.732,,,185,23,,,,56,238
50,Vern Mikkelsen*\mikkeve01,PF,24,MNL,12,,400,44,133,.331,,,,44,133,.331,.331,56,66,.848,,,104,24,,,,59,144
51,Eddie Miller\milleed01,C,21,BLB,2,,93,13,34,.382,,,,13,34,.382,.382,7,16,.438,,,36,5,,,,9,33
52,Ralph O'Brien\obriera01,PG,24,BLB,1,,18,0,2,.000,,,,0,2,.000,.000,2,2,1.000,,,1,0,,,,2,2
53,Wally Osterkorn\osterwa01,SF,24,SYR,2,,42,4,9,.444,,,,4,9,.444,.444,1,3,.333,,,4,2,,,,11,9
54,Mel Payton\paytome01,SF,26,INO,2,,36,7,17,.412,,,,7,17,.412,.412,7,8,.875,,,6,0,,,,7,21
55,Andy Phillip*\phillan01,SG,30,FTW,8,,329,24,71,.338,,,,24,71,.338,.338,34,51,.667,,,32,30,,,,23,82
56,Jim Pollard*\pollaji01,SF,30,MNL,12,,455,62,167,.371,,,,62,167,.371,.371,48,62,.774,,,86,49,,,,37,172
57,Bob Priddy\priddbo01,F,22,BLB,1,,1,0,0,,,,,0,0,,,0,0,,,,0,0,,,,1,0
58,Sherwin Raiken\raikesh01,G,24,NYK,4,,19,4,5,.800,,,,4,5,.800,.800,0,1,.000,,,1,2,,,,3,8
59,Gene Rhodes\rhodege01,SG,25,INO,2,,51,4,14,.286,,,,4,14,.286,.286,1,4,.250,,,7,5,,,,5,9
60,Arnie Risen*\risenar01,C,28,ROC,3,,109,11,38,.289,,,,11,38,.289,.289,17,24,.708,,,35,2,,,,16,39
61,Red Rocha\rochare01,C,29,SYR,2,,107,10,26,.385,,,,10,26,.385,.385,11,14,.786,,,17,7,,,,11,31
62,Kenny Rollins\rollike01,PG,29,BOS,6,,65,6,15,.400,,,,6,15,.400,.400,8,8,1.000,,,8,7,,,,14,20
63,Pep Saul\saulpe01,SG,28,MNL,12,,297,31,74,.419,,,,31,74,.419,.419,24,33,.727,,,28,18,,,,40,86
64,Fred Schaus\schaufr01,SF,27,FTW,8,,244,18,60,.300,,,,18,60,.300,.300,35,46,.761,,,42,12,,,,40,71
65,Dolph Schayes*\schaydo01,PF,24,SYR,2,,58,4,16,.250,,,,4,16,.250,.250,10,13,.769,,,17,1,,,,7,18
66,Dick Schnittker\schnidi01,F,24,MNL,7,,29,1,8,.125,,,,1,8,.125,.125,7,11,.636,,,4,0,,,,8,9
67,Fred Scolari\scolafr01,PG,30,FTW,8,,268,29,90,.322,,,,29,90,.322,.322,49,61,.803,,,25,21,,,,31,107
68,Paul Seymour\seymopa01,SG,25,SYR,2,,112,9,24,.375,,,,9,24,.375,.375,18,19,.947,,,10,8,,,,11,36
69,Chuck Share\sharech01,C,25,FTW,8,,198,11,27,.407,,,,11,27,.407,.407,26,39,.667,,,52,12,,,,45,48
70,Bill Sharman*\sharmbi01,SG,26,BOS,6,,201,20,60,.333,,,,20,60,.333,.333,30,32,.938,,,15,15,,,,26,70
71,Connie Simmons\simmoco01,C,27,NYK,11,,341,47,128,.367,,,,47,128,.367,.367,51,70,.729,,,82,25,,,,48,145
72,Whitey Skoog\skoogwh01,SG,26,MNL,11,,198,24,56,.429,,,,24,56,.429,.429,16,20,.800,,,23,13,,,,29,64
73,Odie Spears\spearod01,SF,27,ROC,3,,62,8,19,.421,,,,8,19,.421,.421,4,5,.800,,,12,0,,,,12,20
74,Dick Surhoff\surhodi01,SF,23,NYK,4,,13,2,4,.500,,,,2,4,.500,.500,0,0,,,,2,2,,,,2,4
75,Bill Tosheff\toshebi01,PG,26,INO,2,,66,1,16,.063,,,,1,16,.063,.063,7,7,1.000,,,5,4,,,,5,9
76,Ernie Vandeweghe\vandeer01,SG,24,NYK,11,,340,49,112,.438,,,,49,112,.438,.438,46,61,.754,,,64,27,,,,50,144
77,Paul Walther\walthpa01,SG,25,INO,2,,75,5,20,.250,,,,5,20,.250,.250,16,17,.941,,,8,4,,,,8,26
78,Bobby Wanzer*\wanzebo01,SG,31,ROC,3,,116,14,37,.378,,,,14,37,.378,.378,23,27,.852,,,21,9,,,,13,51
79,Zeke Zawoluk\zawolze01,PF,22,INO,2,,18,1,6,.167,,,,1,6,.167,.167,0,2,.000,,,2,0,,,,5,2
