Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Quinn Buckner\bucknqu01,PG,29,BOS,23,,268,32,79,.405,0,1,.000,32,78,.410,.405,12,22,.545,12,23,35,28,13,0,18,52,76
19,Don Buse\busedo01,PG,33,KCK,3,,50,7,16,.438,3,6,.500,4,10,.400,.531,4,6,.667,0,3,3,11,1,1,3,5,21
20,Kenny Carr\carrke01,PF,28,POR,5,,180,31,59,.525,0,0,,31,59,.525,.525,12,19,.632,11,24,35,6,2,2,10,22,74
21,M.L. Carr\carrml01,SF,33,BOS,16,,82,13,32,.406,2,6,.333,11,26,.423,.438,10,11,.909,5,3,8,4,7,0,3,13,38
22,Howard Carter\carteho01,SG,22,DEN,5,,60,7,22,.318,1,5,.200,6,17,.353,.341,0,0,,1,4,5,5,4,1,5,3,15
23,Bill Cartwright\cartwbi01,C,26,NYK,12,,398,70,126,.556,0,0,,70,126,.556,.556,69,80,.863,27,72,99,5,2,14,26,44,209
24,Harvey Catchings\catchha01,PF,32,MIL,5,,25,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,2,3,5,1,0,0,2,7,3
25,Tom Chambers\chambto01,PF,24,SEA,5,,191,28,59,.475,0,1,.000,28,58,.483,.475,12,18,.667,4,29,33,8,5,3,9,23,68
26,Maurice Cheeks\cheekma01,PG,27,PHI,5,,171,35,67,.522,0,1,.000,35,66,.530,.522,13,15,.867,2,10,12,19,13,0,10,18,83
27,Carlos Clark\clarkca01,SG,23,BOS,8,,20,4,10,.400,0,0,,4,10,.400,.400,1,2,.500,1,0,1,1,1,2,1,3,9
28,Darwin Cook\cookda01,PG,25,NJN,11,,185,30,82,.366,4,13,.308,26,69,.377,.390,17,24,.708,8,10,18,31,15,0,21,26,81
29,Michael Cooper\coopemi01,SG,27,LAL,21,,723,88,191,.461,12,36,.333,76,155,.490,.492,50,62,.806,20,62,82,119,24,20,29,80,238
30,Wayne Cooper\coopewa01,C,27,POR,5,,104,10,27,.370,0,0,,10,27,.370,.370,4,8,.500,11,9,20,4,1,4,5,14,24
31,Pat Cummings\cummipa01,PF,27,DAL,10,,300,47,115,.409,0,0,,47,115,.409,.409,14,15,.933,26,46,72,15,4,2,9,30,108
32,Earl Cureton\curetea01,C,26,DET,5,,93,15,31,.484,0,0,,15,31,.484,.484,2,6,.333,14,19,33,2,2,1,5,9,32
33,Adrian Dantley*\dantlad01,SF,27,UTA,11,,454,117,232,.504,0,0,,117,232,.504,.504,120,139,.863,37,46,83,46,10,1,38,30,354
34,Brad Davis\davisbr01,PG,28,DAL,10,,304,33,73,.452,0,2,.000,33,71,.465,.452,15,19,.789,6,13,19,50,6,0,18,18,81
35,Charles Davis\davisch02,SF,25,WSB,3,,17,7,12,.583,0,0,,7,12,.583,.583,0,0,,1,2,3,0,0,0,1,0,14
36,Johnny Davis\davisjo01,PG,28,ATL,5,,131,22,55,.400,0,0,,22,55,.400,.400,6,6,1.000,2,8,10,24,1,0,4,10,50
37,Walter Davis\daviswa03,SG,29,PHO,17,,623,175,327,.535,3,11,.273,172,316,.544,.540,70,78,.897,15,31,46,109,29,3,43,55,423
38,Darryl Dawkins\dawkida01,C,27,NJN,11,,340,66,118,.559,0,3,.000,66,115,.574,.559,70,83,.843,22,46,68,13,5,10,32,52,202
39,Darren Daye\dayeda01,SF,23,WSB,3,,15,1,5,.200,0,0,,1,5,.200,.200,2,2,1.000,0,0,0,1,0,1,1,2,4
40,John Drew\drewjo01,SF,29,UTA,11,,172,43,85,.506,0,0,,43,85,.506,.506,26,33,.788,10,15,25,9,4,0,11,26,112
41,Larry Drew\drewla01,PG,25,KCK,3,,70,7,19,.368,0,0,,7,19,.368,.368,3,3,1.000,0,4,4,11,3,0,5,5,17
42,Clyde Drexler*\drexlcl01,SG,21,POR,5,,85,15,35,.429,0,1,.000,15,34,.441,.429,6,7,.857,7,10,17,8,5,1,7,11,36
43,Mike Dunleavy\dunlemi01,PG,29,MIL,15,,393,59,129,.457,18,50,.360,41,79,.519,.527,33,36,.917,10,25,35,46,17,0,35,59,169
44,T.R. Dunn\dunntr01,SG,28,DEN,5,,178,14,25,.560,0,0,,14,25,.560,.560,5,7,.714,20,19,39,8,10,4,8,19,33
45,Mark Eaton\eatonma01,C,27,UTA,11,,254,21,41,.512,0,0,,21,41,.512,.512,8,17,.471,19,57,76,9,5,34,16,33,50
46,Jerry Eaves\eavesje01,PG,24,UTA,11,,132,22,46,.478,1,3,.333,21,43,.488,.489,10,13,.769,3,7,10,13,5,2,7,10,55
47,James Edwards\edwarja01,C,28,PHO,17,,463,93,189,.492,0,0,,93,189,.492,.492,48,68,.706,22,69,91,27,4,11,31,62,234
48,Dale Ellis\ellisda01,SF,23,DAL,8,,178,26,80,.325,1,12,.083,25,68,.368,.331,6,8,.750,19,23,42,4,10,2,5,17,59
49,Alex English*\englial01,SF,30,DEN,5,,203,60,102,.588,0,1,.000,60,101,.594,.588,25,28,.893,16,24,40,28,3,2,7,17,145
50,Julius Erving*\ervinju01,SF,33,PHI,5,,194,36,76,.474,0,1,.000,36,75,.480,.474,19,22,.864,9,23,32,25,8,6,21,14,91
51,Mike Evans\evansmi01,PG,28,DEN,5,,77,9,28,.321,1,8,.125,8,20,.400,.339,4,4,1.000,1,2,3,12,0,0,8,13,23
52,Eric Fernsten\fernser01,PF,30,NYK,2,,3,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,0,2
53,Rod Foster\fostero01,PG,23,PHO,16,,128,10,39,.256,0,5,.000,10,34,.294,.256,9,9,1.000,6,7,13,18,5,1,13,21,29
54,Bill Garnett\garnebi02,PF,23,DAL,8,,74,15,30,.500,1,1,1.000,14,29,.483,.517,7,8,.875,10,12,22,4,0,2,1,10,38
55,Mike Glenn\glennmi01,SG,28,ATL,5,,53,5,14,.357,0,0,,5,14,.357,.357,0,0,,1,4,5,5,2,0,2,9,10
56,Mike Gminski\gminsmi01,C,24,NJN,11,,223,29,50,.580,0,0,,29,50,.580,.580,36,52,.692,22,33,55,6,7,15,9,17,94
57,Rickey Green\greenri01,PG,29,UTA,11,,404,64,151,.424,1,4,.250,63,147,.429,.427,32,43,.744,9,25,34,104,19,4,29,17,161
58,Kevin Grevey\greveke01,SG,30,MIL,5,,27,2,9,.222,0,0,,2,9,.222,.222,4,6,.667,0,2,2,1,0,0,1,1,8
59,Darrell Griffith\griffda01,SG,25,UTA,11,,417,81,183,.443,16,45,.356,65,138,.471,.486,33,48,.688,16,49,65,41,19,2,31,24,211
60,Ernie Grunfeld\grunfer01,SG,28,NYK,11,,84,11,23,.478,0,0,,11,23,.478,.478,4,4,1.000,1,8,9,6,2,0,4,12,26
61,Bob Hansen\hansebo01,SG,23,UTA,4,,18,2,7,.286,2,3,.667,0,4,.000,.429,1,2,.500,2,5,7,2,0,0,2,4,7
62,Bill Hanzlik\hanzlbi01,SF,26,DEN,5,,82,11,19,.579,0,2,.000,11,17,.647,.579,6,6,1.000,3,5,8,21,3,0,6,16,28
63,Derek Harper\harpede01,PG,22,DAL,10,,226,21,54,.389,3,8,.375,18,46,.391,.417,5,7,.714,8,12,20,28,11,2,6,16,50
64,Scott Hastings\hastisc01,PF,23,ATL,5,,32,2,9,.222,0,0,,2,9,.222,.222,3,4,.750,2,6,8,1,1,0,2,4,7
65,Steve Hawes\hawesst01,PF,33,SEA,5,,74,6,14,.429,1,2,.500,5,12,.417,.464,2,2,1.000,8,12,20,7,2,0,2,6,15
66,Gerald Henderson\hendege01,PG,28,BOS,23,,616,115,237,.485,3,11,.273,112,226,.496,.492,54,75,.720,23,29,52,97,34,1,41,78,287
67,Lionel Hollins\hollili01,PG,30,DET,2,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,1,2,0,0
68,Marc Iavaroni\iavarma01,PF,27,PHI,4,,64,7,15,.467,1,2,.500,6,13,.462,.500,7,8,.875,3,5,8,3,1,1,5,18,22
69,Dan Issel*\isselda01,C,35,DEN,5,,153,52,102,.510,1,2,.500,51,100,.510,.515,32,39,.821,10,30,40,8,6,6,15,15,137
70,Clay Johnson\johnscl02,SG,27,SEA,3,,9,2,4,.500,0,1,.000,2,3,.667,.500,0,0,,1,0,1,1,1,0,0,3,4
71,Clemon Johnson\johnscl01,C,27,PHI,5,,45,4,12,.333,0,0,,4,12,.333,.333,0,0,,3,3,6,0,1,4,3,8,8
72,Dennis Johnson*\johnsde01,SG,29,BOS,22,,808,129,319,.404,3,7,.429,126,312,.404,.409,104,120,.867,30,49,79,97,25,7,53,75,365
73,Eddie Johnson\johnsed02,SG,28,ATL,5,,123,19,54,.352,1,6,.167,18,48,.375,.361,15,22,.682,2,7,9,24,6,0,7,11,54
74,Eddie Johnson\johnsed03,SF,24,KCK,3,,107,21,48,.438,2,5,.400,19,43,.442,.458,7,7,1.000,4,6,10,12,3,1,2,8,51
75,Frank Johnson\johnsfr01,PG,25,WSB,4,,156,24,42,.571,1,3,.333,23,39,.590,.583,8,8,1.000,4,9,13,25,5,0,9,16,57
76,Magic Johnson*\johnsma02,PG,24,LAL,21,,837,151,274,.551,0,7,.000,151,267,.566,.551,80,100,.800,26,113,139,284,42,20,79,71,382
77,Marques Johnson\johnsma01,SF,27,MIL,16,,605,129,273,.473,1,4,.250,128,269,.476,.474,65,90,.722,29,56,85,55,17,6,43,50,324
78,Reggie Johnson\johnsre01,PF,26,NJN,7,,17,0,4,.000,0,0,,0,4,.000,.000,5,6,.833,1,4,5,0,0,1,4,2,5
79,Vinnie Johnson\johnsvi01,SG,27,DET,5,,132,17,46,.370,0,1,.000,17,45,.378,.370,17,19,.895,5,9,14,12,1,1,4,9,51
80,Bobby Jones\jonesbo01,PF,32,PHI,5,,130,15,31,.484,0,0,,15,31,.484,.484,18,19,.947,9,14,23,9,3,7,8,12,48
81,Rich Kelley\kelleri01,C,30,UTA,11,,201,15,27,.556,0,0,,15,27,.556,.556,25,29,.862,19,39,58,22,9,6,17,42,55
82,Albert King\kingal01,SF,24,NJN,11,,295,53,128,.414,0,2,.000,53,126,.421,.414,32,46,.696,25,33,58,25,10,4,23,32,138
83,Bernard King*\kingbe01,SF,27,NYK,12,,477,162,282,.574,0,1,.000,162,281,.577,.574,93,123,.756,28,46,74,36,14,6,31,48,417
84,Reggie King\kingre01,SF,26,SEA,5,,91,5,12,.417,0,0,,5,12,.417,.417,0,0,,6,11,17,6,2,3,7,14,10
85,Greg Kite\kitegr01,C,22,BOS,11,,38,1,8,.125,0,0,,1,8,.125,.125,5,6,.833,5,4,9,3,0,1,3,9,7
86,Billy Knight\knighbi01,SF,31,KCK,3,,37,8,24,.333,0,0,,8,24,.333,.333,2,2,1.000,2,1,3,2,0,0,2,2,18
87,Joe Kopicki\kopicjo01,PF,23,WSB,3,,25,3,6,.500,0,0,,3,6,.500,.500,0,0,,0,5,5,1,0,0,2,6,6
88,Mitch Kupchak\kupchmi01,PF,29,LAL,9,,69,5,17,.294,0,0,,5,17,.294,.294,8,14,.571,12,17,29,2,1,2,6,12,18
89,Bill Laimbeer\laimbbi01,C,26,DET,5,,165,29,51,.569,0,0,,29,51,.569,.569,18,20,.900,14,48,62,12,4,3,12,23,76
90,Jeff Lamp\lampje01,SF,24,POR,3,,19,2,6,.333,0,0,,2,6,.333,.333,0,0,,0,0,0,0,0,0,1,1,4
91,Mark Landsberger\landsma01,PF,28,ATL,2,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0
92,Bob Lanier*\laniebo01,C,35,MIL,16,,499,82,171,.480,0,0,,82,171,.480,.480,39,44,.886,32,85,117,55,11,10,38,57,203
93,Fat Lever\leverfa01,PG,23,POR,5,,75,8,30,.267,2,3,.667,6,27,.222,.300,8,10,.800,10,5,15,9,4,0,3,6,26
94,Cliff Levingston\levincl01,PF,23,DET,5,,101,15,19,.789,0,0,,15,19,.789,.789,10,16,.625,11,13,24,1,1,2,3,15,40
95,Alton Lister\listeal01,PF,25,MIL,16,,368,39,78,.500,0,0,,39,78,.500,.500,30,48,.625,26,70,96,10,5,24,27,63,108
96,John Long\longjo01,SG,27,DET,5,,149,20,55,.364,0,1,.000,20,54,.370,.364,15,15,1.000,7,4,11,2,7,0,10,15,55
97,Maurice Lucas\lucasma01,PF,31,PHO,17,,570,116,227,.511,0,0,,116,227,.511,.511,63,78,.808,42,127,169,61,12,8,29,66,295
98,Kyle Macy\macyky01,PG,26,PHO,17,,620,77,157,.490,10,22,.455,67,135,.496,.522,12,16,.750,14,40,54,98,22,2,25,43,176
99,Rick Mahorn\mahorri01,PF,25,WSB,4,,154,15,25,.600,0,1,.000,15,24,.625,.600,8,10,.800,7,36,43,6,1,6,6,19,38
100,Jeff Malone\malonje01,SG,22,WSB,4,,71,12,26,.462,0,1,.000,12,25,.480,.462,0,0,,2,3,5,2,1,0,3,6,24
101,Moses Malone*\malonmo01,C,28,PHI,5,,212,38,83,.458,0,0,,38,83,.458,.458,31,32,.969,20,49,69,7,3,11,21,15,107
102,Wes Matthews\matthwe01,PG,24,PHI,4,,23,4,8,.500,1,2,.500,3,6,.500,.563,1,2,.500,0,0,0,4,1,0,4,4,10
103,Cedric Maxwell\maxwece01,SF,28,BOS,23,,752,84,167,.503,0,1,.000,84,166,.506,.503,106,136,.779,52,67,119,55,22,7,46,77,274
104,Bob McAdoo*\mcadobo01,C,32,LAL,20,,447,111,215,.516,0,1,.000,111,214,.519,.516,57,81,.704,30,78,108,12,12,27,39,63,279
105,Scooter McCray\mccrasc01,PF,23,SEA,4,,38,4,6,.667,0,1,.000,4,5,.800,.667,0,1,.000,3,3,6,3,1,0,0,8,8
106,Mike McGee\mcgeemi01,SF,24,LAL,17,,370,90,157,.573,6,17,.353,84,140,.600,.592,25,39,.641,22,12,34,23,11,1,27,52,211
107,Kevin McHale*\mchalke01,PF,26,BOS,23,,702,123,244,.504,0,3,.000,123,241,.510,.504,94,121,.777,62,81,143,27,3,35,38,75,340
108,Tom McMillen\mcmilto01,C,31,WSB,4,,42,4,16,.250,0,0,,4,16,.250,.250,1,2,.500,1,1,2,3,0,0,1,6,9
109,Larry Micheaux\michela01,PF,23,KCK,3,,65,12,18,.667,0,0,,12,18,.667,.667,6,10,.600,12,9,21,3,0,5,2,10,30
110,Paul Mokeski\mokespa01,C,27,MIL,16,,322,34,63,.540,0,2,.000,34,61,.557,.540,30,45,.667,20,68,88,6,9,11,10,62,98
111,Sidney Moncrief\moncrsi01,SG,26,MIL,16,,618,99,191,.518,1,4,.250,98,187,.524,.521,106,134,.791,44,67,111,68,28,9,61,54,305
112,Larry Nance\nancela01,PF,24,PHO,17,,633,118,200,.590,0,0,,118,200,.590,.590,51,76,.671,51,97,148,40,16,34,31,59,287
113,Swen Nater\natersw01,C,34,LAL,17,,146,19,38,.500,0,0,,19,38,.500,.500,20,26,.769,16,24,40,1,1,2,8,27,58
114,Calvin Natt\nattca01,SF,27,POR,5,,195,37,72,.514,0,3,.000,37,69,.536,.514,25,36,.694,11,27,38,9,6,1,10,10,99
115,Ed Nealy\nealyed01,PF,23,KCK,2,,19,2,2,1.000,0,0,,2,2,1.000,1.000,2,2,1.000,2,4,6,2,0,0,1,1,6
116,Kurt Nimphius\nimphku01,C,25,DAL,10,,178,14,33,.424,0,0,,14,33,.424,.424,14,17,.824,20,33,53,13,0,14,9,24,42
117,Audie Norris\norriau01,C,23,POR,5,,52,6,10,.600,0,0,,6,10,.600,.600,5,8,.625,6,10,16,4,1,1,5,13,17
118,Mike O'Koren\okoremi01,SF,25,NJN,11,,216,25,59,.424,0,1,.000,25,58,.431,.424,5,6,.833,18,17,35,21,3,4,12,37,55
119,Mark Olberding\olberma01,PF,27,KCK,3,,60,6,15,.400,0,0,,6,15,.400,.400,8,14,.571,4,11,15,6,0,0,4,6,20
120,Louis Orr\orrlo01,SF,25,NYK,12,,229,29,70,.414,0,0,,29,70,.414,.414,15,19,.789,22,28,50,6,4,1,10,32,73
121,Robert Parish*\parisro01,C,30,BOS,23,,869,139,291,.478,0,0,,139,291,.478,.478,64,99,.646,76,172,248,27,23,41,45,100,342
122,Billy Paultz\paultbi01,C,35,ATL,2,,7,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,0,0,0,0,0,0,0,2
123,Jim Paxson\paxsoji02,SG,26,POR,5,,172,40,78,.513,1,5,.200,39,73,.534,.519,33,40,.825,11,8,19,12,2,0,9,13,114
124,Roger Phegley\pheglro01,SG,27,DAL,1,,5,0,4,.000,0,1,.000,0,3,.000,.000,2,2,1.000,0,0,0,1,2,0,0,0,2
125,Charles Pittman\pittmch01,PF,25,PHO,17,,253,28,51,.549,0,1,.000,28,50,.560,.549,18,29,.621,25,39,64,12,5,5,16,31,74
126,Paul Pressey\presspa01,SG,25,MIL,16,,351,52,100,.520,0,3,.000,52,97,.536,.520,38,56,.679,17,42,59,50,22,9,38,53,142
127,Kurt Rambis\rambiku01,PF,25,LAL,21,,428,60,92,.652,0,0,,60,92,.652,.652,21,33,.636,33,88,121,14,10,10,22,57,141
128,Kelvin Ransey\ranseke01,PG,25,NJN,5,,44,6,14,.429,1,1,1.000,5,13,.385,.464,0,0,,0,1,1,10,0,1,5,6,13
129,Leo Rautins\rautile01,SF,23,PHI,3,,5,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,2,0,2,1,1,0,0,2,3
130,Clint Richardson\richacl01,SG,27,PHI,5,,115,13,23,.565,0,0,,13,23,.565,.565,11,12,.917,4,12,16,10,3,1,4,17,37
131,Micheal Ray Richardson\richami01,PG,28,NJN,11,,443,69,169,.408,6,22,.273,63,147,.429,.426,41,56,.732,20,34,54,79,34,4,30,40,185
132,Doc Rivers\riverdo01,PG,22,ATL,5,,130,16,32,.500,0,3,.000,16,29,.552,.500,36,41,.878,7,3,10,16,12,4,9,16,68
133,Rick Robey\robeyri01,C,28,PHO,10,,43,7,16,.438,0,1,.000,7,15,.467,.438,4,8,.500,7,3,10,2,2,0,4,5,18
134,Truck Robinson\robintr01,PF,32,NYK,12,,362,38,74,.514,0,0,,38,74,.514,.514,9,15,.600,31,66,97,7,7,9,27,41,85
135,Dave Robisch\robisda01,C,34,KCK,3,,51,4,12,.333,0,0,,4,12,.333,.333,1,2,.500,6,9,15,2,1,0,5,6,9
136,Tree Rollins\rollitr01,C,28,ATL,5,,152,10,25,.400,0,0,,10,25,.400,.400,5,8,.625,10,24,34,1,2,10,11,23,25
137,Lorenzo Romar\romarlo01,PG,25,MIL,13,,67,9,20,.450,0,3,.000,9,17,.529,.450,7,11,.636,0,3,3,15,0,0,5,9,25
138,Dan Roundfield\roundda01,PF,30,ATL,5,,191,30,69,.435,1,1,1.000,29,68,.426,.442,25,35,.714,12,32,44,8,2,7,19,16,86
139,Jeff Ruland\rulanje01,C,25,WSB,4,,187,37,71,.521,0,1,.000,37,70,.529,.521,22,27,.815,16,35,51,31,2,3,19,15,96
140,Mike Sanders\sandemi01,SF,23,PHO,15,,152,22,46,.478,0,0,,22,46,.478,.478,16,17,.941,10,10,20,7,6,4,14,31,60
141,Danny Schayes\schayda01,C,24,DEN,5,,81,11,18,.611,0,0,,11,18,.611,.611,6,8,.750,3,21,24,4,4,3,7,20,28
142,Alvin Scott\scottal01,SF,28,PHO,16,,111,10,26,.385,1,1,1.000,9,25,.360,.404,4,6,.667,10,14,24,7,2,2,7,14,25
143,Byron Scott\scottby01,SG,22,LAL,20,,404,74,161,.460,2,10,.200,72,151,.477,.466,21,35,.600,11,26,37,34,18,2,26,39,171
144,Jack Sikma\sikmaja01,C,28,SEA,5,,193,49,98,.500,0,1,.000,49,97,.505,.500,12,14,.857,11,40,51,5,3,7,9,22,110
145,Ricky Sobers\soberri01,SG,31,WSB,4,,150,25,57,.439,3,10,.300,22,47,.468,.465,8,10,.800,2,3,5,16,5,2,9,19,61
146,Rory Sparrow\sparrro01,PG,25,NYK,12,,389,54,121,.446,2,6,.333,52,115,.452,.455,24,30,.800,10,16,26,86,12,1,30,41,134
147,Larry Spriggs\sprigla01,SF,24,LAL,9,,45,7,19,.368,0,0,,7,19,.368,.368,11,11,1.000,4,5,9,3,0,1,7,11,25
148,Jon Sundvold\sundvjo01,PG,22,SEA,3,,22,3,8,.375,0,3,.000,3,5,.600,.375,2,2,1.000,1,1,2,5,0,0,1,1,8
149,Reggie Theus\theusre01,PG,26,KCK,3,,81,17,43,.395,0,3,.000,17,40,.425,.395,9,10,.900,4,7,11,16,5,0,9,9,43
150,Isiah Thomas*\thomais01,PG,22,DET,5,,198,39,83,.470,2,6,.333,37,77,.481,.482,27,35,.771,7,12,19,55,13,6,23,22,107
151,LaSalle Thompson\thompla01,C,22,KCK,3,,93,18,40,.450,0,0,,18,40,.450,.450,9,11,.818,11,19,30,4,3,4,5,14,45
152,Mychal Thompson\thompmy01,C,29,POR,4,,121,22,44,.500,0,0,,22,44,.500,.500,17,22,.773,9,20,29,15,5,3,6,11,61
153,Sedale Threatt\threase01,PG,22,PHI,3,,6,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,1,1,2,1,1,0,2,0,2
154,Ray Tolbert\tolbera01,PF,25,DET,1,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
155,Andrew Toney\toneyan01,SG,26,PHI,5,,180,40,77,.519,0,5,.000,40,72,.556,.519,23,30,.767,5,6,11,19,4,1,25,24,103
156,Kelly Tripucka\tripuke01,SF,24,DET,5,,208,48,102,.471,0,1,.000,48,101,.475,.471,41,51,.804,10,13,23,15,11,0,18,22,137
157,Trent Tucker\tucketr01,SG,24,NYK,12,,254,42,84,.500,1,5,.200,41,79,.519,.506,6,10,.600,6,12,18,27,11,3,12,32,91
158,Elston Turner\turneel01,SF,24,DAL,8,,53,7,20,.350,0,0,,7,20,.350,.350,0,0,,5,5,10,8,6,1,3,4,14
159,Terry Tyler\tylerte01,SF,27,DET,5,,42,10,24,.417,0,0,,10,24,.417,.417,5,9,.556,5,2,7,1,0,3,1,4,25
160,Darnell Valentine\valenda01,PG,24,POR,5,,178,30,60,.500,0,0,,30,60,.500,.500,32,35,.914,3,8,11,42,9,1,11,23,92
161,Kiki Vandeweghe\vandeki01,PF,25,DEN,5,,180,49,96,.510,2,5,.400,47,91,.516,.521,27,28,.964,6,17,23,20,9,5,10,14,127
162,Pete Verhoeven\verhope01,PF,24,POR,3,,19,0,0,,0,0,,0,0,,,2,2,1.000,0,0,0,0,1,0,1,10,2
163,Jay Vincent\vinceja01,SF,24,DAL,10,,353,48,124,.387,0,1,.000,48,123,.390,.387,56,62,.903,29,41,70,19,7,1,25,36,152
164,Danny Vranes\vraneda01,SF,25,SEA,5,,147,16,39,.410,0,1,.000,16,38,.421,.410,4,7,.571,16,22,38,11,3,6,5,24,36
165,Darrell Walker\walkeda01,PG,22,NYK,12,,195,27,73,.370,0,0,,27,73,.370,.370,28,46,.609,20,15,35,20,24,2,32,29,82
166,Foots Walker\walkefo01,PG,32,NJN,2,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
167,Marvin Webster\webstma01,C,31,NYK,12,,204,14,29,.483,0,0,,14,29,.483,.483,9,15,.600,24,32,56,3,4,17,2,32,37
168,Scott Wedman\wedmasc01,SF,31,BOS,17,,226,40,96,.417,4,7,.571,36,89,.404,.438,5,10,.500,24,23,47,17,6,0,13,19,89
169,Mark West\westma01,C,23,DAL,4,,32,5,9,.556,0,0,,5,9,.556,.556,2,3,.667,0,7,7,3,0,3,3,11,12
170,Paul Westphal\westppa01,SG,33,PHO,17,,222,30,80,.375,2,9,.222,28,71,.394,.388,28,32,.875,3,5,8,37,12,0,24,23,90
171,Jamaal Wilkes*\wilkeja01,SF,30,LAL,14,,196,28,70,.400,0,1,.000,28,69,.406,.400,7,11,.636,10,16,26,9,4,2,7,27,63
172,Dominique Wilkins*\wilkido01,SF,24,ATL,5,,197,35,84,.417,0,1,.000,35,83,.422,.417,26,31,.839,21,20,41,11,12,1,15,13,96
173,Jeff Wilkins\wilkije01,C,28,UTA,11,,205,30,57,.526,0,0,,30,57,.526,.526,17,22,.773,10,39,49,5,0,5,11,32,77
174,Buck Williams\willibu01,PF,23,NJN,11,,473,63,130,.485,0,0,,63,130,.485,.485,45,81,.556,57,98,155,16,15,17,29,44,171
175,Gus Williams\willigu01,PG,30,SEA,5,,215,50,98,.510,2,6,.333,48,92,.522,.520,15,21,.714,2,10,12,57,8,3,14,7,117
176,Ray Williams\willira01,SG,29,NYK,11,,310,46,130,.354,2,12,.167,44,118,.373,.362,29,39,.744,8,31,39,88,17,1,41,39,123
177,Rob Williams\williro02,PG,22,DEN,5,,149,21,47,.447,5,13,.385,16,34,.471,.500,10,12,.833,5,14,19,24,3,1,8,19,57
