Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
33,Walter Davis\daviswa03,SG,36,POR,13,0,111,19,48,.396,0,1,.000,19,47,.404,.396,5,6,.833,7,8,15,6,4,0,7,5,43
34,Vlade Divac\divacvl01,C,22,LAL,19,19,609,97,172,.564,1,6,.167,96,166,.578,.567,57,71,.803,49,78,127,21,27,41,41,65,252
35,Greg Dreiling\dreilgr01,C,28,IND,5,5,75,5,15,.333,0,0,,5,15,.333,.333,4,6,.667,8,10,18,0,0,0,3,17,14
36,Larry Drew\drewla01,PG,32,LAL,18,0,116,14,33,.424,3,11,.273,11,22,.500,.470,4,6,.667,0,8,8,21,0,0,9,17,35
37,Clyde Drexler*\drexlcl01,SG,28,POR,16,16,633,128,269,.476,15,56,.268,113,213,.531,.504,76,98,.776,40,89,129,129,34,16,61,56,347
38,Kevin Duckworth\duckwke01,C,26,POR,16,16,511,73,182,.401,0,0,,73,182,.401,.401,41,56,.732,40,67,107,14,8,8,39,53,187
39,Joe Dumars*\dumarjo01,SG,27,DET,15,15,588,105,245,.429,17,42,.405,88,203,.433,.463,82,97,.845,21,29,50,62,16,1,17,33,309
40,Mark Eaton\eatonma01,C,34,UTA,9,9,255,16,31,.516,0,0,,16,31,.516,.516,7,12,.583,17,39,56,5,1,13,7,41,39
41,Blue Edwards\edwarbl01,SF,25,UTA,9,9,241,37,77,.481,1,2,.500,36,75,.480,.487,16,20,.800,7,21,28,16,8,1,15,37,91
42,James Edwards\edwarja01,C,35,DET,15,11,345,61,150,.407,0,0,,61,150,.407,.407,38,55,.691,15,22,37,9,2,3,24,43,160
43,Mario Elie\eliema01,SF,27,GSW,9,7,197,28,56,.500,1,1,1.000,27,55,.491,.509,27,32,.844,17,15,32,13,5,1,10,32,84
44,Sean Elliott\elliose01,SF,22,SAS,4,4,132,17,40,.425,0,3,.000,17,37,.459,.425,25,32,.781,8,14,22,16,4,1,9,9,59
45,Patrick Ewing*\ewingpa01,C,28,NYK,3,3,110,18,45,.400,0,0,,18,45,.400,.400,14,18,.778,2,28,30,6,1,5,11,12,50
46,Duane Ferrell\ferredu01,SF,25,ATL,5,0,73,8,18,.444,0,0,,8,18,.444,.444,8,12,.667,6,11,17,3,0,0,2,10,24
47,Vern Fleming\flemive01,PG,28,IND,5,0,115,18,40,.450,0,1,.000,18,39,.462,.450,11,14,.786,10,7,17,23,1,3,8,10,47
48,Sleepy Floyd\floydsl01,PG,30,HOU,3,0,41,8,24,.333,0,4,.000,8,20,.400,.333,0,0,,0,2,2,7,2,1,7,4,16
49,Kevin Gamble\gamblke01,SF,25,BOS,11,11,238,29,60,.483,0,0,,29,60,.483,.483,8,12,.667,3,10,13,19,4,2,7,24,66
50,Armen Gilliam\gilliar01,PF,26,PHI,8,8,287,48,104,.462,0,0,,48,104,.462,.462,39,46,.848,14,38,52,10,5,6,15,16,135
51,Horace Grant\grantho01,PF,25,CHI,17,17,666,91,156,.583,0,0,,91,156,.583,.583,44,60,.733,56,82,138,38,15,6,20,45,226
52,Jeff Grayer\grayeje01,SG,25,MIL,3,0,37,5,13,.385,0,0,,5,13,.385,.385,5,6,.833,3,3,6,6,1,0,3,2,15
53,A.C. Green\greenac01,PF,27,LAL,19,1,400,41,97,.423,4,8,.500,37,89,.416,.443,38,54,.704,46,56,102,9,12,3,19,37,124
54,Rickey Green\greenri01,PG,36,PHI,8,8,199,24,55,.436,3,4,.750,21,51,.412,.464,8,9,.889,1,8,9,22,7,0,13,9,59
55,Sidney Green\greensi02,PF,30,SAS,3,0,11,3,6,.500,0,0,,3,6,.500,.500,2,2,1.000,1,3,4,0,0,0,1,3,8
56,Dave Greenwood\greenda01,PF,33,SAS,1,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,1,2,2,0,0,1,0,2
57,Darrell Griffith\griffda01,SG,32,UTA,3,0,9,5,7,.714,0,0,,5,7,.714,.714,0,0,,1,1,2,0,0,0,1,0,10
58,Tim Hardaway\hardati01,PG,24,GSW,9,9,396,90,185,.486,17,48,.354,73,137,.533,.532,30,38,.789,5,28,33,101,28,7,25,22,227
59,Scott Hastings\hastisc01,PF,30,DET,10,0,35,3,6,.500,2,4,.500,1,2,.500,.667,0,0,,2,4,6,3,0,1,1,6,8
60,Hersey Hawkins\hawkihe01,SG,24,PHI,8,8,329,47,101,.465,14,26,.538,33,75,.440,.535,59,63,.937,8,38,46,27,20,10,16,29,167
61,Gerald Henderson\hendege01,PG,35,DET,10,1,40,4,16,.250,0,3,.000,4,13,.308,.250,0,0,,1,0,1,6,1,0,0,4,8
62,Steve Henson\hensost01,PG,22,MIL,3,0,40,6,12,.500,2,3,.667,4,9,.444,.583,3,4,.750,0,3,3,3,1,0,6,3,17
63,Rod Higgins\higgiro01,SF,31,GSW,9,3,214,26,61,.426,8,26,.308,18,35,.514,.492,23,28,.821,9,20,29,18,2,8,7,28,83
64,Sean Higgins\higgise01,SF,22,SAS,3,0,13,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,1,0,0,0,1,0
65,Tyrone Hill\hillty01,PF,22,GSW,9,0,80,9,14,.643,0,1,.000,9,13,.692,.643,4,6,.667,7,16,23,2,3,4,2,25,22
66,Craig Hodges\hodgecr01,SG,30,CHI,17,0,209,33,78,.423,11,28,.393,22,50,.440,.494,3,4,.750,0,4,4,10,11,0,11,21,80
67,Dave Hoppen\hoppeda01,C,26,PHI,3,0,9,3,3,1.000,0,0,,3,3,1.000,1.000,0,2,.000,0,3,3,0,0,0,0,1,6
68,Dennis Hopson\hopsode01,SF,25,CHI,5,0,18,2,6,.333,0,0,,2,6,.333,.333,4,9,.444,2,2,4,1,0,1,1,2,8
69,Jeff Hornacek\hornaje01,SG,27,PHO,4,4,145,22,51,.431,3,6,.500,19,45,.422,.461,26,28,.929,3,22,25,8,3,2,3,13,73
70,Jay Humphries\humphja01,PG,28,MIL,3,3,123,17,32,.531,2,5,.400,15,27,.556,.563,9,10,.900,2,4,6,25,2,0,6,17,45
71,Mark Jackson\jacksma01,PG,25,NYK,3,0,36,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,0,0,8,1,1,5,1,2
72,Dave Jamerson\jamerda01,SG,23,HOU,2,0,21,5,13,.385,0,1,.000,5,12,.417,.385,6,6,1.000,1,2,3,4,1,0,1,4,16
73,Avery Johnson\johnsav01,PG,25,SAS,3,0,19,0,5,.000,0,1,.000,0,4,.000,.000,2,2,1.000,0,0,0,4,1,0,0,3,2
74,Buck Johnson\johnsbu01,SF,27,HOU,3,3,86,10,28,.357,0,0,,10,28,.357,.357,4,4,1.000,4,10,14,8,2,1,5,13,24
75,Eddie Johnson\johnsed03,SG,31,SEA,5,5,171,46,89,.517,4,15,.267,42,74,.568,.539,24,29,.828,12,9,21,7,7,1,8,13,120
76,Kevin Johnson\johnske02,PG,24,PHO,4,4,146,16,53,.302,1,7,.143,15,46,.326,.311,18,30,.600,2,11,13,39,2,1,12,9,51
77,Magic Johnson*\johnsma02,PG,31,LAL,19,19,823,118,268,.440,21,71,.296,97,197,.492,.479,157,178,.882,23,131,154,240,23,0,77,43,414
78,Vinnie Johnson\johnsvi01,SG,34,DET,15,3,438,102,220,.464,2,13,.154,100,207,.483,.468,22,31,.710,37,39,76,43,11,4,17,33,228
79,Michael Jordan*\jordami01,SG,27,CHI,17,17,689,197,376,.524,10,26,.385,187,350,.534,.537,125,148,.845,18,90,108,142,40,23,43,53,529
80,Shawn Kemp\kempsh01,PF,21,SEA,5,5,149,22,57,.386,0,1,.000,22,56,.393,.386,22,27,.815,13,23,36,6,3,4,16,20,66
81,Jerome Kersey\kerseje01,SF,28,POR,16,16,588,105,226,.465,0,0,,105,226,.465,.465,76,101,.752,52,59,111,49,28,7,17,68,286
82,Stacey King\kingst01,PF,24,CHI,11,0,86,8,27,.296,0,1,.000,8,26,.308,.296,7,11,.636,9,13,22,2,1,1,9,15,23
83,Joe Kleine\kleinjo01,C,29,BOS,5,1,31,4,9,.444,0,0,,4,9,.444,.444,0,0,,5,6,11,1,0,0,2,7,8
84,Negele Knight\knighne01,PG,23,PHO,4,0,56,13,26,.500,1,3,.333,12,23,.522,.519,5,7,.714,1,3,4,9,1,0,4,7,32
85,Jon Koncak\koncajo01,C,27,ATL,5,5,133,4,14,.286,0,0,,4,14,.286,.286,2,2,1.000,4,19,23,7,2,4,3,17,10
86,Larry Krystkowiak\krystla01,F-C,26,MIL,3,0,25,1,6,.167,0,0,,1,6,.167,.167,0,0,,0,3,3,2,1,0,0,3,2
87,Bill Laimbeer\laimbbi01,C,33,DET,15,15,446,66,148,.446,5,17,.294,61,131,.466,.463,27,31,.871,42,80,122,19,5,12,17,54,164
88,Andrew Lang\langan01,C,24,PHO,4,0,55,6,11,.545,0,0,,6,11,.545,.545,14,17,.824,4,14,18,1,1,3,2,12,26
89,Gary Leonard\leonaga01,C,23,ATL,2,0,5,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,2,2,0,0,0,0,0,4
90,Cliff Levingston\levincl01,PF,30,CHI,17,0,192,21,41,.512,0,0,,21,41,.512,.512,3,6,.500,22,19,41,7,10,7,2,28,45
91,Reggie Lewis\lewisre01,SG,25,BOS,11,11,462,95,195,.487,0,4,.000,95,191,.497,.487,56,68,.824,18,50,68,32,12,6,20,33,246
92,Alton Lister\listeal01,C,32,GSW,6,5,72,12,25,.480,0,0,,12,25,.480,.480,2,5,.400,7,21,28,2,0,7,8,15,26
93,Brad Lohaus\lohaubr01,PF,26,MIL,3,0,41,5,16,.313,3,8,.375,2,8,.250,.406,1,2,.500,4,5,9,1,0,0,3,6,14
94,Rick Mahorn\mahorri01,C,32,PHI,8,8,208,20,36,.556,0,0,,20,36,.556,.556,11,14,.786,7,35,42,14,2,4,8,25,51
95,Dan Majerle\majerda01,SF,25,PHO,4,0,110,12,32,.375,4,11,.364,8,21,.381,.438,14,19,.737,6,9,15,7,5,1,2,12,42
96,Jeff Malone\malonje01,SG,29,UTA,9,9,351,71,144,.493,0,2,.000,71,142,.500,.493,44,48,.917,7,28,35,29,9,1,12,22,186
97,Karl Malone*\malonka01,PF,27,UTA,9,9,383,95,209,.455,0,8,.000,95,201,.473,.455,77,91,.846,23,97,120,29,9,11,26,35,267
98,Moses Malone*\malonmo01,C,35,ATL,5,0,84,4,20,.200,0,0,,4,20,.200,.200,13,14,.929,16,15,31,3,2,1,2,4,21
99,Sarunas Marciulionis*\marcisa01,SG,26,GSW,9,0,206,42,84,.500,0,1,.000,42,83,.506,.500,35,39,.897,8,15,23,27,11,1,14,21,119
100,Tony Massenburg\masseto01,PF,23,SAS,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
101,Vernon Maxwell\maxweve01,SG,25,HOU,3,3,113,23,56,.411,9,27,.333,14,29,.483,.491,1,2,.500,1,7,8,9,2,1,7,8,56
102,Tim McCormick\mccorti01,C,28,ATL,2,0,13,2,7,.286,0,0,,2,7,.286,.286,2,3,.667,1,1,2,0,0,0,0,1,6
103,Xavier McDaniel\mcdanxa01,SF,27,PHO,4,4,101,17,41,.415,0,1,.000,17,40,.425,.415,4,6,.667,4,11,15,5,0,2,10,10,38
104,Kevin McHale*\mchalke01,PF,33,BOS,11,1,376,78,148,.527,6,11,.545,72,137,.526,.547,66,80,.825,18,54,72,20,5,14,14,42,228
105,Derrick McKey\mckeyde01,SF,24,SEA,4,0,114,16,28,.571,0,1,.000,16,27,.593,.571,6,11,.545,7,16,23,8,3,0,6,13,38
106,Nate McMillan\mcmilna01,SG,26,SEA,5,0,95,6,23,.261,0,2,.000,6,21,.286,.261,2,4,.500,6,12,18,22,6,1,3,15,14
107,Scott Meents\meentsc01,PF,27,SEA,2,0,8,2,4,.500,0,0,,2,4,.500,.500,0,1,.000,0,1,1,0,1,0,0,1,4
108,Reggie Miller*\millere01,SG,25,IND,5,5,193,34,70,.486,8,19,.421,26,51,.510,.543,32,37,.865,5,11,16,14,8,2,12,14,108
109,Paul Mokeski\mokespa01,C,34,GSW,3,0,8,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,1,1,0,1,4,2
110,Sidney Moncrief\moncrsi01,SG,33,ATL,5,0,91,11,22,.500,1,6,.167,10,16,.625,.523,13,16,.813,6,10,16,2,3,0,3,16,36
111,Chris Mullin*\mullich01,SF,27,GSW,8,8,366,69,131,.527,9,13,.692,60,118,.508,.561,43,50,.860,9,49,58,23,15,12,25,23,190
112,Jerrod Mustaf\mustaje01,PF,21,NYK,3,0,22,4,5,.800,0,0,,4,5,.800,.800,4,5,.800,3,2,5,0,0,1,1,2,12
113,Ed Nealy\nealyed01,PF,30,PHO,2,0,20,1,5,.200,0,1,.000,1,4,.250,.200,0,0,,2,3,5,0,0,0,1,2,2
114,Charles Oakley\oaklech01,PF,27,NYK,3,3,100,10,21,.476,0,0,,10,21,.476,.476,3,6,.500,15,16,31,3,2,1,7,13,23
115,Hakeem Olajuwon*\olajuha01,C,28,HOU,3,3,129,26,45,.578,0,1,.000,26,44,.591,.578,14,17,.824,12,32,44,6,4,8,8,11,66
116,Brian Oliver\olivebr01,SG,22,PHI,4,0,15,2,6,.333,0,0,,2,6,.333,.333,2,2,1.000,0,0,0,1,1,0,0,4,6
117,Walter Palmer\palmewa01,C,22,UTA,2,0,6,1,4,.250,0,0,,1,4,.250,.250,0,0,,0,1,1,0,0,0,1,3,2
118,Robert Parish*\parisro01,C,37,BOS,10,10,296,58,97,.598,0,0,,58,97,.598,.598,42,61,.689,33,59,92,6,8,7,16,34,158
119,John Paxson\paxsojo01,PG,30,CHI,17,17,487,62,117,.530,2,14,.143,60,103,.583,.538,14,14,1.000,2,21,23,53,11,0,6,32,140
120,Gary Payton*\paytoga01,PG,22,SEA,5,5,135,11,27,.407,0,1,.000,11,26,.423,.407,2,2,1.000,5,8,13,32,8,1,9,16,24
121,Will Perdue\perduwi01,C,25,CHI,17,0,198,29,53,.547,0,0,,29,53,.547,.547,12,22,.545,32,33,65,4,2,8,14,41,70
122,Sam Perkins\perkisa01,PF,29,LAL,19,19,752,121,221,.548,11,30,.367,110,191,.576,.572,83,109,.761,41,116,157,33,15,27,37,69,336
123,Chuck Person\persoch01,SF,26,IND,5,5,192,48,90,.533,17,31,.548,31,59,.525,.628,17,21,.810,3,25,28,16,5,0,12,15,130
124,Jim Petersen\peterji01,C,28,GSW,9,4,117,12,17,.706,0,0,,12,17,.706,.706,5,8,.625,4,23,27,3,2,4,2,35,29
125,Ricky Pierce\piercri01,SG,31,SEA,5,0,112,19,57,.333,3,10,.300,16,47,.340,.360,16,17,.941,6,8,14,4,4,1,11,12,57
126,Ed Pinckney\pincked01,PF,27,BOS,11,0,170,16,21,.762,0,0,,16,21,.762,.762,17,21,.810,23,17,40,2,6,2,2,17,49
127,Scottie Pippen*\pippesc01,SF,25,CHI,17,17,704,142,282,.504,4,17,.235,138,265,.521,.511,80,101,.792,37,114,151,99,42,19,55,58,368
128,Terry Porter\portete01,PG,27,POR,16,16,595,102,204,.500,17,47,.362,85,157,.541,.542,68,79,.861,8,36,44,105,24,1,32,32,289
129,Paul Pressey\presspa01,SG,32,SAS,4,0,124,13,32,.406,1,4,.250,12,28,.429,.422,6,9,.667,5,6,11,16,8,3,6,15,33
130,Brian Quinnett\quinnbr01,SG,24,NYK,3,0,36,4,8,.500,1,3,.333,3,5,.600,.563,0,0,,0,1,1,3,1,0,2,2,9
131,Kurt Rambis\rambiku01,PF,32,PHO,4,0,53,2,5,.400,0,0,,2,5,.400,.400,0,0,,8,6,14,4,5,1,4,6,4
132,Robert Reid\reidro01,SF,35,PHI,7,0,41,3,9,.333,0,1,.000,3,8,.375,.333,0,0,,1,7,8,2,1,0,2,7,6
133,Mitch Richmond*\richmmi01,SG,25,GSW,9,9,372,85,169,.503,8,24,.333,77,145,.531,.527,23,24,.958,10,37,47,22,5,6,17,28,201
134,Doc Rivers\riverdo01,PG,29,ATL,5,5,173,30,64,.469,1,11,.091,29,53,.547,.477,17,19,.895,6,14,20,15,5,2,4,14,78
135,Fred Roberts\roberfr01,PF,30,MIL,3,3,103,16,35,.457,0,1,.000,16,34,.471,.457,2,2,1.000,4,11,15,7,2,1,5,5,34
136,Alvin Robertson\roberal01,SG,28,MIL,3,3,118,29,49,.592,3,9,.333,26,40,.650,.622,10,13,.769,7,11,18,15,8,0,10,12,71
137,Clifford Robinson\robincl02,PF,24,POR,16,0,354,63,117,.538,1,3,.333,62,114,.544,.543,38,69,.551,24,39,63,18,7,16,25,47,165
138,David Robinson*\robinda01,C,25,SAS,4,4,166,35,51,.686,0,1,.000,35,50,.700,.686,33,38,.868,11,43,54,8,6,15,15,11,103
139,Rumeal Robinson\robinru01,PG,24,ATL,2,0,13,1,4,.250,0,0,,1,4,.250,.250,0,0,,0,1,1,1,1,0,4,1,2
140,Dennis Rodman*\rodmade01,SF,29,DET,15,14,495,41,91,.451,2,9,.222,39,82,.476,.462,10,24,.417,67,110,177,14,11,10,13,55,94
141,Tree Rollins\rollitr01,C,35,DET,6,0,32,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,1,2,3,0,1,1,2,6,4
142,Delaney Rudd\ruddde01,PG,28,UTA,9,0,58,9,21,.429,4,12,.333,5,9,.556,.524,2,4,.500,2,0,2,17,3,0,3,6,24
143,John Salley\sallejo01,PF,26,DET,15,0,308,38,70,.543,0,0,,38,70,.543,.543,36,60,.600,20,42,62,11,6,20,13,58,112
144,Mike Sanders\sandemi01,SF,30,IND,5,0,41,6,10,.600,1,2,.500,5,8,.625,.650,2,4,.500,0,4,4,4,4,2,1,9,15
145,Danny Schayes\schayda01,C,31,MIL,3,3,71,9,23,.391,0,1,.000,9,22,.409,.391,10,11,.909,4,8,12,3,3,1,6,8,28
146,Detlef Schrempf\schrede01,PF,28,IND,5,0,179,27,57,.474,0,4,.000,27,53,.509,.474,25,30,.833,10,26,36,11,2,0,11,17,79
147,Byron Scott\scottby01,SG,29,LAL,18,18,678,95,186,.511,20,38,.526,75,148,.507,.565,27,34,.794,13,44,57,29,23,4,17,53,237
148,Brian Shaw\shawbr01,PG,24,BOS,11,11,316,47,100,.470,1,3,.333,46,97,.474,.475,26,30,.867,8,30,38,51,10,1,25,34,121
149,Jack Sikma\sikmaja01,C,35,MIL,3,0,51,6,15,.400,1,2,.500,5,13,.385,.433,1,2,.500,3,9,12,6,5,1,3,4,14
150,Derek Smith\smithde02,PG,29,BOS,10,0,86,9,21,.429,0,1,.000,9,20,.450,.429,11,14,.786,2,7,9,5,3,1,8,20,29
151,Kenny Smith\smithke01,PG,25,HOU,3,3,113,18,38,.474,2,4,.500,16,34,.471,.500,8,9,.889,4,4,8,24,4,1,6,5,46
152,Larry Smith\smithla01,PF,33,HOU,3,0,57,1,4,.250,0,1,.000,1,3,.333,.250,0,1,.000,6,7,13,4,1,1,2,11,2
153,Michael Smith\smithmi01,PF,25,BOS,2,0,6,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,1,0,0,0,2,2
154,Tony Smith\smithto02,SG,22,LAL,7,0,40,6,13,.462,0,0,,6,13,.462,.462,2,3,.667,3,0,3,2,1,0,6,6,14
155,Rik Smits\smitsri01,C,24,IND,5,0,88,21,37,.568,0,0,,21,37,.568,.568,7,8,.875,4,14,18,2,1,7,5,23,49
156,John Starks\starkjo01,SG,25,NYK,3,0,28,2,5,.400,0,0,,2,5,.400,.400,2,2,1.000,1,2,3,6,0,0,6,4,6
157,John Stockton*\stockjo01,PG,28,UTA,9,9,373,58,108,.537,11,27,.407,47,81,.580,.588,37,44,.841,10,32,42,124,20,2,32,33,164
158,Rod Strickland\stricro02,PG,24,SAS,4,4,168,29,67,.433,0,6,.000,29,61,.475,.433,17,21,.810,5,16,21,35,9,0,13,14,75
159,Terry Teagle\teaglte01,SG,30,LAL,18,1,274,47,125,.376,0,0,,47,125,.376,.376,25,32,.781,8,20,28,11,8,4,16,31,119
160,Irving Thomas\thomair01,PF,25,LAL,3,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
161,Isiah Thomas*\thomais01,PG,29,DET,13,11,436,60,149,.403,6,22,.273,54,127,.425,.423,50,69,.725,13,41,54,111,13,2,41,41,176
162,LaSalle Thompson\thompla01,C,29,IND,5,5,126,19,39,.487,0,0,,19,39,.487,.487,7,7,1.000,6,25,31,8,4,7,10,15,45
163,Mychal Thompson\thompmy01,C,36,LAL,8,0,42,2,7,.286,0,0,,2,7,.286,.286,0,0,,3,6,9,0,0,3,1,10,4
164,Otis Thorpe\thorpot01,PF,28,HOU,3,3,116,22,38,.579,0,0,,22,38,.579,.579,3,6,.500,7,18,25,8,2,0,6,8,47
165,Sedale Threatt\threase01,PG,29,SEA,5,5,136,30,56,.536,4,11,.364,26,45,.578,.571,9,10,.900,1,7,8,17,5,0,8,14,73
166,Tom Tolbert\tolbeto01,PF,25,GSW,9,0,116,14,33,.424,1,3,.333,13,30,.433,.439,3,11,.273,0,18,18,8,3,4,4,29,32
167,Andy Toolson\toolsan01,SF,25,UTA,2,0,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,1,1,0,0,0,0
168,Trent Tucker\tucketr01,SG,31,NYK,3,2,66,9,25,.360,4,10,.400,5,15,.333,.440,2,2,1.000,3,9,12,9,1,0,1,7,24
169,Andre Turner\turnean01,PG,26,PHI,8,0,189,21,48,.438,3,9,.333,18,39,.462,.469,13,16,.813,2,11,13,35,11,0,8,12,58
170,Kiki Vandeweghe\vandeki01,SF,32,NYK,3,3,99,13,32,.406,3,5,.600,10,27,.370,.453,22,25,.880,1,7,8,4,1,0,12,8,51
171,Stojko Vrankovic\vrankst01,C,27,BOS,1,0,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,1,.000,0,2,2,0,0,0,1,2,2
172,Kenny Walker\walkeke01,SF,26,NYK,3,0,31,4,8,.500,0,0,,4,8,.500,.500,2,2,1.000,2,5,7,2,1,1,3,8,10
173,Spud Webb\webbsp01,PG,27,ATL,5,5,154,25,57,.439,5,12,.417,20,45,.444,.482,11,16,.688,8,14,22,24,7,1,13,13,66
174,Mark West\westma01,C,30,PHO,4,4,93,9,15,.600,0,0,,9,15,.600,.600,5,7,.714,8,10,18,2,2,10,3,15,23
