Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Shareef Abdur-Rahim\abdursh01,PF,29,SAC,6,0,129,23,43,.535,0,3,.000,23,40,.575,.535,9,15,.600,8,21,29,7,2,0,13,27,55
2,Malik Allen\allenma01,PF,27,CHI,6,6,116,14,30,.467,0,0,,14,30,.467,.467,0,1,.000,5,13,18,7,2,6,10,16,28
3,Derek Anderson\anderde01,SG,31,MIA,8,0,66,6,20,.300,5,14,.357,1,6,.167,.425,7,8,.875,0,9,9,5,2,0,3,13,24
4,Shandon Anderson\andersh01,SF,32,MIA,13,0,90,4,13,.308,1,3,.333,3,10,.300,.346,4,6,.667,3,9,12,4,0,1,6,8,13
5,Carmelo Anthony\anthoca01,SF,21,DEN,5,5,193,33,99,.333,0,4,.000,33,95,.347,.333,39,52,.750,12,21,33,14,4,1,15,20,105
6,Gilbert Arenas\arenagi01,PG,24,WAS,6,6,284,65,140,.464,20,46,.435,45,94,.479,.536,54,70,.771,7,26,33,32,13,4,20,21,204
7,Darrell Armstrong\armstda01,PG,37,DAL,11,0,47,3,15,.200,0,7,.000,3,8,.375,.200,2,2,1.000,1,6,7,2,3,1,1,9,8
8,Chucky Atkins\atkinch01,PG,31,MEM,4,4,103,15,37,.405,4,11,.364,11,26,.423,.459,5,8,.625,0,3,3,12,2,0,4,15,39
9,Leandro Barbosa\barbole01,SG,23,PHO,20,3,632,103,219,.470,27,69,.391,76,150,.507,.532,50,58,.862,5,27,32,54,15,4,29,66,283
10,Brent Barry\barrybr01,SG,34,SAS,13,2,301,34,61,.557,17,34,.500,17,27,.630,.697,16,21,.762,3,29,32,22,9,3,9,29,101
11,Shane Battier\battish01,SF,27,MEM,4,4,129,10,20,.500,2,7,.286,8,13,.615,.550,2,6,.333,7,16,23,2,4,2,8,16,24
12,Charlie Bell\bellch01,SG,26,MIL,5,0,108,17,43,.395,5,11,.455,12,32,.375,.453,7,7,1.000,2,1,3,7,3,2,4,15,46
13,Raja Bell\bellra01,SG,29,PHO,17,17,673,79,165,.479,40,86,.465,39,79,.494,.600,34,41,.829,8,40,48,37,11,4,10,70,232
14,Mike Bibby\bibbymi01,PG,27,SAC,6,6,255,32,92,.348,9,26,.346,23,66,.348,.397,27,30,.900,6,17,23,31,9,0,18,17,100
15,Chauncey Billups\billuch01,PG,29,DET,18,18,705,93,229,.406,32,94,.340,61,135,.452,.476,105,116,.905,7,54,61,117,22,2,43,43,323
16,Andrew Bogut\bogutan01,PF,21,MIL,5,5,172,20,46,.435,0,0,,20,46,.435,.435,3,8,.375,9,22,31,17,3,0,8,21,43
17,Bruce Bowen\bowenbr01,SF,34,SAS,13,13,442,32,61,.525,15,30,.500,17,31,.548,.648,1,2,.500,6,22,28,16,11,8,9,42,80
18,Earl Boykins\boykiea01,PG,29,DEN,5,0,140,19,59,.322,4,19,.211,15,40,.375,.356,13,17,.765,3,4,7,20,4,0,3,6,55
19,Elton Brand\brandel01,PF,26,LAC,12,12,517,124,225,.551,0,1,.000,124,224,.554,.551,57,76,.750,51,72,123,48,11,31,29,34,305
20,Kwame Brown\brownkw01,C,23,LAL,7,7,225,34,65,.523,0,0,,34,65,.523,.523,22,31,.710,17,29,46,7,2,6,12,21,90
21,Kobe Bryant\bryanko01,SG,27,LAL,7,7,314,72,145,.497,14,35,.400,58,110,.527,.545,37,48,.771,4,40,44,36,8,3,33,25,195
22,Greg Buckner\buckngr01,SG,29,DEN,5,4,137,23,55,.418,10,32,.313,13,23,.565,.509,7,8,.875,3,11,14,6,3,1,1,12,63
23,Pat Burke\burkepa01,C,32,PHO,3,0,7,2,4,.500,1,2,.500,1,2,.500,.625,0,1,.000,1,2,3,0,0,1,0,0,5
24,Antonio Burks\burksan01,PG,25,MEM,2,0,13,1,1,1.000,0,0,,1,1,1.000,1.000,1,2,.500,0,1,1,2,1,0,0,2,3
25,Caron Butler\butleca01,SF,25,WAS,6,6,262,42,101,.416,3,14,.214,39,87,.448,.431,24,29,.828,16,47,63,16,12,4,14,31,111
26,Andrew Bynum\bynuman01,C,18,LAL,1,0,2,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
27,Marcus Camby\cambyma01,C,31,DEN,5,5,175,26,62,.419,0,0,,26,62,.419,.419,5,9,.556,13,42,55,11,4,14,4,14,57
28,Brian Cardinal\cardibr01,PF,28,MEM,3,0,22,1,2,.500,1,2,.500,0,0,,.750,0,0,,1,3,4,1,1,0,0,2,3
29,Vince Carter\cartevi01,SG,29,NJN,11,11,450,113,244,.463,14,58,.241,99,186,.532,.492,86,108,.796,16,61,77,58,20,6,26,34,326
30,Sam Cassell\cassesa01,PG,36,LAC,12,12,404,73,167,.437,15,43,.349,58,124,.468,.482,55,68,.809,9,39,48,69,8,2,28,35,216
31,Kelvin Cato\catoke01,C,31,DET,4,0,15,3,5,.600,0,0,,3,5,.600,.600,0,0,,3,4,7,0,0,0,0,2,6
32,Tyson Chandler\chandty01,C,23,CHI,6,0,104,4,6,.667,0,0,,4,6,.667,.667,3,10,.300,8,19,27,3,2,2,6,29,11
33,Jason Collins\collija04,C,27,NJN,11,11,302,9,25,.360,0,0,,9,25,.360,.360,13,22,.591,20,35,55,3,5,2,9,55,31
34,Brian Cook\cookbr01,PF,25,LAL,7,0,78,18,46,.391,4,11,.364,14,35,.400,.435,4,4,1.000,11,11,22,8,1,0,3,15,44
35,Austin Croshere\croshau01,PF,30,IND,6,2,175,12,38,.316,9,23,.391,3,15,.200,.434,16,18,.889,5,17,22,7,5,0,6,11,49
36,Erick Dampier\dampier01,C,30,DAL,19,2,454,34,63,.540,0,1,.000,34,62,.548,.540,27,44,.614,55,72,127,6,11,24,12,75,95
37,Antonio Daniels\daniean01,SG,30,WAS,6,0,216,28,52,.538,3,11,.273,25,41,.610,.567,20,22,.909,2,15,17,20,3,1,10,4,79
38,Marquis Daniels\daniema01,SG,25,DAL,20,0,222,25,56,.446,2,5,.400,23,51,.451,.464,16,21,.762,10,11,21,26,5,1,12,26,68
39,Dale Davis\davisda01,C,36,DET,8,0,36,0,6,.000,0,0,,0,6,.000,.000,2,4,.500,1,8,9,1,0,0,3,11,2
40,Carlos Delfino\delfica01,SG,23,DET,8,0,32,1,6,.167,1,2,.500,0,4,.000,.250,2,2,1.000,0,4,4,2,1,0,6,4,5
41,Tony Delk\delkto01,PG,32,DET,16,0,138,19,47,.404,3,15,.200,16,32,.500,.436,7,10,.700,4,14,18,8,6,0,4,14,48
42,Luol Deng\denglu01,SF,20,CHI,6,0,180,24,56,.429,1,5,.200,23,51,.451,.438,12,21,.571,8,21,29,3,5,4,5,13,61
43,Boris Diaw\diawbo01,PF,23,PHO,20,20,796,152,289,.526,3,7,.429,149,282,.528,.531,67,88,.761,39,94,133,104,18,22,55,64,374
44,DeSagana Diop\diopde01,C,24,DAL,22,18,407,24,39,.615,0,0,,24,39,.615,.615,11,18,.611,40,69,109,2,14,28,11,81,59
45,Michael Doleac\doleami01,C,28,MIA,8,0,72,7,13,.538,0,0,,7,13,.538,.538,2,2,1.000,6,16,22,0,1,0,3,12,16
46,Chris Duhon\duhonch01,PG,23,CHI,6,0,131,9,25,.360,7,16,.438,2,9,.222,.500,5,6,.833,1,15,16,13,2,0,5,13,30
47,Tim Duncan\duncati01,PF,29,SAS,13,13,493,121,211,.573,0,2,.000,121,209,.579,.573,94,131,.718,33,104,137,43,11,25,34,50,336
48,Francisco Elson\elsonfr01,C,29,DEN,5,2,75,3,5,.600,0,0,,3,5,.600,.600,0,0,,5,6,11,2,4,0,3,13,6
49,Maurice Evans\evansma01,SG,27,DET,16,0,101,16,30,.533,7,11,.636,9,19,.474,.650,14,16,.875,6,8,14,3,1,1,2,10,53
50,Reggie Evans\evansre01,PF,25,DEN,5,0,69,3,7,.429,0,2,.000,3,5,.600,.429,13,18,.722,8,15,23,0,2,1,6,11,19
51,Daniel Ewing\ewingda01,SG,22,LAC,6,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
52,Michael Finley\finlemi01,SG,32,SAS,13,4,411,50,105,.476,18,47,.383,32,58,.552,.562,18,20,.900,1,48,49,18,8,3,9,19,136
53,T.J. Ford\fordtj01,PG,22,MIL,5,5,162,25,51,.490,2,5,.400,23,46,.500,.510,11,12,.917,3,17,20,32,3,0,16,20,63
54,Jeff Foster\fosteje01,C,29,IND,4,4,80,4,11,.364,0,0,,4,11,.364,.364,3,4,.750,11,13,24,3,4,1,0,9,11
55,Dan Gadzuric\gadzuda01,C,27,MIL,4,0,16,8,9,.889,0,0,,8,9,.889,.889,1,2,.500,2,2,4,0,0,1,0,3,17
56,Francisco Garcia\garcifr01,SF,24,SAC,6,0,41,5,11,.455,1,4,.250,4,7,.571,.500,2,2,1.000,0,2,2,1,2,2,0,5,13
