Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
94,Mitch Kupchak\kupchmi01,PF,30,LAL,16,0,197,31,53,.585,0,1,.000,31,52,.596,.585,13,22,.591,11,37,48,5,2,7,10,42,75
95,Bill Laimbeer\laimbbi01,C,27,DET,9,9,325,48,107,.449,0,2,.000,48,105,.457,.449,36,51,.706,36,60,96,15,7,7,16,32,132
96,Allen Leavell\leaveal01,PG,27,HOU,5,0,16,2,6,.333,0,2,.000,2,4,.500,.333,2,2,1.000,1,2,3,3,0,0,1,2,6
97,Ronnie Lester\lestero01,PG,26,LAL,9,0,54,6,15,.400,0,0,,6,15,.400,.400,7,9,.778,2,6,8,9,0,0,4,7,19
98,Fat Lever\leverfa01,PG,24,DEN,11,8,342,49,122,.402,0,2,.000,49,120,.408,.402,48,63,.762,23,48,71,93,26,2,34,33,146
99,Alton Lister\listeal01,C,26,MIL,8,8,203,27,60,.450,0,0,,27,60,.450,.450,15,32,.469,27,35,62,15,6,15,16,36,69
100,Lewis Lloyd\lloydle01,SG,25,HOU,5,5,174,38,77,.494,0,0,,38,77,.494,.494,10,14,.714,15,14,29,25,7,8,10,12,86
101,John Long\longjo01,SG,28,DET,9,9,255,48,105,.457,1,4,.250,47,101,.465,.462,15,15,1.000,10,7,17,13,14,2,11,22,112
102,John Lucas\lucasjo01,PG,31,HOU,5,4,152,26,80,.325,2,14,.143,24,66,.364,.338,14,22,.636,7,14,21,27,6,0,7,14,68
103,Maurice Lucas\lucasma01,PF,32,PHO,3,0,84,22,47,.468,0,0,,22,47,.468,.468,15,19,.789,12,21,33,10,2,2,8,12,59
104,Kyle Macy\macyky01,PG,27,PHO,3,3,85,13,26,.500,1,4,.250,12,22,.545,.519,4,5,.800,3,5,8,9,6,0,6,5,31
105,Rick Mahorn\mahorri01,PF,26,WSB,4,1,41,4,8,.500,0,0,,4,8,.500,.500,4,4,1.000,2,5,7,0,0,3,1,9,12
106,Jeff Malone\malonje01,SG,23,WSB,4,4,126,27,56,.482,1,3,.333,26,53,.491,.491,10,13,.769,3,3,6,8,5,0,4,14,65
107,Moses Malone*\malonmo01,C,29,PHI,13,13,505,90,212,.425,0,1,.000,90,211,.427,.425,82,103,.796,36,102,138,24,17,22,23,39,262
108,Pace Mannion\mannipa01,SF,24,UTA,8,0,41,4,12,.333,0,1,.000,4,11,.364,.333,10,12,.833,3,4,7,4,1,2,7,5,18
109,Wes Matthews\matthwe01,PG,25,CHI,4,4,91,11,32,.344,0,3,.000,11,29,.379,.344,7,9,.778,2,4,6,12,5,0,7,10,29
110,Cedric Maxwell\maxwece01,SF,29,BOS,20,0,238,21,43,.488,0,0,,21,43,.488,.488,34,43,.791,17,30,47,7,9,2,10,29,76
111,Bob McAdoo*\mcadobo01,C,33,LAL,19,0,398,91,193,.472,0,1,.000,91,192,.474,.472,35,47,.745,25,61,86,15,9,26,32,66,217
112,Rodney McCray\mccraro01,SF,23,HOU,5,5,181,19,34,.559,0,0,,19,34,.559,.559,15,23,.652,9,21,30,11,6,1,13,17,53
113,Mike McGee\mcgeemi01,SF,25,LAL,17,0,260,76,142,.535,9,18,.500,67,124,.540,.567,29,42,.690,20,16,36,12,7,1,14,26,190
114,Kevin McHale*\mchalke01,PF,27,BOS,21,21,837,172,303,.568,0,0,,172,303,.568,.568,121,150,.807,74,134,208,32,13,46,60,73,465
115,Tom McMillen\mcmilto01,C,32,WSB,1,0,7,0,4,.000,0,1,.000,0,3,.000,.000,0,0,,3,2,5,1,0,0,0,1,0
116,Larry Micheaux\michela01,PF,24,HOU,5,0,57,6,19,.316,0,1,.000,6,18,.333,.316,4,10,.400,12,9,21,0,0,2,3,8,16
117,Mike Mitchell\mitchmi01,SF,29,SAS,5,5,180,44,78,.564,0,1,.000,44,77,.571,.564,21,24,.875,5,14,19,12,3,4,9,19,109
118,Paul Mokeski\mokespa01,C,28,MIL,8,0,154,16,36,.444,0,0,,16,36,.444,.444,12,12,1.000,8,26,34,12,2,4,12,28,44
119,Sidney Moncrief\moncrsi01,PG,27,MIL,8,7,319,55,99,.556,4,10,.400,51,89,.573,.576,70,75,.933,10,24,34,40,5,4,20,26,184
120,Johnny Moore\moorejo01,PG,26,SAS,5,5,168,25,54,.463,1,3,.333,24,51,.471,.472,15,23,.652,13,17,30,42,10,2,16,17,66
121,Calvin Natt\nattca01,PF,28,DEN,15,15,508,131,238,.550,0,0,,131,238,.550,.550,72,89,.809,31,68,99,57,8,5,31,35,334
122,Chuck Nevitt\nevitch01,C,25,LAL,7,0,37,3,9,.333,0,0,,3,9,.333,.333,4,8,.500,3,3,6,1,4,6,2,11,10
123,Kurt Nimphius\nimphku01,C,26,DAL,4,0,50,3,6,.500,0,0,,3,6,.500,.500,0,0,,3,3,6,3,1,1,2,10,6
124,Audie Norris\norriau01,C,24,POR,8,0,109,19,32,.594,0,0,,19,32,.594,.594,9,22,.409,22,21,43,3,4,5,11,25,47
125,Mike O'Koren\okoremi01,SF,26,NJN,3,0,34,3,7,.429,0,0,,3,7,.429,.429,0,2,.000,1,9,10,4,0,0,1,6,6
126,Hakeem Olajuwon*\olajuha01,C,22,HOU,5,5,187,42,88,.477,0,0,,42,88,.477,.477,22,46,.478,33,32,65,7,7,13,11,22,106
127,Jawann Oldham\oldhaja01,C,27,CHI,4,0,91,7,15,.467,0,0,,7,15,.467,.467,0,0,,8,14,22,3,6,7,11,19,14
128,Robert Parish*\parisro01,C,31,BOS,21,21,803,136,276,.493,0,0,,136,276,.493,.493,87,111,.784,57,162,219,31,21,34,50,68,359
129,Billy Paultz\paultbi01,C,36,UTA,5,0,30,3,8,.375,0,0,,3,8,.375,.375,1,4,.250,3,5,8,2,1,1,2,7,7
130,Jim Paxson\paxsoji02,SG,27,POR,9,0,212,47,101,.465,3,10,.300,44,91,.484,.480,19,24,.792,6,14,20,21,6,0,5,16,116
131,John Paxson\paxsojo01,PG,24,SAS,5,0,114,21,42,.500,2,9,.222,19,33,.576,.524,7,9,.778,0,5,5,21,5,0,5,9,51
132,Sam Perkins\perkisa01,PF,23,DAL,4,4,169,24,49,.490,1,4,.250,23,45,.511,.500,26,34,.765,16,35,51,11,2,1,3,13,75
133,Jim Petersen\peterji01,PF,22,HOU,3,0,8,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,1,2,1,0,0,1,2,2
134,Ricky Pierce\piercri01,SG,25,MIL,8,1,198,36,73,.493,0,2,.000,36,71,.507,.493,7,9,.778,8,10,18,15,3,1,17,26,79
135,Charles Pittman\pittmch01,SF,26,PHO,3,3,82,14,23,.609,0,0,,14,23,.609,.609,12,17,.706,6,13,19,9,0,3,9,10,40
136,Ben Poquette\poquebe01,PF,29,CLE,4,0,91,13,21,.619,0,0,,13,21,.619,.619,4,5,.800,4,10,14,1,2,6,4,16,30
137,Paul Pressey\presspa01,SF,26,MIL,8,8,296,45,88,.511,1,3,.333,44,85,.518,.517,31,38,.816,15,33,48,61,18,5,32,27,122
138,Kurt Rambis\rambiku01,PF,26,LAL,19,19,375,48,81,.593,0,0,,48,81,.593,.593,19,28,.679,42,87,129,17,18,9,19,52,115
139,Kelvin Ransey\ranseke01,PG,26,NJN,3,3,63,6,16,.375,0,0,,6,16,.375,.375,5,5,1.000,0,5,5,17,2,1,2,10,17
140,Robert Reid\reidro01,SF,29,HOU,5,0,87,19,45,.422,0,4,.000,19,41,.463,.422,0,0,,3,14,17,5,4,2,6,22,38
141,Clint Richardson\richacl01,SG,28,PHI,13,0,281,53,94,.564,0,0,,53,94,.564,.564,9,10,.900,14,24,38,27,10,2,17,23,115
142,Micheal Ray Richardson\richami01,PG,29,NJN,3,3,125,23,57,.404,0,2,.000,23,55,.418,.404,9,14,.643,4,14,18,34,4,0,8,12,55
143,Fred Roberts\roberfr01,PF,24,UTA,10,0,130,19,43,.442,0,0,,19,43,.442,.442,16,20,.800,6,11,17,9,7,3,14,16,54
144,Cliff Robinson\robincl01,PF,24,WSB,4,4,123,25,56,.446,0,0,,25,56,.446,.446,9,12,.750,12,18,30,4,4,2,3,14,59
145,Dan Roundfield\roundda01,PF,31,DET,9,8,215,33,68,.485,0,0,,33,68,.485,.485,16,17,.941,19,41,60,15,4,6,15,21,82
146,Jeff Ruland\rulanje01,C,26,WSB,4,3,162,28,47,.596,0,2,.000,28,45,.622,.596,14,20,.700,12,22,34,21,9,4,23,15,70
147,Ralph Sampson*\sampsra01,PF,24,HOU,5,5,193,43,100,.430,1,1,1.000,42,99,.424,.435,19,37,.514,25,58,83,7,2,8,17,23,106
148,Mike Sanders\sandemi01,SF,24,PHO,3,3,91,22,37,.595,0,0,,22,37,.595,.595,8,10,.800,8,7,15,10,5,0,9,8,52
149,Danny Schayes\schayda01,C,25,DEN,9,0,118,11,26,.423,0,0,,11,26,.423,.423,14,20,.700,8,22,30,12,3,4,5,22,36
150,Tom Scheffler\schefto01,C,30,POR,3,0,10,2,3,.667,0,0,,2,3,.667,.667,3,4,.750,3,2,5,0,1,0,1,0,7
151,Alvin Scott\scottal01,SF,29,PHO,3,0,64,3,12,.250,0,1,.000,3,11,.273,.250,5,6,.833,3,5,8,10,1,4,6,8,11
152,Byron Scott\scottby01,SG,23,LAL,19,19,585,138,267,.517,10,21,.476,128,246,.520,.536,35,44,.795,16,36,52,50,41,4,24,47,321
153,Lonnie Shelton\sheltlo01,PF,29,CLE,4,0,106,19,34,.559,0,0,,19,34,.559,.559,8,10,.800,6,16,22,4,2,1,6,20,46
154,Larry Spriggs\sprigla01,PF,25,LAL,16,0,230,40,77,.519,0,2,.000,40,75,.533,.519,18,29,.621,16,35,51,33,4,5,26,36,98
155,Brook Steppe\steppbr01,SG,25,DET,4,0,20,2,7,.286,0,1,.000,2,6,.333,.286,4,6,.667,1,2,3,2,0,0,2,3,8
156,John Stockton*\stockjo01,PG,22,UTA,10,0,186,21,45,.467,0,2,.000,21,43,.488,.467,26,35,.743,7,21,28,43,11,2,16,30,68
157,David Thirdkill\thirdda01,SF,24,SAS,5,0,22,1,4,.250,0,2,.000,1,2,.500,.250,2,4,.500,0,2,2,2,0,0,4,4,4
158,Isiah Thomas*\thomais01,PG,23,DET,9,9,355,83,166,.500,6,15,.400,77,151,.510,.518,47,62,.758,11,36,47,101,19,4,30,39,219
159,Bernard Thompson\thompbe01,SF,22,POR,2,0,10,0,5,.000,0,0,,0,5,.000,.000,2,2,1.000,1,2,3,2,0,1,0,1,2
160,Mychal Thompson\thompmy01,PF,30,POR,9,0,250,50,102,.490,0,0,,50,102,.490,.490,33,49,.673,25,47,72,14,7,12,19,32,133
161,Paul Thompson\thomppa01,SF,23,MIL,3,0,34,5,12,.417,0,2,.000,5,10,.500,.417,3,5,.600,1,4,5,2,4,1,4,3,13
162,Sedale Threatt\threase01,PG,23,PHI,4,0,28,2,7,.286,0,0,,2,7,.286,.286,0,0,,1,0,1,5,1,0,3,2,4
163,Andrew Toney\toneyan01,SG,27,PHI,13,13,442,83,174,.477,6,14,.429,77,160,.481,.494,47,61,.770,8,24,32,66,12,5,50,46,219
164,Linton Townes\towneli01,SF,25,SAS,2,0,6,4,8,.500,0,1,.000,4,7,.571,.500,0,0,,2,1,3,0,0,0,0,1,8
165,Kelly Tripucka\tripuke01,SF,25,DET,9,9,288,49,118,.415,0,1,.000,49,117,.419,.415,35,40,.875,19,20,39,29,4,3,19,22,133
166,Elston Turner\turneel01,SF,25,DEN,15,4,358,50,102,.490,2,2,1.000,48,100,.480,.500,12,19,.632,30,43,73,46,17,1,26,42,114
167,Jeff Turner\turneje01,PF,22,NJN,3,0,21,2,5,.400,0,0,,2,5,.400,.400,0,0,,2,2,4,2,0,0,0,6,4
168,Melvin Turpin\turpime01,C,24,CLE,4,0,45,12,19,.632,0,0,,12,19,.632,.632,1,2,.500,3,5,8,0,4,1,5,3,25
169,Terry Tyler\tylerte01,SF,28,DET,9,0,179,49,100,.490,0,1,.000,49,99,.495,.490,22,27,.815,15,25,40,3,6,4,9,17,120
170,Darnell Valentine\valenda01,PG,25,POR,9,9,244,43,88,.489,0,0,,43,88,.489,.489,29,31,.935,6,11,17,58,16,0,21,28,115
171,Kiki Vandeweghe\vandeki01,SF,26,POR,9,9,311,85,158,.538,1,7,.143,84,151,.556,.541,31,33,.939,14,13,27,17,8,3,12,23,202
172,Jay Vincent\vinceja01,PF,25,DAL,4,2,134,20,56,.357,0,0,,20,56,.357,.357,22,29,.759,9,13,22,3,6,3,11,16,62
173,Scott Wedman\wedmasc01,SF,32,BOS,21,1,350,73,134,.545,10,22,.455,63,112,.563,.582,26,38,.684,22,37,59,33,13,0,12,50,182
174,Mark West\westma01,C,24,CLE,4,4,68,3,5,.600,0,0,,3,5,.600,.600,2,5,.400,5,13,18,4,2,0,5,19,8
175,Willie White\whitewi01,SG,22,DEN,10,3,123,27,57,.474,2,3,.667,25,54,.463,.491,7,12,.583,9,8,17,17,5,0,16,6,63
