Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Dave Cowens*\cowenda01,C,24,BOS,13,,598,129,273,.473,,,,129,273,.473,.473,27,41,.659,,,216,48,,,,54,285
19,Dick Cunningham\cunnidi01,C,26,MIL,5,,17,1,1,1.000,,,,1,1,1.000,1.000,0,0,,,,3,2,,,,6,2
20,Bob Dandridge\dandrbo01,SF,25,MIL,6,,204,32,76,.421,,,,32,76,.421,.421,19,27,.704,,,28,7,,,,23,83
21,Mickey Davis\davismi02,SF,22,MIL,6,,54,6,17,.353,,,,6,17,.353,.353,2,2,1.000,,,12,5,,,,10,14
22,Dave DeBusschere*\debusda01,PF,32,NYK,17,,632,117,265,.442,,,,117,265,.442,.442,31,40,.775,,,179,58,,,,57,265
23,Terry Driscoll\driscte01,C,25,MIL,6,,16,0,4,.000,,,,0,4,.000,.000,0,0,,,,0,1,,,,2,0
24,Joe Ellis\ellisjo01,PF,28,GSW,10,,100,12,38,.316,,,,12,38,.316,.316,0,0,,,,18,7,,,,18,24
25,Keith Erickson\erickke01,SF,28,LAL,17,,404,66,147,.449,,,,66,147,.449,.449,15,22,.682,,,59,30,,,,52,147
26,Hank Finkel\finkeha01,C,30,BOS,7,,23,6,9,.667,,,,6,9,.667,.667,0,0,,,,6,3,,,,4,12
27,Walt Frazier*\fraziwa01,PG,27,NYK,17,,765,150,292,.514,,,,150,292,.514,.514,73,94,.777,,,124,106,,,,52,373
28,Rowland Garrett\garrero01,SF,22,CHI,1,,1,0,0,,,,,0,0,,,0,0,,,,0,0,,,,0,0
29,John Gianelli\gianejo01,C,22,NYK,7,,55,11,20,.550,,,,11,20,.550,.550,3,7,.429,,,13,1,,,,6,25
30,Herm Gilliam\gillihe01,PG,26,ATL,6,,197,33,81,.407,,,,33,81,.407,.407,5,5,1.000,,,32,31,,,,19,71
31,Gail Goodrich*\goodrga01,SG,29,LAL,17,,604,139,310,.448,,,,139,310,.448,.448,62,79,.785,,,61,67,,,,53,340
32,Travis Grant\granttr01,SF,23,LAL,2,,11,4,6,.667,,,,4,6,.667,.667,0,0,,,,4,0,,,,1,8
33,Happy Hairston\hairsha01,PF,30,LAL,3,,26,1,9,.111,,,,1,9,.111,.111,6,8,.750,,,4,1,,,,2,8
34,John Havlicek*\havlijo01,SF,32,BOS,12,,479,112,235,.477,,,,112,235,.477,.477,61,74,.824,,,62,65,,,,24,285
35,Elvin Hayes*\hayesel01,PF,27,BAL,5,,228,53,105,.505,,,,53,105,.505,.505,23,33,.697,,,57,5,,,,16,129
36,Walt Hazzard\abdulma01,PG,30,GSW,11,,215,30,84,.357,,,,30,84,.357,.357,12,12,1.000,,,20,28,,,,24,72
37,Gar Heard\heardga01,PF,24,CHI,2,,9,2,4,.500,,,,2,4,.500,.500,0,0,,,,3,0,,,,4,4
38,Lou Hudson\hudsolo01,SF,28,ATL,6,,255,76,166,.458,,,,76,166,.458,.458,26,29,.897,,,47,17,,,,16,178
39,Phil Jackson*\jacksph01,PF,27,NYK,17,,338,60,120,.500,,,,60,120,.500,.500,28,38,.737,,,72,24,,,,59,148
40,Charles Johnson\johnsch01,SG,23,GSW,6,,70,10,26,.385,,,,10,26,.385,.385,3,6,.500,,,10,11,,,,4,23
41,George Johnson\johnsge02,C,24,GSW,9,,45,6,15,.400,,,,6,15,.400,.400,1,4,.250,,,14,3,,,,7,13
42,Jim King\kingji01,SG,31,CHI,4,,14,2,6,.333,,,,2,6,.333,.333,1,2,.500,,,1,2,,,,3,5
43,Steve Kuberski\kuberst01,SF,25,BOS,12,,95,19,46,.413,,,,19,46,.413,.413,7,10,.700,,,14,3,,,,15,45
44,Clyde Lee\leecl01,PF,28,GSW,11,,413,48,103,.466,,,,48,103,.466,.466,21,32,.656,,,173,16,,,,43,117
45,Russ Lee\leeru01,SF,23,MIL,5,,13,8,14,.571,,,,8,14,.571,.571,0,0,,,,4,2,,,,1,16
46,Bob Love\lovebo01,PF,30,CHI,7,,314,68,148,.459,,,,68,148,.459,.459,30,41,.732,,,67,23,,,,20,166
47,Stan Love\lovest01,PF,23,BAL,1,,7,0,3,.000,,,,0,3,.000,.000,0,0,,,,1,0,,,,1,0
48,Jerry Lucas*\lucasje01,PF,32,NYK,17,,368,54,112,.482,,,,54,112,.482,.482,20,23,.870,,,85,39,,,,47,128
49,Pete Maravich*\maravpe01,SG,25,ATL,6,,234,65,155,.419,,,,65,155,.419,.419,27,34,.794,,,29,40,,,,24,157
50,Eddie Mast\masted01,PF,24,ATL,4,,15,5,5,1.000,,,,5,5,1.000,1.000,0,0,,,,5,1,,,,1,10
51,Jon McGlocklin\mcglojo01,SG,29,MIL,6,,145,27,53,.509,,,,27,53,.509,.509,7,8,.875,,,7,13,,,,11,61
52,Jim McMillian\mcmilji01,SF,24,LAL,17,,630,143,307,.466,,,,143,307,.466,.466,55,75,.733,,,82,37,,,,41,341
53,Dean Meminger\meminde01,SG,24,NYK,17,,323,31,56,.554,,,,31,56,.554,.554,19,34,.559,,,37,37,,,,29,81
54,Earl Monroe*\monroea01,SG,28,NYK,16,,504,111,211,.526,,,,111,211,.526,.526,36,48,.750,,,51,51,,,,39,258
55,Jeff Mullins\mullije01,SG,30,GSW,11,,409,72,168,.429,,,,72,168,.429,.429,21,29,.724,,,46,43,,,,32,165
56,Don Nelson*\nelsodo01,SF,32,BOS,13,,303,47,101,.465,,,,47,101,.465,.465,49,56,.875,,,38,15,,,,29,143
57,Tom Patterson\patteto01,PF,24,BAL,1,,1,0,0,,,,,0,0,,,0,0,,,,0,0,,,,0,0
58,Curtis Perry\perrycu01,PF,24,MIL,6,,238,25,52,.481,,,,25,52,.481,.481,3,6,.500,,,69,13,,,,23,53
59,Howard Porter\porteho01,PF,24,CHI,6,,79,12,34,.353,,,,12,34,.353,.353,3,4,.750,,,18,2,,,,5,27
60,Kevin Porter\porteke01,PG,22,BAL,4,,41,6,12,.500,,,,6,12,.500,.500,0,0,,,,2,9,,,,11,12
61,Bob Portman\portmbo01,SF,25,GSW,3,,17,2,10,.200,,,,2,10,.200,.200,4,4,1.000,,,5,1,,,,0,8
62,Jim Price\priceji01,PG,23,LAL,3,,16,3,11,.273,,,,3,11,.273,.273,0,0,,,,4,2,,,,2,6
63,Clifford Ray\raycl01,C,24,CHI,5,,36,3,8,.375,,,,3,8,.375,.375,0,0,,,,9,1,,,,2,6
64,Willis Reed*\reedwi01,C,30,NYK,17,,486,97,208,.466,,,,97,208,.466,.466,18,21,.857,,,129,30,,,,65,212
65,Pat Riley*\rileypa01,SG,27,LAL,7,,53,9,27,.333,,,,9,27,.333,.333,0,0,,,,5,7,,,,10,18
66,Mike Riordan\riordmi01,SF,27,BAL,5,,231,28,62,.452,,,,28,62,.452,.452,19,24,.792,,,18,15,,,,16,75
67,Oscar Robertson*\roberos01,PG,34,MIL,6,,256,48,96,.500,,,,48,96,.500,.500,31,34,.912,,,28,45,,,,21,127
68,Flynn Robinson\robinfl01,SG,31,BAL,1,,2,2,3,.667,,,,2,3,.667,.667,0,0,,,,1,0,,,,0,4
69,Cazzie Russell\russeca01,SF,28,GSW,11,,263,72,147,.490,,,,72,147,.490,.490,19,22,.864,,,36,17,,,,24,163
70,Tom Sanders*\sandeto01,SF,34,BOS,5,,24,5,9,.556,,,,5,9,.556,.556,0,2,.000,,,5,1,,,,7,10
71,Paul Silas\silaspa01,PF,29,BOS,13,,512,47,120,.392,,,,47,120,.392,.392,31,50,.620,,,196,39,,,,39,125
72,Jerry Sloan*\sloanje01,SG,30,CHI,7,,292,45,103,.437,,,,45,103,.437,.437,14,19,.737,,,59,14,,,,31,104
73,Dave Stallworth\stallda01,SF,31,BAL,3,,14,1,1,1.000,,,,1,1,1.000,1.000,0,0,,,,3,1,,,,3,2
74,Chuck Terry\terrych01,SF,22,MIL,5,,18,4,5,.800,,,,4,5,.800,.800,0,0,,,,3,1,,,,2,8
75,Nate Thurmond*\thurmna01,C,31,GSW,11,,460,64,161,.398,,,,64,161,.398,.398,32,40,.800,,,145,40,,,,30,160
76,George Trapp\trappge01,PF,24,ATL,6,,99,11,32,.344,,,,11,32,.344,.344,3,5,.600,,,21,3,,,,21,25
77,John Tresvant\tresvjo01,PF,33,BAL,5,,50,5,15,.333,,,,5,15,.333,.333,2,4,.500,,,16,3,,,,6,12
78,John Tschogl\tschojo01,SF,22,ATL,3,,11,5,8,.625,,,,5,8,.625,.625,0,0,,,,4,1,,,,0,10
79,Bill Turner\turnebi01,PF,28,LAL,2,,13,2,5,.400,,,,2,5,.400,.400,2,2,1.000,,,2,0,,,,1,6
80,Wes Unseld*\unselwe01,C,26,BAL,5,,201,20,48,.417,,,,20,48,.417,.417,9,19,.474,,,76,17,,,,12,49
81,Norm Van Lier\vanlino01,PG,25,CHI,7,,258,45,129,.349,,,,45,129,.349,.349,11,15,.733,,,37,36,,,,32,101
82,Chet Walker*\walkech01,SF,32,CHI,7,,229,42,121,.347,,,,42,121,.347,.347,33,37,.892,,,62,14,,,,15,117
83,Jim Washington\washiji01,PF,29,ATL,6,,226,19,48,.396,,,,19,48,.396,.396,5,17,.294,,,60,14,,,,19,43
84,Bob Weiss\weissbo01,PG,30,CHI,7,,175,34,79,.430,,,,34,79,.430,.430,16,21,.762,,,16,15,,,,20,84
85,Jerry West*\westje01,PG,34,LAL,17,,638,151,336,.449,,,,151,336,.449,.449,99,127,.780,,,76,132,,,,49,401
86,Paul Westphal\westppa01,SG,22,BOS,11,,109,19,39,.487,,,,19,39,.487,.487,5,7,.714,,,7,9,,,,24,43
87,John Wetzel\wetzejo01,SG,28,ATL,3,,33,3,7,.429,,,,3,7,.429,.429,0,0,,,,2,4,,,,6,6
88,Jo Jo White*\whitejo01,PG,26,BOS,13,,583,135,300,.450,,,,135,300,.450,.450,49,54,.907,,,54,83,,,,44,319
89,Art Williams\williar01,PG,33,BOS,10,,156,21,47,.447,,,,21,47,.447,.447,6,8,.750,,,27,41,,,,31,48
90,Ron Williams\williro01,PG,28,GSW,3,,20,4,6,.667,,,,4,6,.667,.667,1,1,1.000,,,1,5,,,,1,9
91,Harthorne Wingo\wingoha01,PF,25,NYK,3,,12,5,13,.385,,,,5,13,.385,.385,1,2,.500,,,7,0,,,,1,11
