Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,Bob Houbregs*\houbrbo01,C,22,FTW,11,,213,24,63,.381,,,,24,63,.381,.381,29,37,.784,,,62,19,,,,31,77
21,Mel Hutchins\hutchme01,PF,26,FTW,11,,417,60,144,.417,,,,60,144,.417,.417,38,56,.679,,,89,31,,,,47,158
22,Ed Kalafat\kalafed01,PF,22,MNL,7,,76,2,22,.091,,,,2,22,.091,.091,3,10,.300,,,18,0,,,,16,7
23,Billy Kenville\kenvibi01,SG,24,SYR,11,,130,17,48,.354,,,,17,48,.354,.354,36,49,.735,,,31,11,,,,23,70
24,Red Kerr\kerrre01,C,22,SYR,11,,363,59,151,.391,,,,59,151,.391,.391,34,61,.557,,,118,13,,,,27,152
25,George King\kingge01,PG,26,SYR,11,,371,46,117,.393,,,,46,117,.393,.393,35,55,.636,,,41,62,,,,33,127
26,Earl Lloyd*\lloydea01,SF,26,SYR,11,,355,44,122,.361,,,,44,122,.361,.361,39,52,.750,,,89,35,,,,41,127
27,Clyde Lovellette*\lovelcl01,C,25,MNL,7,,197,44,98,.449,,,,44,98,.449,.449,29,40,.725,,,64,3,,,,32,117
28,Ed Macauley*\macaued01,C,26,BOS,7,,283,43,93,.462,,,,43,93,.462,.462,41,54,.759,,,52,32,,,,21,127
29,Tom Marshall\marshto01,SF,24,ROC,3,,50,3,20,.150,,,,3,20,.150,.150,3,5,.600,,,17,2,,,,1,9
30,Slater Martin*\martisl01,PG,29,MNL,7,,315,28,94,.298,,,,28,94,.298,.298,40,49,.816,,,28,31,,,,23,96
31,Dick McGuire*\mcguidi01,PG,29,NYK,3,,75,6,19,.316,,,,6,19,.316,.316,8,12,.667,,,9,12,,,,7,20
32,Jack McMahon\mcmahja01,PG,26,ROC,3,,109,17,42,.405,,,,17,42,.405,.405,18,28,.643,,,17,15,,,,7,52
33,Monk Meineke\meinemo01,PF,24,FTW,11,,162,18,40,.450,,,,18,40,.450,.450,23,25,.920,,,48,9,,,,22,59
34,Vern Mikkelsen*\mikkeve01,PF,26,MNL,7,,209,30,85,.353,,,,30,85,.353,.353,36,46,.783,,,78,13,,,,36,96
35,Red Morrison\morrire01,C,22,BOS,7,,42,3,8,.375,,,,3,8,.375,.375,1,3,.333,,,14,1,,,,22,7
36,Jack Nichols\nichoja01,PF,28,BOS,7,,231,30,81,.370,,,,30,81,.370,.370,13,16,.813,,,49,23,,,,28,73
37,Wally Osterkorn\osterwa01,SF,26,SYR,11,,75,11,34,.324,,,,11,34,.324,.324,13,17,.765,,,21,11,,,,14,35
38,Togo Palazzi\palazto01,SG,22,BOS,5,,30,12,24,.500,,,,12,24,.500,.500,5,10,.500,,,14,1,,,,7,29
39,Bob Peterson\peterbo01,PF,23,NYK,3,,71,7,15,.467,,,,7,15,.467,.467,10,11,.909,,,16,5,,,,3,24
40,Andy Phillip*\phillan01,PG,32,FTW,11,,445,30,93,.323,,,,30,93,.323,.323,34,40,.850,,,60,78,,,,37,94
41,Jim Pollard*\pollaji01,SF,32,MNL,7,,257,33,104,.317,,,,33,104,.317,.317,33,46,.717,,,78,14,,,,13,99
42,Frank Ramsey*\ramsefr01,SF,23,BOS,7,,154,28,54,.519,,,,28,54,.519,.519,19,26,.731,,,35,16,,,,27,75
43,Arnie Risen*\risenar01,C,30,ROC,3,,77,17,38,.447,,,,17,38,.447,.447,14,19,.737,,,37,5,,,,13,48
44,Red Rocha\rochare01,C,31,SYR,11,,371,46,110,.418,,,,46,110,.418,.418,44,58,.759,,,74,14,,,,45,136
45,Dick Rosenthal\rosendi01,SF,25,FTW,11,,209,27,84,.321,,,,27,84,.321,.321,28,39,.718,,,48,26,,,,39,82
46,Dolph Schayes*\schaydo01,PF,26,SYR,11,,363,60,167,.359,,,,60,167,.359,.359,89,106,.840,,,141,40,,,,48,209
47,Dick Schnittker\schnidi01,SF,26,MNL,7,,140,14,51,.275,,,,14,51,.275,.275,25,36,.694,,,31,7,,,,23,53
48,Fred Scolari\scolafr01,PG,32,BOS,5,,29,4,15,.267,,,,4,15,.267,.267,4,5,.800,,,5,3,,,,7,12
49,Paul Seymour\seymopa01,SG,27,SYR,11,,410,46,149,.309,,,,46,149,.309,.309,45,50,.900,,,43,75,,,,21,137
50,Bill Sharman*\sharmbi01,SG,28,BOS,7,,290,55,110,.500,,,,55,110,.500,.500,35,38,.921,,,38,38,,,,24,145
51,Gene Shue\shuege01,PG,23,NYK,3,,49,8,17,.471,,,,8,17,.471,.471,6,7,.857,,,12,4,,,,5,22
52,Whitey Skoog\skoogwh01,SG,28,MNL,7,,241,36,92,.391,,,,36,92,.391,.391,19,21,.905,,,37,16,,,,30,91
53,Odie Spears\spearod01,SF,29,ROC,3,,90,12,45,.267,,,,12,45,.267,.267,11,16,.688,,,14,10,,,,14,35
54,Art Spoelstra\spoelar01,C,22,ROC,3,,28,7,14,.500,,,,7,14,.500,.500,1,1,1.000,,,9,0,,,,11,15
55,Jim Tucker\tuckeji01,PF,22,SYR,9,,59,8,27,.296,,,,8,27,.296,.296,8,9,.889,,,15,1,,,,13,24
56,Jack Turner\turneja01,SF,24,NYK,2,,16,2,6,.333,,,,2,6,.333,.333,1,3,.333,,,4,2,,,,1,5
57,Paul Walther\walthpa01,SG,27,FTW,10,,95,12,22,.545,,,,12,22,.545,.545,11,18,.611,,,20,8,,,,20,35
58,Bobby Wanzer*\wanzebo01,SG,33,ROC,3,,100,16,35,.457,,,,16,35,.457,.457,22,24,.917,,,21,8,,,,8,54
59,George Yardley*\yardlge01,SF,26,FTW,11,,420,57,143,.399,,,,57,143,.399,.399,60,79,.759,,,99,36,,,,37,174
60,Max Zaslofsky\zasloma01,SG,29,FTW,11,,129,18,44,.409,,,,18,44,.409,.409,16,20,.800,,,16,18,,,,20,52
