Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Don Ackerman\ackerdo01,PG,23,NYK,4,,20,1,3,.333,,,,1,3,.333,.333,0,0,,,,4,1,,,,7,2
2,Jim Baechtold\baechji01,SF,26,NYK,4,,106,12,29,.414,,,,12,29,.414,.414,11,13,.846,,,10,11,,,,19,35
3,Don Barksdale*\barksdo01,PF,30,BOS,6,,106,11,36,.306,,,,11,36,.306,.306,8,11,.727,,,27,7,,,,23,30
4,Leo Barnhorst\barnhle01,SF,29,FTW,4,,60,10,19,.526,,,,10,19,.526,.526,3,5,.600,,,5,6,,,,10,23
5,Ernie Barrett\barreer01,SG,24,BOS,6,,63,3,20,.150,,,,3,20,.150,.150,2,2,1.000,,,6,4,,,,14,8
6,Vince Boryla\borylvi01,SF,26,NYK,3,,66,8,14,.571,,,,8,14,.571,.571,11,13,.846,,,2,1,,,,12,27
7,Bob Brannum\brannbo01,PF,28,BOS,6,,136,11,38,.289,,,,11,38,.289,.289,6,11,.545,,,45,10,,,,29,28
8,Carl Braun\braunca01,SG,26,NYK,4,,125,18,52,.346,,,,18,52,.346,.346,35,40,.875,,,12,9,,,,22,71
9,Frankie Brian\brianfr01,SG,30,FTW,4,,106,15,36,.417,,,,15,36,.417,.417,11,16,.688,,,12,10,,,,7,41
10,Cal Christensen\chrisca01,SF,26,ROC,6,,137,10,28,.357,,,,10,28,.357,.357,12,22,.545,,,35,15,,,,16,32
11,Nathaniel Clifton*\cliftna01,PF,31,NYK,4,,125,8,27,.296,,,,8,27,.296,.296,9,17,.529,,,39,6,,,,15,25
12,Jack Coleman\colemja01,PF,29,ROC,6,,238,27,54,.500,,,,27,54,.500,.500,16,18,.889,,,74,12,,,,17,70
13,Chuck Cooper*\coopech01,SF,27,BOS,6,,108,8,16,.500,,,,8,16,.500,.500,8,11,.727,,,31,4,,,,21,24
14,Bob Cousy*\cousybo01,PG,25,BOS,6,,260,33,116,.284,,,,33,116,.284,.284,60,75,.800,,,32,38,,,,20,126
15,Bob Davies*\daviebo01,PG,34,ROC,6,,172,17,52,.327,,,,17,52,.327,.327,17,23,.739,,,12,14,,,,16,51
16,Bob Donham\donhabo01,SG,27,BOS,6,,98,7,15,.467,,,,7,15,.467,.467,6,19,.316,,,12,6,,,,32,20
17,Larry Foust\foustla01,C,25,FTW,4,,129,11,41,.268,,,,11,41,.268,.268,19,25,.760,,,38,7,,,,21,41
18,Bill Gabor\gaborbi01,SG,31,SYR,10,,196,24,83,.289,,,,24,83,.289,.289,28,40,.700,,,28,19,,,,36,76
19,Harry Gallatin*\gallaha01,PF,26,NYK,4,,151,16,35,.457,,,,16,35,.457,.457,22,31,.710,,,61,6,,,,12,54
20,Alex Hannum*\hannual01,PF,30,ROC,6,,107,12,29,.414,,,,12,29,.414,.414,15,24,.625,,,22,5,,,,28,39
21,Bob Harris\harribo01,SF,26,BOS,6,,150,16,25,.640,,,,16,25,.640,.640,16,23,.696,,,35,3,,,,25,48
22,Jim Holstein\holstji01,SF,23,MNL,13,,188,15,49,.306,,,,15,49,.306,.306,16,23,.696,,,35,11,,,,28,46
23,Mel Hutchins\hutchme01,PF,25,FTW,4,,162,15,46,.326,,,,15,46,.326,.326,12,17,.706,,,37,6,,,,18,42
24,Billy Kenville\kenvibi01,PG,23,SYR,13,,374,36,74,.486,,,,36,74,.486,.486,44,62,.710,,,48,25,,,,46,116
25,George King\kingge01,PG,25,SYR,10,,286,25,62,.403,,,,25,62,.403,.403,38,63,.603,,,22,21,,,,30,88
26,Bob Lavoy\lavoybo01,PF,27,SYR,13,,358,37,95,.389,,,,37,95,.389,.389,44,55,.800,,,85,20,,,,50,118
27,Earl Lloyd*\lloydea01,SF,25,SYR,10,,260,25,73,.342,,,,25,73,.342,.342,17,26,.654,,,57,20,,,,34,67
28,Clyde Lovellette*\lovelcl01,C,24,MNL,13,,265,54,120,.450,,,,54,120,.450,.450,28,58,.483,,,126,7,,,,37,136
29,Ed Macauley*\macaued01,C,25,BOS,5,,127,8,22,.364,,,,8,22,.364,.364,9,13,.692,,,21,21,,,,14,25
30,Slater Martin*\martisl01,PG,28,MNL,13,,533,37,112,.330,,,,37,112,.330,.330,52,70,.743,,,29,60,,,,52,126
31,Al Masino\masinal01,PG,25,SYR,13,,96,7,20,.350,,,,7,20,.350,.350,7,15,.467,,,6,7,,,,23,21
32,Alfred McGuire*\mcguial01,PG,25,NYK,4,,69,8,18,.444,,,,8,18,.444,.444,2,9,.222,,,4,7,,,,15,18
33,Dick McGuire*\mcguidi01,PG,28,NYK,4,,68,4,16,.250,,,,4,16,.250,.250,3,5,.600,,,4,5,,,,12,11
34,Jack McMahon\mcmahja01,PG,25,ROC,6,,197,27,69,.391,,,,27,69,.391,.391,14,25,.560,,,24,24,,,,15,68
35,Monk Meineke\meinemo01,PF,23,FTW,4,,87,6,23,.261,,,,6,23,.261,.261,7,11,.636,,,15,6,,,,11,19
36,George Mikan*\mikange01,C,29,MNL,13,,424,87,190,.458,,,,87,190,.458,.458,78,96,.813,,,171,25,,,,56,252
37,Vern Mikkelsen*\mikkeve01,PF,25,MNL,13,,375,51,111,.459,,,,51,111,.459,.459,31,36,.861,,,73,17,,,,52,133
38,Ken Murray\murrake01,SG,25,FTW,3,,15,6,10,.600,,,,6,10,.600,.600,2,2,1.000,,,0,0,,,,6,14
39,Jim Neal\nealji01,C,23,SYR,11,,100,13,35,.371,,,,13,35,.371,.371,5,13,.385,,,27,2,,,,14,31
40,Jack Nichols\nichoja01,PF,27,BOS,6,,211,35,72,.486,,,,35,72,.486,.486,30,38,.789,,,62,31,,,,24,100
41,Wally Osterkorn\osterwa01,PF,25,SYR,13,,542,45,122,.369,,,,45,122,.369,.369,50,90,.556,,,125,37,,,,40,140
42,Andy Phillip*\phillan01,PG,31,FTW,4,,136,13,38,.342,,,,13,38,.342,.342,9,12,.750,,,12,17,,,,9,35
43,Jim Pollard*\pollaji01,SF,31,MNL,13,,543,56,155,.361,,,,56,155,.361,.361,48,60,.800,,,110,41,,,,27,160
44,Arnie Risen*\risenar01,C,29,ROC,6,,200,28,67,.418,,,,28,67,.418,.418,33,44,.750,,,54,4,,,,25,89
