Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
40,Calvin Garrett\garreca01,SF,25,HOU,1,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0
41,George Gervin*\gervige01,SG,29,SAS,9,,373,103,228,.452,0,3,.000,103,225,.458,.452,59,71,.831,19,47,66,41,10,4,31,36,265
42,Mike Glenn\glennmi01,SG,26,ATL,2,,35,5,7,.714,0,0,,5,7,.714,.714,2,2,1.000,0,1,1,2,3,0,2,3,12
43,Mike Gminski\gminsmi01,C,22,NJN,1,,10,2,3,.667,0,0,,2,3,.667,.667,1,2,.500,0,2,2,0,0,0,0,2,5
44,Glen Gondrezick\gondrgl01,SF,26,DEN,3,,51,8,20,.400,0,1,.000,8,19,.421,.400,2,3,.667,3,5,8,9,2,1,0,8,18
45,Kevin Grevey\greveke01,SG,28,WSB,7,,159,23,56,.411,4,8,.500,19,48,.396,.446,16,19,.842,2,8,10,11,3,1,6,12,66
46,Bill Hanzlik\hanzlbi01,SF,24,SEA,8,,203,16,34,.471,0,1,.000,16,33,.485,.471,20,22,.909,10,22,32,20,6,5,13,26,52
47,Steve Hawes\hawesst01,PF,31,ATL,1,,12,2,5,.400,0,0,,2,5,.400,.400,3,4,.750,3,2,5,0,0,0,0,1,7
48,Elvin Hayes*\hayesel01,PF,36,HOU,3,,124,17,50,.340,0,0,,17,50,.340,.340,8,15,.533,7,23,30,3,2,10,6,12,42
49,Spencer Haywood*\haywosp01,PF,32,WSB,7,,231,57,115,.496,0,0,,57,115,.496,.496,26,35,.743,16,23,39,7,4,14,15,28,140
50,Gerald Henderson\hendege01,PG,26,BOS,12,,310,38,93,.409,0,2,.000,38,91,.418,.409,24,35,.686,12,13,25,48,14,2,25,30,100
51,Tom Henderson\hendeto01,SG,30,HOU,3,,68,5,16,.313,0,0,,5,16,.313,.313,4,4,1.000,5,3,8,9,0,0,4,5,14
52,Kenny Higgs\higgske01,PG,27,DEN,3,,54,8,21,.381,0,2,.000,8,19,.421,.381,7,12,.583,1,2,3,6,3,0,5,12,23
53,Brad Holland\hollabr01,SG,25,MIL,1,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,0,0,2
54,Lionel Hollins\hollili01,PG,28,PHI,8,,114,15,49,.306,0,1,.000,15,48,.313,.306,4,6,.667,1,8,9,25,9,1,13,11,34
55,Cedrick Hordges\hordgce01,PF,25,DEN,3,,45,8,19,.421,0,1,.000,8,18,.444,.421,3,4,.750,2,11,13,2,1,0,4,4,19
56,Dan Issel*\isselda01,C,33,DEN,3,,103,32,60,.533,0,0,,32,60,.533,.533,12,12,1.000,8,13,21,5,3,1,7,10,76
57,Clay Johnson\johnscl02,SG,25,LAL,7,,38,5,9,.556,0,0,,5,9,.556,.556,2,2,1.000,1,2,3,1,1,0,1,6,12
58,Dennis Johnson*\johnsde01,SG,27,PHO,7,,271,63,132,.477,0,3,.000,63,129,.488,.477,30,39,.769,13,18,31,32,15,4,25,28,156
59,Eddie Johnson\johnsed02,SG,26,ATL,2,,67,9,26,.346,0,0,,9,26,.346,.346,4,4,1.000,0,6,6,9,0,1,7,8,22
60,Frank Johnson\johnsfr01,PG,23,WSB,7,,280,40,104,.385,5,12,.417,35,92,.380,.409,24,28,.857,7,15,22,59,10,0,29,24,109
61,George Johnson\johnsge02,C,33,SAS,9,,175,4,8,.500,0,0,,4,8,.500,.500,3,5,.600,12,34,46,12,6,15,4,34,11
62,John Johnson\johnsjo01,SF,34,SEA,7,,159,15,38,.395,0,0,,15,38,.395,.395,8,11,.727,7,7,14,34,6,0,11,17,38
63,Magic Johnson*\johnsma02,SG,22,LAL,14,,562,83,157,.529,0,4,.000,83,153,.542,.529,77,93,.828,54,104,158,130,40,3,44,50,243
64,Marques Johnson\johnsma01,SF,25,MIL,6,,235,44,100,.440,1,4,.250,43,96,.448,.445,24,42,.571,23,21,44,20,6,2,12,25,113
65,Mickey Johnson\johnsmi01,PF,29,MIL,6,,206,43,75,.573,0,1,.000,43,74,.581,.573,33,39,.846,15,17,32,18,8,4,13,27,119
66,Bobby Jones\jonesbo01,PF,30,PHI,21,,589,94,174,.540,0,0,,94,174,.540,.540,68,81,.840,37,62,99,52,15,22,33,69,256
67,Caldwell Jones\jonesca01,C,31,PHI,21,,679,74,160,.463,0,0,,74,160,.463,.463,35,41,.854,52,137,189,19,11,40,29,77,183
68,Eddie Jordan\jordaed01,PG,27,LAL,3,,6,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,5,2,0,1,0,0
69,Rich Kelley\kelleri01,C,28,PHO,7,,191,27,54,.500,0,0,,27,54,.500,.500,14,20,.700,18,30,48,30,6,3,12,25,68
70,Greg Kelser\kelsegr01,SF,24,SEA,3,,6,0,2,.000,0,0,,0,2,.000,.000,4,4,1.000,1,2,3,1,0,0,2,2,4
71,Albert King\kingal01,SF,22,NJN,2,,58,18,33,.545,0,0,,18,33,.545,.545,4,5,.800,3,5,8,6,5,1,5,8,40
72,Joel Kramer\kramejo01,PF,26,PHO,4,,20,5,7,.714,0,0,,5,7,.714,.714,2,3,.667,2,3,5,1,1,0,1,2,12
73,John Lambert\lambejo01,PF,29,SAS,2,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,1,0,0,0,0,0
74,Mark Landsberger\landsma01,PF,26,LAL,9,,60,3,9,.333,0,0,,3,9,.333,.333,4,9,.444,11,11,22,2,0,0,4,12,10
75,Bob Lanier*\laniebo01,C,33,MIL,6,,212,41,80,.513,0,1,.000,41,79,.519,.513,14,25,.560,18,27,45,22,8,5,14,21,96
76,Allen Leavell\leaveal01,PG,24,HOU,3,,93,20,47,.426,0,1,.000,20,46,.435,.426,2,2,1.000,1,4,5,10,4,1,5,9,42
77,Alton Lister\listeal01,C,23,MIL,6,,112,14,24,.583,0,0,,14,24,.583,.583,5,7,.714,6,21,27,5,2,15,9,23,33
78,John Lucas\lucasjo01,PG,28,WSB,7,,74,14,26,.538,1,3,.333,13,23,.565,.558,2,3,.667,0,8,8,20,3,1,4,6,31
79,Rudy Macklin\macklru01,SF,23,ATL,2,,30,4,8,.500,0,1,.000,4,7,.571,.500,6,6,1.000,3,0,3,1,0,0,2,6,14
80,Kyle Macy\macyky01,PG,24,PHO,7,,243,38,89,.427,4,11,.364,34,78,.436,.449,15,16,.938,11,11,22,28,7,1,13,21,95
81,Rick Mahorn\mahorri01,PF,23,WSB,7,,242,32,73,.438,0,0,,32,73,.438,.438,10,14,.714,14,47,61,13,10,5,16,30,74
82,Moses Malone*\malonmo01,C,26,HOU,3,,136,29,67,.433,0,0,,29,67,.433,.433,14,15,.933,28,23,51,10,2,2,6,8,72
83,Wes Matthews\matthwe01,PG,22,ATL,2,,28,2,10,.200,0,0,,2,10,.200,.200,4,4,1.000,0,0,0,4,0,1,2,4,8
84,Cedric Maxwell\maxwece01,SF,26,BOS,12,,385,62,120,.517,0,0,,62,120,.517,.517,50,70,.714,37,50,87,26,18,11,24,40,174
85,Scott May\maysc01,SF,27,MIL,4,,50,4,20,.200,0,0,,4,20,.200,.200,9,14,.643,7,4,11,10,2,0,6,6,17
86,Bob McAdoo*\mcadobo01,C,30,LAL,14,,388,101,179,.564,0,0,,101,179,.564,.564,32,47,.681,21,74,95,22,10,21,35,43,234
87,Mike McGee\mcgeemi01,SF,22,LAL,4,,10,6,13,.462,0,1,.000,6,12,.500,.462,0,0,,3,0,3,0,0,0,1,1,12
88,Kevin McHale*\mchalke01,PF,24,BOS,12,,344,77,134,.575,0,0,,77,134,.575,.575,40,53,.755,41,44,85,11,5,27,16,44,194
89,Billy McKinney\mckinbi01,PG,26,DEN,3,,91,16,27,.593,0,1,.000,16,26,.615,.593,10,12,.833,2,4,6,10,3,0,5,9,42
90,Tom McMillen\mcmilto01,C,29,ATL,2,,47,8,13,.615,0,0,,8,13,.615,.615,4,6,.667,0,7,7,1,3,0,3,5,20
91,Mike Mitchell\mitchmi01,SF,26,SAS,9,,365,90,169,.533,0,0,,90,169,.533,.533,43,57,.754,28,45,73,7,5,1,24,22,223
92,Steve Mix\mixst01,SF,34,PHI,7,,50,12,22,.545,1,1,1.000,11,21,.524,.568,5,7,.714,4,7,11,6,0,0,4,5,30
93,Sidney Moncrief\moncrsi01,SG,24,MIL,6,,252,31,74,.419,0,1,.000,31,73,.425,.419,30,38,.789,15,15,30,24,9,2,12,22,92
94,Johnny Moore\moorejo01,PG,23,SAS,9,,292,39,82,.476,0,3,.000,39,79,.494,.476,16,27,.593,9,22,31,93,15,6,15,38,94
95,Calvin Murphy*\murphca01,PG,33,HOU,3,,57,5,22,.227,0,3,.000,5,19,.263,.227,7,8,.875,2,1,3,4,1,0,4,7,17
96,Larry Nance\nancela01,PF,22,PHO,7,,128,25,41,.610,0,0,,25,41,.610,.610,4,8,.500,13,19,32,7,10,11,12,15,54
97,Norm Nixon\nixonno01,PG,26,LAL,14,,549,121,253,.478,1,3,.333,120,250,.480,.480,43,57,.754,13,30,43,114,23,2,34,43,286
98,Mike O'Koren\okoremi01,SF,23,NJN,2,,44,3,11,.273,0,1,.000,3,10,.300,.273,1,2,.500,0,8,8,3,1,0,2,8,7
99,Mark Olberding\olberma01,PF,25,SAS,9,,328,53,120,.442,0,1,.000,53,119,.445,.442,26,31,.839,20,38,58,32,9,6,27,39,132
100,Robert Parish*\parisro01,C,28,BOS,12,,426,102,209,.488,0,0,,102,209,.488,.488,51,75,.680,43,92,135,18,5,48,39,47,255
101,Billy Paultz\paultbi01,C,33,HOU,3,,34,3,9,.333,0,0,,3,9,.333,.333,1,3,.333,2,2,4,1,0,2,1,4,7
102,Sam Pellom\pellosa01,PF,30,ATL,1,,4,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,0,1,0,0,0,0,0,2
103,Roger Phegley\pheglro01,SG,25,SAS,5,,6,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,0,0,0,3,1,0
104,Ed Rains\rainsed01,SF,25,SAS,5,,30,3,6,.500,0,0,,3,6,.500,.500,4,9,.444,3,5,8,1,1,0,1,5,10
105,Kurt Rambis\rambiku01,PF,23,LAL,14,,279,33,64,.516,0,0,,33,64,.516,.516,16,26,.615,32,54,86,11,8,12,17,47,82
106,James Ray\rayja01,PF,24,DEN,1,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,1,0,1,0
107,Robert Reid\reidro01,SF,26,HOU,3,,115,15,31,.484,0,0,,15,31,.484,.484,4,5,.800,9,17,26,9,5,2,0,10,34
108,Clint Richardson\richacl01,SG,25,PHI,21,,415,47,104,.452,0,0,,47,104,.452,.452,17,30,.567,29,40,69,40,13,5,21,48,111
109,Rick Robey\robeyri01,C,26,BOS,12,,122,21,40,.525,0,0,,21,40,.525,.525,13,17,.765,13,16,29,4,2,3,11,27,55
110,Truck Robinson\robintr01,PF,30,PHO,7,,213,45,80,.563,0,0,,45,80,.563,.563,3,10,.300,14,39,53,19,5,1,10,17,93
111,Tree Rollins\rollitr01,C,26,ATL,2,,65,2,6,.333,0,0,,2,6,.333,.333,3,4,.750,5,3,8,2,0,6,5,8,7
112,Dan Roundfield\roundda01,PF,28,ATL,2,,85,17,36,.472,0,0,,17,36,.472,.472,8,14,.571,6,16,22,2,2,4,6,8,42
113,Jeff Ruland\rulanje01,C,23,WSB,7,,237,38,79,.481,0,1,.000,38,78,.487,.481,43,56,.768,29,37,66,5,3,4,23,24,119
114,Alvin Scott\scottal01,SF,26,PHO,7,,127,14,32,.438,0,4,.000,14,28,.500,.438,4,8,.500,8,8,16,14,8,13,5,12,32
115,Lonnie Shelton\sheltlo01,PF,26,SEA,8,,266,40,85,.471,0,0,,40,85,.471,.471,22,32,.688,24,35,59,16,5,7,20,38,102
116,Ed Sherod\sheroed01,G,22,NJN,2,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,1,1,0,0,1,0
117,Jack Sikma\sikmaja01,C,26,SEA,8,,315,57,128,.445,0,0,,57,128,.445,.445,50,58,.862,21,76,97,24,9,8,16,34,164
118,Phil Smith\smithph01,SG,29,SEA,8,,92,12,30,.400,0,1,.000,12,29,.414,.400,1,3,.333,3,5,8,7,5,1,4,11,25
119,Robert Smith\smithro01,PG,26,MIL,6,,68,10,26,.385,2,7,.286,8,19,.421,.423,7,8,.875,1,6,7,12,1,0,1,8,29
120,Rory Sparrow\sparrro01,PG,23,ATL,2,,69,5,12,.417,0,1,.000,5,11,.455,.417,4,4,1.000,2,6,8,11,2,0,7,7,14
121,Larry Spriggs\sprigla01,SF,22,HOU,2,,9,3,4,.750,0,0,,3,4,.750,.750,0,1,.000,0,1,1,2,0,0,0,3,6
122,Carlos Terry\terryca01,SG,25,WSB,3,,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
123,David Thompson*\thompda01,SG,27,DEN,3,,66,15,33,.455,1,3,.333,14,30,.467,.470,4,7,.571,4,6,10,6,1,0,8,8,35
124,Ray Tolbert\tolbera01,PF,23,SEA,4,,31,3,5,.600,0,0,,3,5,.600,.600,4,8,.500,1,4,5,1,4,0,0,7,10
125,Andrew Toney\toneyan01,SG,24,PHI,21,,707,185,365,.507,5,15,.333,180,350,.514,.514,82,103,.796,20,31,51,102,18,2,67,86,457
126,Jan Van Breda Kolff\vanbrja01,SF,30,NJN,2,,16,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,3,3,0,2,1,1,0,0
127,Kiki Vandeweghe\vandeki01,PF,23,DEN,3,,109,25,43,.581,0,0,,25,43,.581,.581,18,18,1.000,4,14,18,9,2,4,6,7,68
128,Danny Vranes\vraneda01,SF,23,SEA,6,,29,1,5,.200,0,0,,1,5,.200,.200,1,2,.500,1,1,2,0,1,0,2,2,3
129,Wally Walker\walkewa01,SF,27,SEA,8,,157,19,45,.422,0,0,,19,45,.422,.422,1,4,.250,12,20,32,15,4,4,7,26,39
130,Jamaal Wilkes*\wilkeja01,SF,28,LAL,14,,535,121,241,.502,0,1,.000,121,240,.504,.502,38,49,.776,40,30,70,37,16,3,40,43,280
131,Buck Williams\willibu01,PF,21,NJN,2,,79,14,26,.538,0,0,,14,26,.538,.538,7,15,.467,11,10,21,3,1,2,4,7,35
132,Freeman Williams\willifr01,SG,25,ATL,1,,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
133,Gus Williams\willigu01,PG,28,SEA,8,,315,82,186,.441,2,6,.333,80,180,.444,.446,44,56,.786,12,14,26,65,13,5,18,13,210
134,Ray Williams\willira01,SG,27,NJN,2,,77,14,47,.298,2,5,.400,12,42,.286,.319,4,5,.800,8,4,12,14,4,0,6,10,34
135,Bill Willoughby\willobi01,SF,24,HOU,2,,17,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,2,4,6,1,0,0,1,1,4
136,Brian Winters\wintebr01,SG,29,MIL,6,,232,38,77,.494,5,10,.500,33,67,.493,.526,20,24,.833,4,11,15,28,8,1,22,23,101
137,Garry Witts\wittsga01,SF,22,WSB,4,,28,2,2,1.000,0,0,,2,2,1.000,1.000,1,2,.500,2,1,3,2,1,0,0,6,5
138,Rich Yonakor\yonakri01,PF,23,SAS,2,,4,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,1,1,0,0,1,2
