Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
91,Ervin Johnson\johnser02,C,31,MIL,3,2,92,6,13,.462,0,0,,6,13,.462,.462,1,2,.500,8,10,18,1,2,5,0,9,13
92,Larry Johnson\johnsla02,PF,29,NYK,20,20,683,87,204,.426,24,82,.293,63,122,.516,.485,31,46,.674,22,75,97,31,21,1,33,64,229
93,Adam Keefe\keefead01,PF,28,UTA,10,0,101,18,30,.600,0,0,,18,30,.600,.600,5,5,1.000,7,17,24,3,4,3,8,17,41
94,Steve Kerr\kerrst01,PG,33,SAS,11,0,97,8,30,.267,3,13,.231,5,17,.294,.317,5,6,.833,3,6,9,8,2,0,4,5,24
95,Jerome Kersey\kerseje01,SF,36,SAS,14,0,152,15,43,.349,1,4,.250,14,39,.359,.360,5,7,.714,10,20,30,4,6,1,6,19,36
96,Jason Kidd\kiddja01,PG,25,PHO,3,3,126,18,43,.419,4,16,.250,14,27,.519,.465,5,7,.714,1,6,7,31,5,1,9,12,45
97,Gerard King\kingge02,SF,26,SAS,8,0,14,2,4,.500,0,0,,2,4,.500,.500,0,0,,0,4,4,1,0,1,1,2,4
98,Joe Kleine\kleinjo01,C,37,PHO,1,0,5,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,0,1,1,0,1,2
99,Travis Knight\knightr01,C,24,LAL,3,0,10,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,0,5,5,1,0,0,3,7,3
100,Christian Laettner\laettch01,PF,29,DET,5,0,123,20,47,.426,0,0,,20,47,.426,.426,11,14,.786,6,8,14,11,4,1,3,14,51
101,Voshon Lenard\lenarvo01,SG,25,MIA,4,0,57,12,22,.545,9,14,.643,3,8,.375,.750,4,4,1.000,0,1,1,3,0,1,1,4,37
102,Randy Livingston\livinra01,PG,23,PHO,3,0,24,6,15,.400,0,1,.000,6,14,.429,.400,4,4,1.000,5,2,7,2,1,0,2,6,16
103,Grant Long\longgr01,PF,32,ATL,9,9,358,36,88,.409,1,4,.250,35,84,.417,.415,32,44,.727,28,46,74,8,18,4,23,27,105
104,Luc Longley\longllu01,C,30,PHO,3,2,51,2,12,.167,0,0,,2,12,.167,.167,0,0,,2,7,9,1,3,0,2,2,4
105,Tyronn Lue\luety01,PG,21,LAL,3,0,33,7,17,.412,0,2,.000,7,15,.467,.412,0,0,,0,2,2,6,2,0,4,4,14
106,George Lynch\lynchge01,SF,28,PHI,8,6,249,29,65,.446,2,6,.333,27,59,.458,.462,12,17,.706,28,25,53,16,18,2,13,30,72
107,Sam Mack\macksa01,SF,28,HOU,4,0,123,13,38,.342,10,26,.385,3,12,.250,.474,14,17,.824,1,8,9,7,4,0,5,11,50
108,Rick Mahorn\mahorri01,PF,40,PHI,5,0,29,2,6,.333,0,0,,2,6,.333,.333,1,2,.500,2,6,8,1,1,0,1,6,5
109,Dan Majerle\majerda01,SG,33,MIA,5,5,152,5,26,.192,5,22,.227,0,4,.000,.288,5,7,.714,3,26,29,6,5,2,3,15,20
110,Karl Malone*\malonka01,PF,35,UTA,11,11,451,86,206,.417,0,1,.000,86,205,.420,.417,68,86,.791,36,88,124,52,13,8,40,37,240
111,Danny Manning\mannida01,PF,32,PHO,3,1,79,14,24,.583,0,0,,14,24,.583,.583,10,13,.769,0,5,5,6,4,0,3,12,38
112,Jamal Mashburn\mashbja01,SF,26,MIA,5,5,152,19,49,.388,6,14,.429,13,35,.371,.449,6,9,.667,4,9,13,10,2,0,10,11,50
113,Vernon Maxwell\maxweve01,SG,33,SAC,5,0,129,19,60,.317,11,35,.314,8,25,.320,.408,7,10,.700,4,7,11,5,6,0,6,12,56
114,George McCloud\mccloge01,SF,31,PHO,3,0,80,13,30,.433,9,20,.450,4,10,.400,.583,7,10,.700,2,11,13,2,5,0,3,13,42
115,Derrick McKey\mckeyde01,SF,32,IND,13,0,245,15,40,.375,0,4,.000,15,36,.417,.375,17,26,.654,17,26,43,19,12,4,11,39,47
116,Aaron McKie\mckieaa01,SG,26,PHI,6,0,97,7,23,.304,0,1,.000,7,22,.318,.304,6,7,.857,4,11,15,11,4,0,1,17,20
117,Roshown McLeod\mcleoro01,SF,23,ATL,6,0,49,11,21,.524,0,0,,11,21,.524,.524,4,4,1.000,1,2,3,1,1,1,1,3,26
118,Reggie Miller*\millere01,SG,33,IND,13,13,481,79,199,.397,28,84,.333,51,115,.443,.467,77,86,.895,13,38,51,34,9,3,21,26,263
119,Sam Mitchell\mitchsa01,SF,35,MIN,4,1,131,15,40,.375,1,6,.167,14,34,.412,.388,9,12,.750,5,9,14,6,1,2,8,13,40
120,Cuttino Mobley\moblecu01,PG,23,HOU,4,4,94,7,15,.467,4,7,.571,3,8,.375,.600,10,11,.909,0,4,4,11,2,0,5,11,28
121,Nazr Mohammed\mohamna01,C,21,PHI,3,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
122,Eric Montross\montrer01,C,27,DET,5,0,70,3,6,.500,0,0,,3,6,.500,.500,1,2,.500,3,10,13,0,0,2,0,15,7
123,Chris Morris\morrich01,SF,33,PHO,1,0,10,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,2,.000,0,1,1,0,0,0,0,1,5
124,Alonzo Mourning*\mournal01,C,28,MIA,5,5,194,38,73,.521,0,0,,38,73,.521,.521,32,49,.653,7,34,41,4,8,14,12,19,108
125,Chris Mullin*\mullich01,SF,35,IND,13,13,283,41,100,.410,22,55,.400,19,45,.422,.520,20,23,.870,2,18,20,15,10,3,20,21,124
126,Dikembe Mutombo*\mutomdi01,C,32,ATL,9,9,380,40,71,.563,0,0,,40,71,.563,.563,33,47,.702,36,89,125,11,5,23,18,28,113
127,Rasho Nesterovic\nestera01,C,22,MIN,3,0,29,4,8,.500,0,0,,4,8,.500,.500,0,0,,4,3,7,3,0,0,1,4,8
128,Charles O'Bannon\obannch01,SG,23,DET,4,0,9,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,0,1,1,0,0,3,0,4
129,Jermaine O'Neal\onealje01,PF,20,POR,9,0,55,4,10,.400,0,0,,4,10,.400,.400,6,12,.500,8,9,17,1,0,3,2,11,14
130,Shaquille O'Neal*\onealsh01,C,26,LAL,8,8,315,79,155,.510,0,0,,79,155,.510,.510,55,118,.466,44,49,93,18,7,23,18,29,213
131,Hakeem Olajuwon*\olajuha01,C,36,HOU,4,4,123,23,54,.426,0,0,,23,54,.426,.426,7,8,.875,5,24,29,2,5,3,5,18,53
132,Greg Ostertag\ostergr01,C,25,UTA,11,11,261,13,35,.371,0,0,,13,35,.371,.371,18,28,.643,18,47,65,6,2,24,8,27,44
133,Bo Outlaw\outlabo01,PF,27,ORL,4,0,83,6,10,.600,0,0,,6,10,.600,.600,6,13,.462,3,12,15,2,1,8,6,9,18
134,Andrae Patterson\pattean01,PF,23,MIN,2,0,7,0,0,,0,0,,0,0,,,0,0,,1,3,4,2,0,0,1,1,0
135,Ruben Patterson\patteru01,SF,23,LAL,3,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,0,0
136,Anthony Peeler\peelean01,SG,29,MIN,4,4,125,11,35,.314,5,13,.385,6,22,.273,.386,0,0,,7,9,16,6,4,0,4,12,27
137,Will Perdue\perduwi01,C,33,SAS,12,0,86,6,11,.545,0,0,,6,11,.545,.545,1,2,.500,9,19,28,0,0,1,3,19,13
138,Sam Perkins\perkisa01,PF,37,IND,13,0,146,18,35,.514,11,24,.458,7,11,.636,.671,6,9,.667,2,23,25,6,0,3,7,13,53
139,Scottie Pippen*\pippesc01,SF,33,HOU,4,4,172,23,70,.329,6,22,.273,17,48,.354,.371,21,26,.808,20,27,47,22,7,3,13,12,73
140,Scot Pollard\pollasc01,C,23,SAC,5,0,74,6,9,.667,0,0,,6,9,.667,.667,3,5,.600,5,6,11,1,4,6,2,13,15
141,Terry Porter\portete01,PG,35,MIA,5,0,139,15,32,.469,3,12,.250,12,20,.600,.516,12,15,.800,3,16,19,15,3,0,8,8,45
142,Brent Price\pricebr01,PG,30,HOU,4,0,98,11,24,.458,5,14,.357,6,10,.600,.563,6,6,1.000,3,5,8,14,4,1,6,5,33
143,Theo Ratliff\ratlith01,PF,25,PHI,7,7,204,20,43,.465,0,0,,20,43,.465,.465,11,19,.579,23,28,51,6,5,18,7,19,51
144,Don Reid\reiddo01,PF,25,DET,4,0,21,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,2,4,1,0,0,0,2,4
145,J.R. Reid\reidjr01,PF,30,LAL,8,8,178,10,28,.357,0,0,,10,28,.357,.357,6,8,.750,9,33,42,3,4,5,2,33,26
146,Glen Rice\ricegl01,SF,31,LAL,7,7,307,45,101,.446,10,28,.357,35,73,.479,.495,28,29,.966,4,23,27,11,5,1,9,15,128
147,Isaiah Rider\rideris01,SG,27,POR,13,13,426,70,163,.429,11,26,.423,59,137,.431,.463,63,71,.887,17,33,50,31,11,0,33,30,214
148,Stanley Roberts\roberst01,C,28,HOU,3,0,20,0,6,.000,0,0,,0,6,.000,.000,1,2,.500,0,3,3,0,0,4,0,5,1
149,Clifford Robinson\robincl02,SF,32,PHO,3,3,117,19,40,.475,2,9,.222,17,31,.548,.500,7,11,.636,7,9,16,8,6,1,7,12,47
150,David Robinson*\robinda01,C,33,SAS,17,17,600,87,180,.483,0,0,,87,180,.483,.483,91,126,.722,36,132,168,43,28,40,40,61,265
151,Glenn Robinson\robingl01,SF,26,MIL,3,3,118,21,51,.412,4,8,.500,17,43,.395,.451,16,18,.889,4,21,25,5,3,2,10,5,62
152,James Robinson\robinja02,PG,28,MIN,4,0,10,1,4,.250,1,3,.333,0,1,.000,.375,0,0,,0,1,1,0,0,0,3,3,3
153,Sean Rooks\rooksse01,C,29,LAL,7,0,48,2,6,.333,0,0,,2,6,.333,.333,5,6,.833,1,1,2,3,0,1,1,13,9
154,Jalen Rose\roseja01,SF,26,IND,13,0,355,61,138,.442,8,23,.348,53,115,.461,.471,28,34,.824,11,20,31,32,13,5,25,39,158
155,Malik Rose\rosema01,PF,24,SAS,17,0,194,14,38,.368,0,0,,14,38,.368,.368,18,26,.692,17,22,39,3,7,4,10,52,46
156,Bryon Russell\russebr01,SF,28,UTA,11,11,387,49,115,.426,9,36,.250,40,79,.506,.465,26,36,.722,17,50,67,13,20,2,11,37,133
157,Arvydas Sabonis*\sabonar01,C,34,POR,13,13,392,45,113,.398,1,5,.200,44,108,.407,.403,39,43,.907,12,102,114,29,15,15,19,35,130
158,Danny Schayes\schayda01,C,39,ORL,1,0,8,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0
159,Malik Sealy\sealyma01,SF,28,MIN,4,0,70,8,23,.348,0,0,,8,23,.348,.348,4,5,.800,2,4,6,3,1,1,2,4,20
160,Jeffrey Sheppard\sheppje01,SG,24,ATL,4,0,12,0,3,.000,0,0,,0,3,.000,.000,0,0,,2,0,2,2,1,0,0,0,0
161,Joe Smith\smithjo02,C,23,MIN,4,4,120,11,37,.297,0,0,,11,37,.297,.297,8,11,.727,10,16,26,5,2,8,5,15,30
162,Steve Smith\smithst01,SG,29,ATL,9,9,356,54,153,.353,9,33,.273,45,120,.375,.382,39,43,.907,14,17,31,30,14,2,21,32,156
163,Rik Smits\smitsri01,C,32,IND,13,13,293,67,147,.456,0,0,,67,147,.456,.456,19,20,.950,16,49,65,9,6,15,25,51,153
164,Eric Snow\snower01,PG,25,PHI,8,8,306,37,88,.420,3,13,.231,34,75,.453,.438,22,27,.815,3,30,33,57,8,1,25,26,99
165,Latrell Sprewell\sprewla01,SF,28,NYK,20,8,743,145,346,.419,4,25,.160,141,321,.439,.425,113,133,.850,24,72,96,43,19,6,58,40,407
166,Jerry Stackhouse\stackje01,SG,24,DET,5,0,124,18,46,.391,2,8,.250,16,38,.421,.413,12,14,.857,3,5,8,6,2,1,10,11,50
167,John Stockton*\stockjo01,PG,36,UTA,11,11,352,42,105,.400,4,12,.333,38,93,.409,.419,34,46,.739,11,25,36,92,18,1,31,32,122
168,Peja Stojakovic\stojape01,SF,21,SAC,5,0,108,9,26,.346,3,14,.214,6,12,.500,.404,3,3,1.000,12,7,19,2,3,0,6,7,24
169,Damon Stoudamire\stoudda01,PG,25,POR,13,13,403,49,129,.380,10,22,.455,39,107,.364,.419,24,34,.706,7,34,41,73,8,1,38,31,132
170,Mark Strickland\stricma01,PF,28,MIA,2,0,8,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,1,2,3,0,1,0,1,0,4
171,Derek Strong\stronde01,PF,30,ORL,1,0,16,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,0,0,0,1,0,1,2,4
172,Kurt Thomas\thomaku01,PF,26,NYK,20,12,419,45,118,.381,0,0,,45,118,.381,.381,16,23,.696,38,72,110,7,15,12,19,76,106
173,Tim Thomas\thomati01,SF,21,MIL,3,3,60,8,18,.444,0,2,.000,8,16,.500,.444,7,12,.583,4,8,12,1,1,1,5,11,23
174,Robert Traylor\traylro01,C,21,MIL,3,1,45,7,9,.778,0,0,,7,9,.778,.778,2,4,.500,6,6,12,2,2,4,4,15,16
175,Jacque Vaughn\vaughja01,PG,23,UTA,2,0,6,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,,0,0,0,2,0,0,0,2,3
