Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
26,Carlos Boozer\boozeca01,PF,25,UTA,17,17,654,162,302,.536,0,0,,162,302,.536,.536,76,103,.738,54,153,207,50,17,5,51,52,400
27,Chris Bosh\boshch01,C,22,TOR,6,6,222,36,91,.396,1,5,.200,35,86,.407,.401,32,38,.842,7,47,54,15,5,11,12,19,105
28,Bruce Bowen\bowenbr01,SF,35,SAS,20,20,689,47,119,.395,33,74,.446,14,45,.311,.534,3,6,.500,12,69,81,26,28,4,14,54,130
29,Ronnie Brewer\brewero02,SG,21,UTA,8,0,41,6,10,.600,0,0,,6,10,.600,.600,7,13,.538,2,4,6,2,1,0,2,3,19
30,Dee Brown\brownde03,PG,22,UTA,8,0,52,6,17,.353,0,6,.000,6,11,.545,.353,1,4,.250,1,2,3,9,0,0,4,1,13
31,Kwame Brown\brownkw01,C,24,LAL,5,5,133,19,36,.528,0,0,,19,36,.528,.528,5,9,.556,13,15,28,1,1,4,9,16,43
32,P.J. Brown\brownpj01,PF,37,CHI,10,10,228,33,67,.493,0,0,,33,67,.493,.493,17,23,.739,17,30,47,12,8,2,8,29,83
33,Shannon Brown\brownsh01,SG,21,CLE,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
34,Kobe Bryant\bryanko01,SG,28,LAL,5,5,215,60,130,.462,10,28,.357,50,102,.490,.500,34,37,.919,1,25,26,22,5,2,22,10,164
35,Greg Buckner\buckngr01,SG,30,DAL,6,0,44,0,7,.000,0,4,.000,0,3,.000,.000,1,2,.500,2,4,6,2,2,1,2,7,1
36,Pat Burke\burkepa01,C,33,PHO,3,0,7,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,0,0,1,0,3,2
37,Andrew Bynum\bynuman01,C,19,LAL,5,0,55,8,15,.533,0,0,,8,15,.533,.533,4,10,.400,8,15,23,0,0,2,2,7,20
38,Jose Calderon\caldejo01,PG,25,TOR,6,1,146,35,69,.507,3,12,.250,32,57,.561,.529,5,6,.833,2,8,10,32,5,0,15,12,78
39,Marcus Camby\cambyma01,C,32,DEN,5,5,184,17,45,.378,0,0,,17,45,.378,.378,4,6,.667,12,62,74,10,4,16,10,14,38
40,Anthony Carter\cartean01,PG,31,DEN,1,0,14,4,4,1.000,0,0,,4,4,1.000,1.000,0,1,.000,0,1,1,2,0,0,1,2,8
41,Vince Carter\cartevi01,SG,30,NJN,12,12,487,93,235,.396,21,54,.389,72,181,.398,.440,61,88,.693,17,65,82,64,11,7,38,35,268
42,Jarron Collins\collija03,C,28,UTA,13,0,110,3,9,.333,0,0,,3,9,.333,.333,9,17,.529,8,12,20,5,4,0,1,21,15
43,Jason Collins\collija04,PF,28,NJN,12,12,329,12,21,.571,0,0,,12,21,.571,.571,4,11,.364,16,24,40,2,7,3,16,45,28
44,Brian Cook\cookbr01,PF,26,LAL,5,0,51,6,18,.333,3,7,.429,3,11,.273,.417,3,3,1.000,2,4,6,0,0,1,2,13,18
45,Austin Croshere\croshau01,PF,31,DAL,3,0,34,4,12,.333,3,4,.750,1,8,.125,.458,4,4,1.000,3,3,6,0,0,0,2,5,15
46,Erick Dampier\dampier01,C,31,DAL,5,2,38,2,3,.667,0,0,,2,3,.667,.667,1,2,.500,9,8,17,1,0,0,4,9,5
47,Antonio Daniels\daniean01,SG,31,WAS,4,4,176,17,38,.447,1,5,.200,16,33,.485,.461,18,21,.857,2,16,18,47,5,1,7,4,53
48,Baron Davis\davisba01,PG,27,GSW,11,11,445,98,191,.513,25,67,.373,73,124,.589,.579,57,74,.770,11,39,50,72,32,7,32,46,278
49,Dale Davis\davisda01,C,37,DET,8,0,51,3,8,.375,0,0,,3,8,.375,.375,2,4,.500,5,7,12,1,2,2,2,14,8
50,Carlos Delfino\delfica01,SG,24,DET,16,0,135,15,37,.405,3,16,.188,12,21,.571,.446,4,6,.667,6,15,21,8,5,1,7,13,37
51,Luol Deng\denglu01,SF,21,CHI,10,10,410,88,168,.524,0,1,.000,88,167,.527,.524,46,57,.807,30,57,87,24,10,7,23,22,222
52,Boris Diaw\diawbo01,PF,24,PHO,10,0,235,28,59,.475,0,6,.000,28,53,.528,.475,10,15,.667,13,19,32,30,7,2,17,18,66
53,Yakhouba Diawara\diawaya01,SG,24,DEN,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
54,DeSagana Diop\diopde01,C,25,DAL,6,3,140,9,15,.600,0,0,,9,15,.600,.600,3,7,.429,16,25,41,2,3,10,4,21,21
55,Juan Dixon\dixonju01,SG,28,TOR,6,0,63,8,21,.381,2,8,.250,6,13,.462,.429,0,0,,0,4,4,3,7,0,10,6,18
56,Michael Doleac\doleami01,C,29,MIA,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
57,Keyon Dooling\doolike01,SG,26,ORL,4,0,65,12,25,.480,1,3,.333,11,22,.500,.500,4,6,.667,1,6,7,5,2,1,2,7,29
58,Chris Duhon\duhonch01,PG,24,CHI,9,0,172,9,31,.290,6,19,.316,3,12,.250,.387,8,10,.800,3,13,16,21,3,1,7,12,32
59,Tim Duncan\duncati01,C,30,SAS,20,20,736,174,334,.521,0,0,,174,334,.521,.521,96,149,.644,73,156,229,65,13,62,59,59,444
60,Monta Ellis\ellismo01,SG,21,GSW,11,6,238,32,82,.390,1,9,.111,31,73,.425,.396,23,28,.821,8,17,25,10,10,2,20,23,88
61,Francisco Elson\elsonfr01,C,30,SAS,20,8,230,26,44,.591,0,1,.000,26,43,.605,.591,14,20,.700,22,40,62,2,8,6,19,41,66
62,Maurice Evans\evansma01,SG,28,LAL,5,0,82,10,26,.385,5,13,.385,5,13,.385,.481,0,0,,3,5,8,3,2,0,0,4,25
63,Jordan Farmar\farmajo01,PG,20,LAL,5,5,114,12,28,.429,2,10,.200,10,18,.556,.464,6,7,.857,1,13,14,8,6,1,5,9,32
64,Michael Finley\finlemi01,SF,33,SAS,20,20,538,73,178,.410,44,105,.419,29,73,.397,.534,35,39,.897,8,50,58,22,11,4,13,28,225
65,Derek Fisher\fishede01,SG,32,UTA,16,14,445,49,121,.405,12,32,.375,37,89,.416,.455,42,45,.933,4,21,25,42,16,2,19,51,152
66,T.J. Ford\fordtj01,PG,23,TOR,6,5,136,37,76,.487,5,10,.500,32,66,.485,.520,17,21,.810,5,5,10,24,7,2,14,7,96
67,Adonal Foyle\foylead01,C,31,GSW,3,0,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,0,0,2
68,Devean George\georgde01,SF,29,DAL,6,1,109,5,25,.200,3,12,.250,2,13,.154,.260,8,10,.800,4,14,18,4,6,2,7,12,21
69,Daniel Gibson\gibsoda01,PG,20,CLE,20,2,402,50,116,.431,27,66,.409,23,50,.460,.547,38,43,.884,9,23,32,21,12,4,9,34,165
70,Manu Ginobili\ginobma01,SG,29,SAS,20,0,602,99,247,.401,38,99,.384,61,148,.412,.478,97,116,.836,16,93,109,74,33,4,42,61,333
71,Gordan Giricek\giricgo01,SG,29,UTA,17,3,307,38,91,.418,14,26,.538,24,65,.369,.495,14,16,.875,4,24,28,17,3,2,22,37,104
72,Drew Gooden\goodedr01,PF,25,CLE,20,20,605,99,201,.493,0,2,.000,99,199,.497,.493,30,39,.769,49,111,160,20,10,9,27,62,228
73,Ben Gordon\gordobe01,SG,23,CHI,10,10,395,61,147,.415,24,55,.436,37,92,.402,.497,58,63,.921,9,29,38,38,9,1,34,34,204
74,Joey Graham\grahajo01,SF,24,TOR,6,3,109,6,21,.286,0,1,.000,6,20,.300,.286,4,5,.800,1,19,20,2,4,0,6,12,16
75,Adrian Griffin\griffad01,SF,32,CHI,4,0,9,0,6,.000,0,0,,0,6,.000,.000,0,0,,1,0,1,0,1,0,0,1,0
76,Richard Hamilton\hamilri01,SG,28,DET,16,16,638,108,252,.429,8,20,.400,100,232,.431,.444,77,89,.865,32,37,69,60,14,2,31,60,301
77,Matt Harpring\harprma01,SF,30,UTA,17,0,433,62,136,.456,0,4,.000,62,132,.470,.456,34,47,.723,33,49,82,23,7,3,22,41,158
78,Al Harrington\harrial01,PF,26,GSW,11,5,262,39,98,.398,15,38,.395,24,60,.400,.474,19,30,.633,17,34,51,6,5,7,10,40,112
79,Devin Harris\harride01,PG,23,DAL,6,6,163,31,63,.492,3,10,.300,28,53,.528,.516,14,19,.737,1,11,12,30,6,1,9,23,79
80,Udonis Haslem\hasleud01,PF,26,MIA,4,4,103,12,25,.480,0,0,,12,25,.480,.480,6,8,.750,4,17,21,4,1,2,2,14,30
81,Chuck Hayes\hayesch01,PF,23,HOU,7,7,197,12,17,.706,0,1,.000,12,16,.750,.706,2,5,.400,14,31,45,3,9,3,7,22,26
82,Jarvis Hayes\hayesja01,SF,25,WAS,4,4,139,15,46,.326,7,19,.368,8,27,.296,.402,6,7,.857,4,10,14,4,2,1,0,12,43
83,Brendan Haywood\haywobr01,C,27,WAS,3,0,34,5,7,.714,0,0,,5,7,.714,.714,3,4,.750,3,2,5,1,1,0,1,7,13
84,Luther Head\headlu01,SG,24,HOU,7,0,141,11,36,.306,6,23,.261,5,13,.385,.389,4,8,.500,2,17,19,8,3,2,7,16,32
85,Nene Hilario\hilarne01,C,24,DEN,5,5,179,31,53,.585,0,0,,31,53,.585,.585,14,18,.778,22,17,39,12,3,3,13,21,76
86,Grant Hill\hillgr01,SG,34,ORL,4,4,143,19,38,.500,0,0,,19,38,.500,.500,22,33,.667,2,20,22,15,2,1,10,8,60
87,Kirk Hinrich\hinriki01,PG,26,CHI,10,10,362,44,117,.376,13,43,.302,31,74,.419,.432,20,26,.769,4,38,42,75,9,3,23,37,121
88,Robert Horry\horryro01,PF,36,SAS,18,0,361,25,60,.417,13,37,.351,12,23,.522,.525,14,17,.824,16,54,70,29,11,24,14,30,77
89,Eddie House\houseed01,SG,28,NJN,4,0,18,2,8,.250,1,6,.167,1,2,.500,.313,0,0,,0,2,2,1,1,0,2,2,5
90,Dwight Howard\howardw01,C,21,ORL,4,4,167,23,42,.548,0,0,,23,42,.548,.548,15,33,.455,16,43,59,7,2,4,17,13,61
91,Josh Howard\howarjo01,SF,26,DAL,6,6,248,51,99,.515,7,18,.389,44,81,.543,.551,19,27,.704,15,44,59,17,13,5,12,22,128
92,Juwan Howard\howarju01,PF,33,HOU,7,0,157,14,35,.400,0,0,,14,35,.400,.400,7,11,.636,10,21,31,7,5,0,4,10,35
93,Larry Hughes\hughela01,SG,28,CLE,18,18,639,69,199,.347,19,54,.352,50,145,.345,.394,47,63,.746,9,62,71,44,25,8,42,35,204
94,Kris Humphries\humphkr01,PF,21,TOR,6,0,69,3,9,.333,0,0,,3,9,.333,.333,3,8,.375,7,10,17,1,1,2,3,11,9
95,Lindsey Hunter\hunteli01,PG,36,DET,13,0,133,7,31,.226,4,18,.222,3,13,.231,.290,5,5,1.000,2,8,10,16,6,1,10,22,23
96,Zydrunas Ilgauskas\ilgauzy01,C,31,CLE,20,20,649,97,197,.492,0,0,,97,197,.492,.492,57,68,.838,66,127,193,17,9,16,32,60,251
97,Allen Iverson*\iversal01,SG,31,DEN,5,5,223,42,114,.368,5,17,.294,37,97,.381,.390,25,31,.806,0,3,3,29,7,0,15,11,114
98,Luke Jackson\jackslu02,SF,25,TOR,3,0,11,0,0,,0,0,,0,0,,,6,6,1.000,1,4,5,1,1,0,1,3,6
99,Stephen Jackson\jacksst02,SF,28,GSW,11,11,454,61,161,.379,26,72,.361,35,89,.393,.460,71,87,.816,6,34,40,40,22,8,41,39,219
100,LeBron James\jamesle01,SF,22,CLE,20,20,893,166,399,.416,21,75,.280,145,324,.448,.442,148,196,.755,26,135,161,159,34,10,66,40,501
101,Antawn Jamison\jamisan01,PF,30,WAS,4,4,173,49,103,.476,9,26,.346,40,77,.519,.519,21,28,.750,13,26,39,5,2,4,7,13,128
102,Sarunas Jasikevicius\jasiksa01,PG,30,GSW,4,0,6,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,0,0,0,2,0,0,0,1,1
103,Richard Jefferson\jefferi01,SF,26,NJN,12,12,489,81,168,.482,13,40,.325,68,128,.531,.521,61,66,.924,4,63,67,27,9,5,27,24,236
104,Damon Jones\jonesda01,PG,30,CLE,11,0,139,8,26,.308,7,22,.318,1,4,.250,.442,3,3,1.000,1,8,9,11,0,0,0,10,26
105,Eddie Jones\jonesed02,SG,35,MIA,3,2,66,2,9,.222,1,6,.167,1,3,.333,.278,5,6,.833,1,5,6,5,1,1,1,7,10
106,James Jones\jonesja02,SF,26,PHO,11,6,171,19,36,.528,8,18,.444,11,18,.611,.639,9,11,.818,3,12,15,3,2,2,4,11,55
107,Jason Kapono\kaponja01,SF,25,MIA,4,1,77,8,17,.471,2,4,.500,6,13,.462,.529,2,2,1.000,0,5,5,2,2,0,1,9,20
108,Jason Kidd\kiddja01,PG,33,NJN,12,12,484,64,148,.432,34,81,.420,30,67,.448,.547,13,25,.520,23,108,131,131,22,5,41,31,175
109,Andrei Kirilenko\kirilan01,SF,25,UTA,17,17,527,55,123,.447,3,9,.333,52,114,.456,.459,51,65,.785,28,61,89,44,15,40,35,52,164
110,Linas Kleiza\kleizli01,PF,22,DEN,5,0,66,3,13,.231,1,6,.167,2,7,.286,.269,1,2,.500,0,8,8,2,0,0,0,6,8
111,John Lucas III\lucasjo02,PG,24,HOU,2,0,8,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,2,0,0
112,Shawn Marion\mariosh01,SF,28,PHO,11,11,455,76,152,.500,12,34,.353,64,118,.542,.539,22,33,.667,27,87,114,13,16,19,12,27,186
113,Donyell Marshall\marshdo01,PF,33,CLE,19,0,204,23,69,.333,14,45,.311,9,24,.375,.435,7,11,.636,12,29,41,5,3,4,5,30,67
114,Darrick Martin\martida01,PG,35,TOR,2,0,8,0,2,.000,0,2,.000,0,0,,.000,2,2,1.000,0,1,1,2,0,0,0,0,2
115,Roger Mason\masonro01,SG,26,WAS,4,0,56,7,16,.438,5,10,.500,2,6,.333,.594,5,6,.833,0,2,2,1,1,0,3,10,24
116,Jason Maxiell\maxieja01,C,23,DET,14,0,146,22,33,.667,0,1,.000,22,32,.688,.667,12,23,.522,11,22,33,2,4,9,7,21,56
117,Antonio McDyess\mcdyean01,PF,32,DET,16,0,354,37,106,.349,0,2,.000,37,104,.356,.349,19,26,.731,41,72,113,18,11,15,17,55,93
118,Tracy McGrady\mcgratr01,SG,27,HOU,7,7,280,63,160,.394,9,36,.250,54,124,.435,.422,42,57,.737,5,36,41,51,5,6,21,12,177
119,C.J. Miles\milescj01,SG,19,UTA,1,0,3,0,0,,0,0,,0,0,,,1,2,.500,0,0,0,0,0,0,0,0,1
120,Darko Milicic\milicda01,PF,21,ORL,4,0,115,20,34,.588,0,0,,20,34,.588,.588,9,17,.529,10,8,18,4,1,4,2,9,49
121,Paul Millsap\millspa01,PF,21,UTA,17,0,263,42,80,.525,0,1,.000,42,79,.532,.525,16,24,.667,38,37,75,8,11,9,13,39,100
122,Yao Ming*\mingya01,C,26,HOU,7,7,260,55,125,.440,0,0,,55,125,.440,.440,66,75,.880,23,49,72,6,1,5,33,27,176
123,Nazr Mohammed\mohamna01,C,29,DET,2,0,6,1,2,.500,0,0,,1,2,.500,.500,3,3,1.000,1,2,3,0,0,0,0,1,5
124,Mikki Moore\mooremi01,C,31,NJN,12,12,399,56,100,.560,0,0,,56,100,.560,.560,23,29,.793,23,44,67,14,10,7,20,47,135
125,Alonzo Mourning*\mournal01,C,36,MIA,4,0,55,10,11,.909,0,0,,10,11,.909,.909,5,13,.385,1,7,8,1,0,3,1,6,25
126,Ronald Murray\murraro01,SG,27,DET,12,0,136,11,31,.355,0,2,.000,11,29,.379,.355,8,11,.727,2,7,9,14,4,1,8,12,30
127,Dikembe Mutombo*\mutomdi01,C,40,HOU,7,0,40,3,3,1.000,0,0,,3,3,1.000,1.000,3,3,1.000,5,6,11,1,0,3,0,5,9
128,Bostjan Nachbar\nachbbo01,SF,26,NJN,12,0,281,40,95,.421,18,48,.375,22,47,.468,.516,21,22,.955,5,30,35,18,7,1,18,30,119
129,Eduardo Najera\najered01,PF,30,DEN,5,0,96,4,17,.235,0,3,.000,4,14,.286,.235,1,2,.500,11,17,28,2,2,1,2,10,9
130,Steve Nash\nashst01,PG,32,PHO,11,11,413,74,160,.463,19,39,.487,55,121,.455,.522,41,46,.891,4,31,35,146,4,1,48,21,208
131,Jameer Nelson\nelsoja01,PG,24,ORL,4,4,129,21,50,.420,5,14,.357,16,36,.444,.470,10,11,.909,4,8,12,13,3,0,9,19,57
132,Rasho Nesterovic\nestera01,C,30,TOR,5,4,71,7,15,.467,0,0,,7,15,.467,.467,3,3,1.000,10,13,23,3,0,2,4,4,17
133,Ira Newble\newblir01,SF,32,CLE,6,0,10,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,1,1,1,0,0,0,3,0
134,Andres Nocioni\nocioan01,PF,27,CHI,10,0,197,31,86,.360,13,39,.333,18,47,.383,.436,13,18,.722,3,32,35,8,2,5,13,25,88
135,Dirk Nowitzki\nowitdi01,PF,28,DAL,6,6,239,36,94,.383,4,19,.211,32,75,.427,.404,42,50,.840,25,43,68,14,11,8,14,20,118
136,Shaquille O'Neal*\onealsh01,C,34,MIA,4,4,121,33,59,.559,0,0,,33,59,.559,.559,9,27,.333,16,18,34,5,1,6,14,15,75
137,Fabricio Oberto\obertfa01,PF,31,SAS,20,12,415,50,80,.625,0,1,.000,50,79,.633,.625,12,21,.571,41,57,98,14,6,4,10,54,112
138,Lamar Odom\odomla01,PF,27,LAL,5,5,192,41,85,.482,3,11,.273,38,74,.514,.500,12,24,.500,20,45,65,11,2,6,10,17,97
139,Mehmet Okur\okurme01,C,27,UTA,17,17,585,71,183,.388,25,79,.316,46,104,.442,.456,33,42,.786,37,95,132,30,24,16,24,65,200
140,Anthony Parker\parkean01,SG,31,TOR,6,6,240,26,62,.419,8,20,.400,18,42,.429,.484,31,39,.795,3,29,32,6,9,2,7,18,91
141,Smush Parker\parkesm01,PG,25,LAL,5,0,59,2,13,.154,1,6,.167,1,7,.143,.192,4,4,1.000,4,3,7,3,3,1,3,8,9
142,Tony Parker\parketo01,PG,24,SAS,20,20,751,168,350,.480,7,21,.333,161,329,.489,.490,72,106,.679,14,53,67,115,22,0,66,34,415
143,Sasha Pavlovic\pavloal01,SG,23,CLE,20,20,616,72,189,.381,20,58,.345,52,131,.397,.434,19,36,.528,13,38,51,32,19,5,36,64,183
144,Gary Payton*\paytoga01,PG,38,MIA,2,0,32,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,4,4,3,0,0,4,3,0
145,Morris Peterson\petermo01,SF,29,TOR,6,2,183,15,29,.517,6,12,.500,9,17,.529,.621,5,6,.833,5,22,27,2,2,2,6,20,41
146,Eric Piatkowski\piatker01,SG,36,PHO,1,0,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2
147,Mickael Pietrus\pietrmi01,SF,24,GSW,11,0,209,17,49,.347,7,27,.259,10,22,.455,.418,25,36,.694,13,29,42,6,5,9,7,32,66
148,Scot Pollard\pollasc01,C,31,CLE,3,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
149,James Posey\poseyja01,SF,30,MIA,4,1,139,10,26,.385,6,19,.316,4,7,.571,.500,5,5,1.000,1,30,31,6,8,5,5,18,31
150,Josh Powell\poweljo01,PF,24,GSW,4,0,6,0,0,,0,0,,0,0,,,1,2,.500,1,0,1,0,0,1,0,0,1
151,Tayshaun Prince\princta01,SF,26,DET,16,16,665,83,200,.415,18,44,.409,65,156,.417,.460,41,54,.759,27,76,103,60,15,5,30,30,225
152,J.J. Redick\redicjj01,PG,22,ORL,1,0,11,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,,0,0,0,2,0,0,1,2,3
153,Jason Richardson\richaja01,SG,26,GSW,11,11,428,81,170,.476,29,82,.354,52,88,.591,.562,19,27,.704,24,50,74,22,14,5,24,38,210
154,Bernard Robinson\robinbe01,SF,26,NJN,1,0,6,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,2,1,0,1,2,0
155,Clifford Robinson\robincl02,C,40,NJN,4,0,20,1,6,.167,1,2,.500,0,4,.000,.250,0,0,,0,0,0,0,1,0,1,1,3
156,Jalen Rose\roseja01,SF,34,PHO,1,0,9,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,0,1,1,2,0,0,0,2,2
157,Michael Ruffin\ruffimi01,PF,30,WAS,4,0,28,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,5,4,9,0,3,0,0,2,2
158,Thabo Sefolosha\sefolth01,SG,22,CHI,9,0,99,10,26,.385,3,8,.375,7,18,.389,.442,7,12,.583,4,13,17,7,2,0,7,11,30
159,J.R. Smith\smithjr01,SG,21,DEN,4,0,47,6,22,.273,0,12,.000,6,10,.600,.273,6,6,1.000,1,8,9,2,4,1,3,6,18
160,Eric Snow\snower01,PG,33,CLE,19,0,244,12,38,.316,0,3,.000,12,35,.343,.316,8,14,.571,7,21,28,29,11,2,8,22,32
161,Kirk Snyder\snydeki01,SF,23,HOU,3,0,9,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,0,1,1,0,0,0,1,0,2
162,Darius Songaila\songada01,PF,28,WAS,4,0,90,20,41,.488,0,2,.000,20,39,.513,.488,3,3,1.000,5,8,13,4,3,0,4,17,43
163,Vassilis Spanoulis\spanova01,SG,24,HOU,1,0,3,1,2,.500,0,0,,1,2,.500,.500,2,2,1.000,0,1,1,1,0,0,0,0,4
164,Jerry Stackhouse\stackje01,SF,32,DAL,6,0,169,23,66,.348,11,31,.355,12,35,.343,.432,29,33,.879,5,17,22,15,4,1,18,9,86
165,DeShawn Stevenson\stevede01,SG,25,WAS,4,4,122,9,46,.196,3,19,.158,6,27,.222,.228,3,7,.429,2,8,10,7,2,3,3,4,24
166,Amar'e Stoudemire\stoudam01,C,24,PHO,10,10,343,91,174,.523,1,3,.333,90,171,.526,.526,70,91,.769,30,91,121,6,13,19,19,39,253
167,Mike Sweetney\sweetmi01,C,24,CHI,1,0,3,1,2,.500,0,0,,1,2,.500,.500,0,2,.000,0,0,0,0,0,0,0,1,2
168,Donell Taylor\taylodo01,SG,24,WAS,2,0,17,1,6,.167,0,0,,1,6,.167,.167,1,1,1.000,0,3,3,4,0,0,2,2,3
169,Jason Terry\terryja01,SG,29,DAL,6,6,229,39,92,.424,9,32,.281,30,60,.500,.473,15,18,.833,3,11,14,22,5,2,17,12,102
170,Etan Thomas\thomaet01,C,28,WAS,4,4,84,7,17,.412,0,0,,7,17,.412,.412,6,9,.667,2,20,22,1,2,3,6,9,20
171,Kurt Thomas\thomaku01,C,34,PHO,11,5,212,34,65,.523,0,0,,34,65,.523,.523,15,17,.882,11,43,54,12,6,9,9,25,83
172,Tyrus Thomas\thomaty01,PF,20,CHI,10,0,122,16,41,.390,0,0,,16,41,.390,.390,19,30,.633,12,22,34,6,10,5,15,23,51
173,Jake Tsakalidis\tsakaja01,C,27,HOU,1,0,3,0,0,,0,0,,0,0,,,2,2,1.000,1,3,4,0,0,0,0,0,2
174,Ronny Turiaf\turiaro01,C,24,LAL,4,0,48,5,14,.357,0,0,,5,14,.357,.357,7,10,.700,6,6,12,1,2,1,1,8,17
