Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Steven Adams\adamsst01,C,20,OKC,18,0,331,31,45,.689,0,0,,31,45,.689,.689,8,23,.348,22,52,74,4,1,24,10,48,70
2,LaMarcus Aldridge\aldrila01,PF,28,POR,11,11,441,113,250,.452,2,3,.667,111,247,.449,.456,60,75,.800,30,87,117,16,7,18,19,40,288
3,Lavoy Allen\allenla01,PF,24,IND,4,0,15,2,4,.500,0,0,,2,4,.500,.500,0,0,,1,4,5,1,0,0,0,1,4
4,Ray Allen\allenra02,SG,38,MIA,20,1,527,59,143,.413,33,85,.388,26,58,.448,.528,34,37,.919,13,54,67,32,14,4,24,41,185
5,Tony Allen\allento01,SG,32,MEM,7,1,230,35,72,.486,0,7,.000,35,65,.538,.486,16,21,.762,23,31,54,10,12,1,12,23,86
6,Chris Andersen\anderch01,C,35,MIA,18,0,317,33,57,.579,0,1,.000,33,56,.589,.579,26,38,.684,26,81,107,5,5,18,9,34,92
7,Alan Anderson\anderal01,SF,31,BRK,12,2,261,25,62,.403,9,31,.290,16,31,.516,.476,12,18,.667,10,22,32,15,10,0,10,32,71
8,Pero Antic\anticpe01,PF,31,ATL,7,7,170,7,42,.167,3,25,.120,4,17,.235,.202,5,8,.625,10,17,27,5,5,3,8,26,22
9,Trevor Ariza\arizatr01,SF,28,WAS,11,11,407,52,108,.481,25,56,.446,27,52,.519,.597,21,27,.778,21,77,98,19,17,4,14,26,150
10,Hilton Armstrong\armsthi01,C,29,GSW,7,0,17,4,8,.500,0,1,.000,4,7,.571,.500,0,2,.000,3,1,4,2,0,2,4,6,8
11,Omer Asik\asikom01,C,27,HOU,6,4,163,16,33,.485,0,0,,16,33,.485,.485,3,3,1.000,21,28,49,4,3,4,11,29,35
12,D.J. Augustin\augusdj01,PG,26,CHI,5,0,141,21,72,.292,7,26,.269,14,46,.304,.340,17,19,.895,4,4,8,24,3,0,9,16,66
13,Jeff Ayres\pendeje02,PF,26,SAS,17,0,65,6,13,.462,0,0,,6,13,.462,.462,5,8,.625,6,13,19,5,0,0,1,6,17
14,Harrison Barnes\barneha02,SF,21,GSW,7,0,156,19,48,.396,8,21,.381,11,27,.407,.479,9,16,.563,7,21,28,8,1,3,5,13,55
15,Matt Barnes\barnema02,SF,33,LAC,13,13,404,45,107,.421,19,60,.317,26,47,.553,.509,13,19,.684,22,36,58,23,12,3,17,41,122
16,Will Barton\bartowi01,SG,23,POR,7,0,81,17,34,.500,6,11,.545,11,23,.478,.588,5,6,.833,5,7,12,3,1,2,6,7,45
17,Shane Battier\battish01,SF,35,MIA,16,6,202,12,26,.462,9,20,.450,3,6,.500,.635,4,5,.800,1,9,10,5,5,1,5,23,37
