Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Rod Derline\derliro01,SG,23,SEA,4,,41,2,10,.200,,,,2,10,.200,.200,2,2,1.000,1,3,4,1,1,0,,4,6
31,Henry Dickerson\dickehe01,SG,24,DET,5,,15,4,9,.444,,,,4,9,.444,.444,1,2,.500,4,0,4,3,1,0,,1,9
32,Derrek Dickey\dickede01,PF,24,GSW,12,,173,31,62,.500,,,,31,62,.500,.500,14,17,.824,18,24,42,6,2,1,,27,76
33,Ernie DiGregorio\digreer01,PG,25,BUF,9,,217,30,62,.484,,,,30,62,.484,.484,8,8,1.000,1,12,13,45,5,2,,29,68
34,Charles Dudley\dudlech01,PG,25,GSW,13,,260,33,57,.579,,,,33,57,.579,.579,24,33,.727,20,16,36,38,22,1,,29,90
35,Al Eberhard\eberhal01,SF,23,DET,8,,182,17,39,.436,,,,17,39,.436,.436,14,19,.737,11,15,26,7,8,4,,14,48
36,Leroy Ellis\ellisle01,C,35,PHI,1,,1,0,0,,,,,0,0,,,0,0,,0,0,0,0,0,0,,0,0
37,Keith Erickson\erickke01,SF,31,PHO,19,,426,80,173,.462,,,,80,173,.462,.462,55,68,.809,15,52,67,35,11,4,,61,215
38,Chris Ford\fordch01,SG,27,DET,9,,276,33,81,.407,,,,33,81,.407,.407,12,15,.800,6,30,36,40,11,5,,33,78
39,Jim Fox\foxji01,C,32,MIL,3,,33,4,5,.800,,,,4,5,.800,.800,2,2,1.000,2,5,7,3,0,1,,8,10
40,World B. Free\freewo01,SG,22,PHI,3,,62,11,28,.393,,,,11,28,.393,.393,10,13,.769,1,0,1,5,3,0,,6,32
41,Rowland Garrett\garrero01,SF,25,CLE,4,,5,0,0,,,,,0,0,,,2,4,.500,0,0,0,0,0,0,,0,2
42,Dick Gibbs\gibbsdi01,SF,27,BUF,5,,23,4,9,.444,,,,4,9,.444,.444,2,2,1.000,0,1,1,2,0,0,,8,10
43,Herm Gilliam\gillihe01,SG,29,SEA,6,,86,6,27,.222,,,,6,27,.222,.222,5,8,.625,3,8,11,12,6,0,,10,17
44,Kevin Grevey\greveke01,SF,22,WSB,2,,3,1,2,.500,,,,1,2,.500,.500,0,0,,0,0,0,0,0,0,,1,2
45,Clem Haskins\haskicl01,SG,32,WSB,5,,40,10,21,.476,,,,10,21,.476,.476,2,5,.400,1,4,5,2,0,0,,6,22
46,John Havlicek*\havlijo01,SF,35,BOS,15,,505,80,180,.444,,,,80,180,.444,.444,38,47,.809,18,38,56,51,12,5,,32,198
47,Robert Hawkins\hawkiro01,SG,21,GSW,5,,12,4,5,.800,,,,4,5,.800,.800,2,2,1.000,0,0,0,2,1,0,,6,10
48,Nate Hawthorne\hawthna01,SG,26,PHO,15,,81,9,26,.346,,,,9,26,.346,.346,8,11,.727,5,11,16,4,5,1,,20,26
49,Elvin Hayes*\hayesel01,PF,30,WSB,7,,305,54,122,.443,,,,54,122,.443,.443,32,55,.582,16,72,88,10,5,28,,24,140
50,Gar Heard\heardga01,PF,27,PHO,19,,721,105,238,.441,,,,105,238,.441,.441,55,81,.679,53,144,197,33,39,37,,56,265
51,John Hummer\hummejo01,PF,27,SEA,3,,16,2,3,.667,,,,2,3,.667,.667,0,0,,1,0,1,0,0,0,,3,4
52,Charles Johnson\johnsch01,PG,26,GSW,13,,284,52,127,.409,,,,52,127,.409,.409,16,19,.842,14,21,35,20,22,0,,39,120
53,George Johnson\johnsge02,C,27,GSW,13,,261,31,54,.574,,,,31,54,.574,.574,14,19,.737,38,49,87,17,14,23,,46,76
54,Jimmy Jones\jonesji01,PG,31,WSB,7,,165,22,45,.489,,,,22,45,.489,.489,18,21,.857,2,15,17,10,10,0,,15,62
55,Wali Jones\joneswa02,PG,33,PHI,1,,2,0,0,,,,,0,0,,,0,0,,0,1,1,2,0,0,,0,0
56,Tom Kozelko\kozelto01,PF,24,WSB,5,,14,0,1,.000,,,,0,1,.000,.000,2,2,1.000,1,1,2,0,0,1,,0,2
57,Tom Kropp\kroppto01,SG,22,WSB,1,,2,1,1,1.000,,,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,,1,2
58,Steve Kuberski\kuberst01,C,28,BOS,18,,232,38,81,.469,,,,38,81,.469,.469,21,26,.808,16,35,51,16,0,3,,38,97
59,John Lambert\lambejo01,PF,23,CLE,6,,34,5,13,.385,,,,5,13,.385,.385,2,2,1.000,2,9,11,1,1,2,,7,12
60,Bob Lanier*\laniebo01,C,27,DET,9,,359,95,172,.552,,,,95,172,.552,.552,45,50,.900,39,75,114,30,8,21,,34,235
61,Clyde Lee\leecl01,C,31,PHI,3,,53,4,6,.667,,,,4,6,.667,.667,6,7,.857,4,12,16,1,0,1,,15,14
62,Phil Lumpkin\lumpkph01,PG,24,PHO,17,,136,10,30,.333,,,,10,30,.333,.333,11,14,.786,5,8,13,21,2,0,,8,31
63,Clyde Mayes\mayescl01,PF,22,MIL,3,,41,1,5,.200,,,,1,5,.200,.200,3,4,.750,0,6,6,1,1,1,,6,5
64,Bob McAdoo*\mcadobo01,C,24,BUF,9,,406,97,215,.451,,,,97,215,.451,.451,58,82,.707,31,97,128,29,7,18,,37,252
65,Glenn McDonald\mcdongl01,SF,23,BOS,13,,68,8,26,.308,,,,8,26,.308,.308,5,6,.833,1,7,8,4,1,0,,12,21
66,George McGinnis\mcginge01,PF,25,PHI,3,,120,29,61,.475,,,,29,61,.475,.475,11,18,.611,9,32,41,12,1,4,,14,69
67,Jon McGlocklin\mcglojo01,SG,32,MIL,2,,13,3,4,.750,,,,3,4,.750,.750,0,0,,1,0,1,1,1,0,,2,6
68,Tom McMillen\mcmilto01,C,23,BUF,1,,3,1,2,.500,,,,1,2,.500,.500,0,0,,1,0,1,0,0,0,,1,2
69,Jim McMillian\mcmilji01,SF,27,BUF,9,,348,61,129,.473,,,,61,129,.473,.473,33,38,.868,11,26,37,19,14,4,,29,155
70,John Mengelt\mengejo01,SG,26,DET,9,,119,34,56,.607,,,,34,56,.607,.607,19,27,.704,2,12,14,10,4,1,,22,87
71,Dave Meyers\meyerda01,PF,22,MIL,3,,54,5,11,.455,,,,5,11,.455,.455,14,17,.824,2,12,14,2,1,0,,8,24
72,Steve Mix\mixst01,SF,28,PHI,3,,134,18,46,.391,,,,18,46,.391,.391,8,10,.800,6,12,18,12,11,2,,13,44
73,Eric Money\moneyer01,PG,20,DET,9,,273,48,105,.457,,,,48,105,.457,.457,17,21,.810,10,12,22,51,14,1,,36,113
74,Jeff Mullins\mullije01,SG,33,GSW,8,,33,6,16,.375,,,,6,16,.375,.375,0,0,,3,1,4,3,2,1,,8,12
75,Don Nelson*\nelsodo01,SF,35,BOS,18,,315,52,108,.481,,,,52,108,.481,.481,60,69,.870,17,36,53,17,3,2,,46,164
76,Connie Norman\normaco01,SG,22,PHI,1,,1,1,1,1.000,,,,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,,0,2
77,Willie Norwood\norwowi01,SF,28,SEA,6,,215,24,58,.414,,,,24,58,.414,.414,11,18,.611,20,18,38,8,7,1,,25,59
78,Curtis Perry\perrycu01,PF,27,PHO,19,,615,99,218,.454,,,,99,218,.454,.454,44,68,.647,63,83,146,36,12,17,,78,242
79,Howard Porter\porteho01,SF,27,DET,9,,213,51,97,.526,,,,51,97,.526,.526,15,17,.882,22,20,42,6,7,5,,24,117
80,Jim Price\priceji01,PG,26,MIL,1,,19,3,8,.375,,,,3,8,.375,.375,4,7,.571,0,0,0,4,1,0,,1,10
81,Clifford Ray\raycl01,C,27,GSW,13,,377,48,79,.608,,,,48,79,.608,.608,22,34,.647,43,87,130,20,19,19,,47,118
82,Kevin Restani\restake01,PF,24,MIL,3,,33,1,5,.200,,,,1,5,.200,.200,0,0,,0,5,5,1,1,0,,0,2
83,Pat Riley*\rileypa01,SG,30,PHO,5,,27,6,15,.400,,,,6,15,.400,.400,1,1,1.000,0,0,0,5,0,0,,3,13
84,Mike Riordan\riordmi01,SF,30,WSB,6,,31,3,8,.375,,,,3,8,.375,.375,0,0,,1,5,6,1,0,0,,5,6
85,Truck Robinson\robintr01,PF,24,WSB,7,,137,16,37,.432,,,,16,37,.432,.432,17,21,.810,8,25,33,5,5,8,,27,49
86,Curtis Rowe\rowecu01,PF,26,DET,9,,346,53,111,.477,,,,53,111,.477,.477,29,34,.853,25,45,70,26,6,8,,27,135
87,Campy Russell\russeca02,SF,24,CLE,13,,328,65,161,.404,,,,65,161,.404,.404,47,55,.855,25,46,71,14,8,7,,51,177
88,Dale Schlueter\schluda01,C,30,BUF,8,,44,5,7,.714,,,,5,7,.714,.714,5,6,.833,2,6,8,2,1,3,,11,15
89,Charlie Scott\scottch01,SG,27,BOS,18,,632,111,284,.391,,,,111,284,.391,.391,55,72,.764,23,53,76,71,21,8,,97,277
90,Bruce Seals\sealsbr01,SF,22,SEA,6,,181,30,68,.441,,,,30,68,.441,.441,18,26,.692,14,22,36,3,5,6,,22,78
91,John Shumate\shumajo01,PF,23,BUF,9,,362,54,92,.587,,,,54,92,.587,.587,19,38,.500,25,52,77,25,9,13,,29,127
92,Paul Silas\silaspa01,PF,32,BOS,18,,741,69,154,.448,,,,69,154,.448,.448,56,69,.812,78,168,246,42,24,6,,67,194
93,Tal Skinner\skinnta01,SF,23,SEA,6,,86,4,14,.286,,,,4,14,.286,.286,11,15,.733,6,9,15,7,5,2,,9,19
94,Bingo Smith\smithbi02,SG,29,CLE,13,,379,71,164,.433,,,,71,164,.433,.433,22,25,.880,11,32,43,30,11,3,,41,164
95,Elmore Smith\smithel01,C,26,MIL,3,,104,15,27,.556,,,,15,27,.556,.556,14,21,.667,5,17,22,1,2,11,,14,44
96,Phil Smith\smithph01,SG,23,GSW,13,,493,127,245,.518,,,,127,245,.518,.518,58,79,.734,23,38,61,60,21,6,,33,312
97,Randy Smith\smithra01,SG,27,BUF,9,,386,81,161,.503,,,,81,161,.503,.503,41,49,.837,5,47,52,77,14,0,,35,203
98,Dick Snyder\snydedi01,SG,31,CLE,13,,364,69,153,.451,,,,69,153,.451,.451,18,22,.818,10,19,29,31,11,6,,35,156
99,Ricky Sobers\soberri01,SG,23,PHO,19,,563,96,205,.468,,,,96,205,.468,.468,55,66,.833,20,43,63,79,18,6,,77,247
100,Kevin Stacom\stacoke01,SG,24,BOS,17,,195,13,45,.289,,,,13,45,.289,.289,8,11,.727,9,8,17,16,5,0,,21,34
101,Terry Thomas\thomate01,PF,22,DET,4,,6,0,5,.000,,,,0,5,.000,.000,0,0,,1,0,1,0,0,0,,1,0
102,Nate Thurmond*\thurmna01,C,34,CLE,13,,375,37,79,.468,,,,37,79,.468,.468,13,32,.406,38,79,117,28,6,29,,52,87
103,George Trapp\trappge01,PF,27,DET,9,,153,37,89,.416,,,,37,89,.416,.416,15,18,.833,12,23,35,9,4,4,,26,89
104,Wes Unseld*\unselwe01,C,29,WSB,7,,310,18,39,.462,,,,18,39,.462,.462,13,24,.542,26,59,85,28,6,4,,19,49
105,Dick Van Arsdale\vanardi01,SG,32,PHO,19,,472,61,125,.488,,,,61,125,.488,.488,40,46,.870,10,13,23,38,13,2,,41,162
106,Foots Walker\walkefo01,PG,24,CLE,13,,125,11,27,.407,,,,11,27,.407,.407,8,10,.800,5,11,16,23,7,1,,17,30
107,Slick Watts\wattssl01,PG,24,SEA,6,,197,30,69,.435,,,,30,69,.435,.435,11,23,.478,5,13,18,49,12,2,,28,71
108,Nick Weatherspoon\weathni01,SF,25,WSB,7,,224,36,80,.450,,,,36,80,.450,.450,14,25,.560,10,32,42,10,2,4,,28,86
109,Bob Weiss\weissbo01,PG,33,BUF,7,,36,3,8,.375,,,,3,8,.375,.375,2,3,.667,0,4,4,3,2,0,,5,8
110,Paul Westphal\westppa01,PG,25,PHO,19,,685,165,323,.511,,,,165,323,.511,.511,71,93,.763,14,33,47,96,34,9,,61,401
111,John Wetzel\wetzejo01,SG,31,PHO,2,,5,0,0,,,,,0,0,,,2,2,1.000,0,2,2,0,0,0,,2,2
112,Jo Jo White*\whitejo01,PG,29,BOS,18,,791,165,371,.445,,,,165,371,.445,.445,78,95,.821,12,59,71,98,23,1,,51,408
113,Jamaal Wilkes*\wilkeja01,SF,22,GSW,13,,450,86,200,.430,,,,86,200,.430,.430,35,45,.778,25,78,103,29,12,8,,33,207
114,Gus Williams\willigu01,PG,22,GSW,11,,178,30,85,.353,,,,30,85,.353,.353,14,21,.667,5,9,14,26,11,0,,22,74
115,Brian Winters\wintebr01,SG,23,MIL,3,,126,39,62,.629,,,,39,62,.629,.629,4,5,.800,3,4,7,15,5,2,,11,82
116,Luke Witte\wittelu01,C,25,CLE,7,,28,6,11,.545,,,,6,11,.545,.545,4,4,1.000,4,5,9,4,0,0,,4,16
