Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,P.J. Brown\brownpj01,C,31,CHH,10,10,385,28,67,.418,0,0,,28,67,.418,.418,24,29,.828,41,59,100,11,12,14,12,31,80
21,Rick Brunson\brunsri01,PG,28,NYK,2,0,4,0,1,.000,0,0,,0,1,.000,.000,3,4,.750,0,0,0,0,0,0,1,0,3
22,Kobe Bryant\bryanko01,SG,22,LAL,16,16,694,168,358,.469,11,34,.324,157,324,.485,.485,124,151,.821,29,87,116,97,25,12,51,53,471
23,Mark Bryant\bryanma01,PF,35,DAL,4,0,34,1,2,.500,0,0,,1,2,.500,.500,0,0,,3,3,6,0,1,0,1,6,2
24,Greg Buckner\buckngr01,SG,24,DAL,5,0,75,11,23,.478,1,3,.333,10,20,.500,.500,7,10,.700,8,13,21,3,5,0,2,12,30
25,Rodney Buford\buforro01,SF,23,PHI,15,0,72,8,24,.333,3,6,.500,5,18,.278,.396,2,2,1.000,5,7,12,3,4,1,4,15,21
26,Scott Burrell\burresc01,SF,30,CHH,2,0,12,2,3,.667,0,1,.000,2,2,1.000,.667,1,2,.500,0,3,3,1,2,0,0,0,5
27,Jason Caffey\caffeja01,PF,27,MIL,18,0,297,24,63,.381,0,0,,24,63,.381,.381,20,31,.645,31,43,74,14,3,5,15,44,68
28,Marcus Camby\cambyma01,C,26,NYK,4,4,141,10,26,.385,0,0,,10,26,.385,.385,5,13,.385,4,28,32,7,2,9,2,18,25
29,Elden Campbell\campbel01,PF,32,CHH,10,10,287,42,106,.396,0,0,,42,106,.396,.396,37,49,.755,27,52,79,7,5,11,17,37,121
30,Anthony Carter\cartean01,PG,25,MIA,3,1,69,9,19,.474,0,1,.000,9,18,.500,.474,0,0,,0,6,6,11,2,1,10,9,18
31,Vince Carter\cartevi01,SF,24,TOR,12,12,539,122,280,.436,25,61,.410,97,219,.443,.480,58,74,.784,37,41,78,56,20,20,27,45,327
32,Sam Cassell\cassesa01,PG,31,MIL,18,18,682,110,278,.396,10,30,.333,100,248,.403,.414,84,97,.866,12,71,83,120,19,3,52,76,314
33,Duane Causwell\causwdu01,C,32,MIA,1,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,3,3,0,0,0,0,1,0
34,Cedric Ceballos\cebalce01,SF,31,MIA,3,0,15,2,7,.286,0,0,,2,7,.286,.286,1,2,.500,3,3,6,1,0,0,1,3,5
35,Chris Childs\childch01,PG,33,TOR,12,9,380,37,90,.411,15,36,.417,22,54,.407,.494,20,23,.870,2,36,38,78,12,3,35,48,109
36,Doug Christie\chrisdo01,SG,30,SAC,8,8,304,25,68,.368,5,17,.294,20,51,.392,.404,24,29,.828,7,28,35,26,20,9,19,31,79
37,Keon Clark\clarkke01,PF,25,TOR,11,0,103,11,30,.367,0,0,,11,30,.367,.367,13,20,.650,7,16,23,6,2,3,4,16,35
38,Derrick Coleman\colemde01,PF,33,CHH,5,0,88,9,34,.265,2,8,.250,7,26,.269,.294,7,9,.778,9,16,25,6,4,2,5,12,27
39,Austin Croshere\croshau01,PF,25,IND,4,0,129,14,35,.400,2,10,.200,12,25,.480,.429,13,15,.867,5,15,20,6,4,2,9,15,43
40,John Crotty\crottjo01,PG,31,UTA,4,0,19,0,3,.000,0,0,,0,3,.000,.000,3,3,1.000,1,2,3,3,1,1,0,3,3
41,Dell Curry\curryde01,SG,36,TOR,12,0,182,27,64,.422,14,37,.378,13,27,.481,.531,10,12,.833,2,12,14,10,6,1,11,10,78
42,Antonio Daniels\daniean01,PG,25,SAS,13,8,406,63,131,.481,17,46,.370,46,85,.541,.546,33,35,.943,4,22,26,38,7,1,13,22,176
43,Antonio Davis\davisan01,C,32,TOR,12,12,485,77,154,.500,0,0,,77,154,.500,.500,43,53,.811,41,92,133,23,10,22,21,35,197
44,Baron Davis\davisba01,PG,21,CHH,10,10,397,59,123,.480,20,50,.400,39,73,.534,.561,40,56,.714,9,35,44,58,28,5,22,33,178
45,Dale Davis\davisda01,C,31,POR,2,0,20,0,2,.000,0,1,.000,0,1,.000,.000,1,2,.500,3,1,4,0,1,0,1,7,1
46,Andrew DeClercq\declean01,C,27,ORL,4,4,54,8,14,.571,0,0,,8,14,.571,.571,4,8,.500,7,9,16,1,2,2,2,17,20
47,Vinny Del Negro\delnevi01,PG,34,PHO,3,0,26,4,7,.571,0,0,,4,7,.571,.571,0,0,,0,2,2,5,0,0,0,2,8
48,Tony Delk\delkto01,SG,27,PHO,4,0,114,18,43,.419,4,10,.400,14,33,.424,.465,7,11,.636,5,11,16,4,3,0,5,7,47
49,Vlade Divac\divacvl01,C,32,SAC,8,8,225,28,80,.350,1,3,.333,27,77,.351,.356,29,38,.763,20,47,67,19,8,12,18,25,86
50,Michael Doleac\doleami01,C,23,ORL,4,0,45,6,16,.375,0,0,,6,16,.375,.375,0,0,,4,10,14,1,3,0,2,10,12
51,Chris Dudley\dudlech02,C,35,PHO,3,0,26,1,2,.500,0,0,,1,2,.500,.500,0,0,,3,4,7,0,1,1,4,1,2
52,Tim Duncan\duncati01,PF,24,SAS,13,13,526,120,246,.488,1,1,1.000,119,245,.486,.490,76,119,.639,54,134,188,49,14,35,50,43,317
53,Tyus Edney\edneyty01,PG,27,IND,2,0,10,2,7,.286,0,1,.000,2,6,.333,.286,0,1,.000,0,0,0,3,1,0,0,1,4
54,Howard Eisley\eisleho01,SG,28,DAL,9,0,194,19,53,.358,10,26,.385,9,27,.333,.453,4,4,1.000,1,11,12,17,5,1,13,18,52
55,Mario Elie\eliema01,SG,37,PHO,4,4,103,14,31,.452,2,13,.154,12,18,.667,.484,6,8,.750,2,11,13,7,3,1,2,6,36
56,Sean Elliott\elliose01,SF,32,SAS,12,0,239,19,51,.373,8,22,.364,11,29,.379,.451,11,11,1.000,3,23,26,14,5,6,13,21,57
57,LaPhonso Ellis\ellisla01,PF,30,MIN,4,0,77,9,23,.391,0,1,.000,9,22,.409,.391,6,8,.750,7,7,14,0,1,3,5,13,24
58,Danny Ferry\ferryda01,SF,34,SAS,13,11,334,27,68,.397,21,46,.457,6,22,.273,.551,0,0,,8,33,41,17,4,1,6,32,75
59,Michael Finley\finlemi01,SF,27,DAL,10,10,434,72,200,.360,17,47,.362,55,153,.359,.403,36,44,.818,13,40,53,44,12,2,24,23,197
60,Derek Fisher\fishede01,PG,26,LAL,16,16,576,77,159,.484,35,68,.515,42,91,.462,.594,26,34,.765,5,56,61,48,21,1,12,44,215
61,Greg Foster\fostegr01,C,32,LAL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0
62,Jeff Foster\fosteje01,C,24,IND,4,2,52,4,9,.444,0,0,,4,9,.444,.444,2,2,1.000,3,9,12,2,0,3,4,8,10
63,Rick Fox\foxri01,SF,31,LAL,16,16,573,58,129,.450,18,57,.316,40,72,.556,.519,26,30,.867,13,66,79,57,31,7,36,55,160
64,Lawrence Funderburke\fundela01,PF,30,SAC,3,0,17,3,8,.375,0,0,,3,8,.375,.375,1,1,1.000,4,2,6,0,2,2,1,4,7
65,Kevin Garnett\garneke01,PF,24,MIN,4,4,165,27,58,.466,0,3,.000,27,55,.491,.466,30,36,.833,10,38,48,17,4,6,6,13,84
66,Dean Garrett\garrede01,C,34,MIN,3,2,41,4,12,.333,0,0,,4,12,.333,.333,5,6,.833,2,7,9,0,1,1,0,6,13
67,Pat Garrity\garripa01,SF,24,ORL,4,0,117,17,36,.472,10,20,.500,7,16,.438,.611,4,5,.800,1,4,5,2,0,1,2,11,48
68,Matt Geiger\geigema01,C,31,PHI,12,0,100,17,29,.586,0,0,,17,29,.586,.586,4,4,1.000,10,8,18,7,2,0,5,30,38
69,Devean George\georgde01,SF,23,LAL,7,0,27,6,12,.500,1,2,.500,5,10,.500,.542,1,2,.500,3,2,5,1,0,0,3,6,14
70,Brian Grant\grantbr01,C,28,MIA,3,0,84,10,24,.417,0,0,,10,24,.417,.417,10,14,.714,6,18,24,1,0,5,6,9,30
71,Horace Grant\grantho01,PF,35,LAL,16,16,423,37,96,.385,0,0,,37,96,.385,.385,22,30,.733,40,56,96,19,15,13,15,43,96
72,A.C. Green\greenac01,PF,37,MIA,3,0,21,1,3,.333,0,0,,1,3,.333,.333,1,1,1.000,1,3,4,2,1,0,1,4,3
73,Tom Gugliotta\guglito01,PF,31,PHO,4,0,86,8,26,.308,0,0,,8,26,.308,.308,7,9,.778,4,11,15,3,8,1,5,9,23
74,Darvin Ham\hamda01,SF,27,MIL,14,6,132,9,15,.600,0,0,,9,15,.600,.600,11,20,.550,10,9,19,5,4,7,6,31,29
75,Tim Hardaway\hardati01,PG,34,MIA,2,2,36,2,9,.222,1,3,.333,1,6,.167,.278,0,0,,1,1,2,9,0,0,8,4,5
76,Ron Harper\harpero01,PG,37,LAL,6,0,42,5,10,.500,1,4,.250,4,6,.667,.550,2,3,.667,1,7,8,4,4,1,1,4,13
77,Al Harrington\harrial01,PF,20,IND,3,0,40,2,13,.154,0,2,.000,2,11,.182,.154,1,2,.500,3,1,4,3,0,0,1,8,5
78,Othella Harrington\harriot01,C,27,NYK,5,1,77,7,14,.500,0,0,,7,14,.500,.500,4,5,.800,7,8,15,2,4,2,3,16,18
79,Antonio Harvey\harvean01,PF,30,POR,2,0,14,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,5,6,0,0,0,1,4,0
80,Hersey Hawkins\hawkihe01,SG,34,CHH,6,0,50,3,8,.375,1,4,.250,2,4,.500,.438,5,7,.714,1,8,9,4,3,0,0,4,12
81,Tyrone Hill\hillty01,PF,32,PHI,23,23,742,65,159,.409,0,1,.000,65,158,.411,.409,36,53,.679,54,114,168,10,13,12,26,80,166
82,Robert Horry\horryro01,PF,30,LAL,16,0,382,32,87,.368,17,47,.362,15,40,.375,.466,13,22,.591,30,53,83,31,22,16,18,50,94
83,Eddie House\houseed01,PG,22,MIA,3,0,64,16,40,.400,2,7,.286,14,33,.424,.425,4,5,.800,1,4,5,5,3,1,5,7,38
84,Allan Houston\houstal01,SG,29,NYK,5,5,189,38,64,.594,6,11,.545,32,53,.604,.641,22,22,1.000,0,9,9,7,5,1,10,17,104
85,Juwan Howard\howarju01,PF,27,DAL,10,10,391,49,136,.360,0,0,,49,136,.360,.360,36,45,.800,29,54,83,14,6,5,14,38,134
86,Troy Hudson\hudsotr01,PG,24,ORL,4,0,56,6,21,.286,0,3,.000,6,18,.333,.286,5,6,.833,5,4,9,9,1,0,3,3,17
87,Lindsey Hunter\hunteli01,PG,30,MIL,18,0,289,24,99,.242,8,53,.151,16,46,.348,.283,8,11,.727,2,29,31,34,14,3,13,24,64
88,Allen Iverson*\iversal01,SG,25,PHI,22,22,1016,257,661,.389,48,142,.338,209,519,.403,.425,161,208,.774,15,89,104,134,52,7,63,55,723
89,Bobby Jackson\jacksbo01,PG,27,SAC,8,0,182,21,48,.438,4,14,.286,17,34,.500,.479,10,14,.714,6,20,26,18,8,0,7,18,56
90,Mark Jackson\jacksma01,PG,35,NYK,5,5,156,20,40,.500,2,8,.250,18,32,.563,.525,3,3,1.000,3,23,26,26,8,0,10,6,45
91,Avery Johnson\johnsav01,PG,35,SAS,13,0,281,34,88,.386,0,1,.000,34,87,.391,.386,8,15,.533,3,13,16,41,10,1,10,24,76
92,Ervin Johnson\johnser02,C,33,MIL,18,10,577,39,68,.574,0,0,,39,68,.574,.574,20,32,.625,59,135,194,10,9,37,12,52,98
93,Eddie Jones\jonesed02,SG,29,MIA,3,3,108,22,44,.500,7,16,.438,15,28,.536,.580,6,7,.857,2,16,18,7,3,1,7,9,57
94,Jumaine Jones\jonesju01,SF,21,PHI,23,14,447,52,125,.416,8,32,.250,44,93,.473,.448,15,21,.714,35,49,84,17,10,11,14,33,127
95,Steve Kerr\kerrst01,PG,35,SAS,9,0,101,12,25,.480,5,15,.333,7,10,.700,.580,1,2,.500,3,6,9,6,4,1,2,8,30
96,Jason Kidd\kiddja01,PG,27,PHO,4,4,166,22,69,.319,4,17,.235,18,52,.346,.348,9,12,.750,9,15,24,53,8,0,12,13,57
97,Travis Knight\knightr01,C,26,NYK,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
98,Felipe Lopez\lopezfe01,PG,26,MIN,4,0,55,7,22,.318,1,5,.200,6,17,.353,.341,2,3,.667,4,7,11,5,4,0,2,5,17
99,Tyronn Lue\luety01,PG,23,LAL,15,0,131,10,29,.345,5,13,.385,5,16,.313,.431,4,5,.800,1,9,10,10,12,1,8,11,29
100,George Lynch\lynchge01,SF,30,PHI,10,8,222,24,50,.480,0,1,.000,24,49,.490,.480,9,14,.643,20,31,51,12,13,2,13,30,57
101,Todd MacCulloch\maccuto01,C,25,PHI,18,0,109,24,38,.632,0,0,,24,38,.632,.632,8,10,.800,17,12,29,4,0,3,4,14,56
102,Mark Madsen\madsema01,PF,25,LAL,13,0,48,1,13,.077,0,0,,1,13,.077,.077,3,5,.600,6,4,10,4,0,2,2,4,5
103,Jamaal Magloire\magloja01,C,22,CHH,10,0,110,16,28,.571,0,0,,16,28,.571,.571,7,23,.304,8,20,28,3,0,6,4,20,39
104,Dan Majerle\majerda01,SG,35,MIA,3,0,71,5,16,.313,4,14,.286,1,2,.500,.438,2,4,.500,3,7,10,5,3,0,2,7,16
105,Karl Malone*\malonka01,PF,37,UTA,5,5,199,49,121,.405,1,2,.500,48,119,.403,.409,39,49,.796,9,35,44,17,5,4,19,13,138
106,Danny Manning\mannida01,PF,34,UTA,5,0,96,19,34,.559,2,2,1.000,17,32,.531,.588,9,12,.750,2,9,11,3,3,4,7,21,49
107,Shawn Marion\mariosh01,SF,22,PHO,4,4,139,23,62,.371,1,1,1.000,22,61,.361,.379,12,14,.857,10,23,33,3,6,6,6,13,59
108,Donyell Marshall\marshdo01,SF,27,UTA,5,5,160,22,54,.407,1,8,.125,21,46,.457,.417,7,9,.778,13,25,38,8,2,5,9,19,52
109,Darrick Martin\martida01,PG,29,SAC,2,0,9,0,6,.000,0,2,.000,0,4,.000,.000,0,0,,0,0,0,3,0,0,1,1,0
110,Jamal Mashburn\mashbja01,SF,28,CHH,10,10,419,84,208,.404,7,21,.333,77,187,.412,.421,74,88,.841,18,44,62,57,12,3,30,24,249
111,Anthony Mason\masonan01,PF,34,MIA,3,3,98,5,13,.385,0,1,.000,5,12,.417,.385,6,6,1.000,1,8,9,4,1,0,7,6,16
112,Vernon Maxwell\maxweve01,PG,35,DAL,4,0,43,2,10,.200,0,5,.000,2,5,.400,.200,0,0,,1,5,6,5,0,0,2,6,4
113,Tracy McGrady\mcgratr01,SG,21,ORL,4,4,178,51,123,.415,2,10,.200,49,113,.434,.423,31,38,.816,6,20,26,33,7,5,8,11,135
114,Derrick McKey\mckeyde01,SF,34,IND,4,0,35,2,5,.400,1,1,1.000,1,4,.250,.500,1,2,.500,4,5,9,4,1,0,1,7,6
115,Aaron McKie\mckieaa01,SG,28,PHI,23,16,892,125,301,.415,27,64,.422,98,237,.414,.460,59,75,.787,24,95,119,121,34,3,46,67,336
116,Mike Miller\millemi01,SF,20,ORL,4,4,112,19,48,.396,7,18,.389,12,30,.400,.469,3,4,.750,5,13,18,7,0,3,3,13,48
117,Reggie Miller*\millere01,SG,35,IND,4,4,177,41,90,.456,15,35,.429,26,55,.473,.539,28,30,.933,7,13,20,10,3,2,11,3,125
118,Sam Mitchell\mitchsa01,SF,37,MIN,4,0,50,2,10,.200,0,1,.000,2,9,.222,.200,2,2,1.000,1,6,7,3,1,0,1,5,6
119,Eric Montross\montrer01,C,29,TOR,5,0,31,2,5,.400,0,0,,2,5,.400,.400,0,0,,5,5,10,1,0,3,2,6,4
120,Alonzo Mourning*\mournal01,C,30,MIA,3,3,91,12,25,.480,0,0,,12,25,.480,.480,11,19,.579,3,13,16,3,0,5,5,9,35
121,Tracy Murray\murratr01,SF,29,TOR,2,0,5,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,,0,0,0,0,1,0,2,1,2
122,Dikembe Mutombo*\mutomdi01,C,34,PHI,23,23,981,102,208,.490,0,1,.000,102,207,.493,.490,115,148,.777,113,203,316,17,15,72,36,56,319
123,Eduardo Najera\najered01,PF,24,DAL,7,0,44,9,17,.529,3,4,.750,6,13,.462,.618,0,0,,7,8,15,1,1,1,1,8,21
124,Steve Nash\nashst01,PG,26,DAL,10,10,370,45,108,.417,16,39,.410,29,69,.420,.491,30,34,.882,6,26,32,64,6,1,25,19,136
125,Rasho Nesterovic\nestera01,C,24,MIN,4,2,49,5,13,.385,0,0,,5,13,.385,.385,0,0,,5,7,12,3,1,3,3,9,10
126,Dirk Nowitzki\nowitdi01,PF,22,DAL,10,10,399,69,163,.423,13,46,.283,56,117,.479,.463,83,94,.883,14,67,81,14,11,8,14,37,234
127,Jermaine O'Neal\onealje01,C,22,IND,4,4,157,17,39,.436,0,1,.000,17,38,.447,.436,5,10,.500,12,38,50,7,0,10,7,13,39
128,Shaquille O'Neal*\onealsh01,C,28,LAL,16,16,676,191,344,.555,0,0,,191,344,.555,.555,105,200,.525,91,156,247,51,7,38,57,55,487
129,Charles Oakley\oaklech01,PF,37,TOR,12,12,391,47,108,.435,3,8,.375,44,100,.440,.449,14,17,.824,20,56,76,21,12,7,22,29,111
130,Kevin Ollie\ollieke01,PG,28,PHI,23,0,123,10,27,.370,0,0,,10,27,.370,.370,13,14,.929,2,7,9,23,0,0,8,12,33
131,Greg Ostertag\ostergr01,C,27,UTA,5,0,64,4,11,.364,0,0,,4,11,.364,.364,0,4,.000,6,12,18,1,0,2,2,10,8
132,Bo Outlaw\outlabo01,PF,29,ORL,4,4,134,16,26,.615,0,0,,16,26,.615,.615,2,11,.182,11,31,42,9,5,6,9,15,34
133,Anthony Peeler\peelean01,SG,31,MIN,4,4,137,14,53,.264,6,17,.353,8,36,.222,.321,0,0,,3,11,14,7,7,1,6,10,34
134,Will Perdue\perduwi01,C,35,POR,3,0,5,0,0,,0,0,,0,0,,,0,2,.000,1,1,2,0,0,0,0,0,0
135,Sam Perkins\perkisa01,PF,39,IND,3,0,19,2,8,.250,1,4,.250,1,4,.250,.313,0,0,,1,3,4,0,0,0,0,3,5
136,Elliot Perry\perryel01,PG,31,PHO,2,0,17,6,10,.600,0,1,.000,6,9,.667,.600,1,1,1.000,1,3,4,4,2,0,0,0,13
137,Morris Peterson\petermo01,SG,23,TOR,8,3,110,18,35,.514,4,9,.444,14,26,.538,.571,3,4,.750,2,10,12,15,6,0,6,10,43
138,Scottie Pippen*\pippesc01,SF,35,POR,3,3,117,16,38,.421,3,17,.176,13,21,.619,.461,6,9,.667,2,15,17,7,8,2,12,14,41
139,Scot Pollard\pollasc01,C,25,SAC,8,0,141,19,30,.633,0,0,,19,30,.633,.633,10,17,.588,23,32,55,2,1,7,6,30,48
140,Olden Polynice\polynol01,C,36,UTA,5,5,100,16,30,.533,0,1,.000,16,29,.552,.533,7,10,.700,16,3,19,1,1,2,6,12,39
141,Mark Pope\popema01,PF,28,MIL,6,3,46,5,10,.500,0,1,.000,5,9,.556,.500,0,0,,5,7,12,2,2,0,0,6,10
142,Terry Porter\portete01,PG,37,SAS,13,13,326,39,86,.453,13,39,.333,26,47,.553,.529,17,22,.773,1,23,24,44,11,0,22,15,108
143,Joel Przybilla\przybjo01,C,21,MIL,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
144,Eldridge Recasner\recasel01,PG,33,CHH,2,0,9,0,1,.000,0,0,,0,1,.000,.000,3,4,.750,0,1,1,2,0,0,1,0,3
145,Don Reid\reiddo01,PF,27,ORL,3,0,25,4,5,.800,0,1,.000,4,4,1.000,.800,2,6,.333,5,6,11,0,1,2,2,9,10
146,Glen Rice\ricegl01,SF,33,NYK,5,0,144,24,52,.462,6,14,.429,18,38,.474,.519,7,8,.875,3,19,22,3,3,1,7,10,61
147,Clifford Robinson\robincl02,PF,34,PHO,4,4,114,21,50,.420,4,16,.250,17,34,.500,.460,14,22,.636,6,10,16,4,6,2,9,14,60
148,David Robinson*\robinda01,C,35,SAS,13,13,409,75,159,.472,0,1,.000,75,158,.475,.472,66,95,.695,39,114,153,22,17,31,28,42,216
149,Eddie Robinson\robined01,SF,24,CHH,10,0,192,31,60,.517,1,3,.333,30,57,.526,.525,6,6,1.000,9,24,33,9,4,4,5,12,69
150,Glenn Robinson\robingl01,SF,28,MIL,18,18,687,138,322,.429,24,62,.387,114,260,.438,.466,50,56,.893,26,90,116,60,11,24,46,43,350
151,Rodney Rogers\rogerro01,SF,29,PHO,4,0,82,12,40,.300,2,10,.200,10,30,.333,.325,9,14,.643,3,11,14,2,2,3,5,16,35
152,Jalen Rose\roseja01,SF,28,IND,4,4,164,30,79,.380,5,16,.313,25,63,.397,.411,7,7,1.000,3,15,18,11,6,1,9,18,72
153,Malik Rose\rosema01,PF,26,SAS,13,0,215,23,55,.418,1,3,.333,22,52,.423,.427,17,20,.850,16,33,49,4,3,1,10,38,64
154,Bryon Russell\russebr01,SF,30,UTA,5,5,214,25,56,.446,10,22,.455,15,34,.441,.536,11,12,.917,4,32,36,15,3,1,2,13,71
155,Arvydas Sabonis*\sabonar01,C,36,POR,3,3,104,14,29,.483,0,2,.000,14,27,.519,.483,6,8,.750,8,17,25,8,1,7,2,12,34
156,Daniel Santiago\santida01,C,24,PHO,1,0,12,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,4,5,0,0,2,1,2,2
157,Detlef Schrempf\schrede01,SF,38,POR,3,0,32,4,6,.667,2,3,.667,2,3,.667,.833,4,6,.667,0,5,5,1,0,0,2,3,14
158,Shawnelle Scott\scottsh01,C,28,SAS,7,0,13,1,4,.250,0,2,.000,1,2,.500,.250,1,1,1.000,0,2,2,0,0,0,3,2,3
159,Brian Shaw\shawbr01,SG,34,LAL,16,0,290,27,72,.375,10,29,.345,17,43,.395,.444,6,9,.667,10,45,55,43,10,1,16,37,70
160,Reggie Slater\slatere01,PF,30,MIN,4,0,52,6,16,.375,0,0,,6,16,.375,.375,1,2,.500,5,9,14,0,2,3,3,15,13
161,Steve Smith\smithst01,SG,31,POR,3,3,122,16,34,.471,4,11,.364,12,23,.522,.529,15,16,.938,5,8,13,7,2,1,10,3,51
162,Eric Snow\snower01,PG,27,PHI,23,9,717,87,210,.414,0,7,.000,87,203,.429,.414,40,55,.727,26,60,86,104,27,2,45,63,214
163,Felton Spencer\spencfe01,C,33,NYK,2,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
164,Latrell Sprewell\sprewla01,SF,30,NYK,5,5,212,35,86,.407,3,14,.214,32,72,.444,.424,19,25,.760,3,12,15,17,5,1,20,17,92
165,John Starks\starkjo01,SG,35,UTA,3,0,36,4,12,.333,1,4,.250,3,8,.375,.375,2,2,1.000,0,3,3,1,1,1,2,5,11
166,DeShawn Stevenson\stevede01,SG,19,UTA,1,0,8,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,0,0,0,1,0,2
167,Michael Stewart\stewami01,C,25,TOR,2,0,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0
168,John Stockton*\stockjo01,PG,38,UTA,5,5,186,17,37,.459,0,8,.000,17,29,.586,.459,15,21,.714,11,17,28,57,10,3,7,19,49
169,Peja Stojakovic\stojape01,SF,23,SAC,8,8,307,52,128,.406,9,26,.346,43,102,.422,.441,60,62,.968,17,34,51,3,5,3,18,17,173
170,Damon Stoudamire\stoudda01,PG,27,POR,3,3,114,19,46,.413,2,13,.154,17,33,.515,.435,13,13,1.000,1,8,9,13,2,1,9,6,53
171,Rod Strickland\stricro02,PG,34,POR,2,0,19,2,6,.333,0,0,,2,6,.333,.333,4,6,.667,2,2,4,2,2,0,1,1,8
172,Wally Szczerbiak\szczewa02,SF,23,MIN,4,4,143,18,37,.486,0,1,.000,18,36,.500,.486,20,25,.800,4,14,18,10,5,3,12,6,56
173,Zan Tabak\tabakza01,C,30,IND,2,2,10,0,4,.000,0,0,,0,4,.000,.000,1,2,.500,3,0,3,0,0,0,0,2,1
174,Kurt Thomas\thomaku01,PF,28,NYK,5,5,186,25,47,.532,0,0,,25,47,.532,.532,22,31,.710,17,39,56,9,2,5,9,26,72
175,Tim Thomas\thomati01,PF,23,MIL,18,0,479,64,143,.448,22,51,.431,42,92,.457,.524,53,65,.815,22,59,81,29,9,10,21,52,203
